sample_idx,cycle_ok,error,t_wall_unix_s,t_cycle_start_ns,t_edge_rx_ns,http_latency_ms,T,millis,L,R,v,r,p,y,ax,ay,az,gx,gy,gz,mx,my,mz,temp,gps_valid,gps_age_ms,lat,lon,sat,hdop,alt_m,speed_mps,course_deg,gps_chars,gps_sentences,gps_failed_checksums
279,True,,1783528269.1245942,427531875000000,427532281000000,406.0,1007,662894,0,0,12.36068,0.030352,-0.101751,-131.9357,2.050781,-2.519531,980.293,0.29125,1.03125,-0.02375,33,-36,-44,50.55556,True,109,37.24884517,-80.418028,8,1.52,675.5,0.216066665,341.68,270374,739,0
280,True,,1783528270.5412896,427533281000000,427533687000000,406.0,1007,664290,0,0,12.36068,0.05788,-0.171427,-131.369,2.539063,-1.542969,979.3164,0.04125,0.59375,-0.21125,30,-36,-44,50,True,390,37.24883467,-80.41801733,8,1.52,675.9,0.226355554,341.68,271397,742,0
281,True,,1783528271.9373555,427534687000000,427535078000000,391.0,1007,665698,0,0,12.36068,-0.170491,0.082337,-131.8816,3.027344,-0.078125,979.3164,-0.02125,1.34375,-0.08625,34,-37,-44,50,True,794,37.24883567,-80.41801717,8,1.52,676.1,0.118322221,341.68,272133,744,0
282,True,,1783528273.338455,427536078000000,427536484000000,406.0,1007,667093,0,0,12.36068,0.071723,0.17998,-131.317,2.539063,-0.566406,978.3398,-0.77125,-1.34375,0.16375,32,-38,-44,50,True,192,37.24882817,-80.41801067,9,1.49,676.2,0.123466666,341.68,273138,748,0
283,True,,1783528274.7391171,427537484000000,427537890000000,406.0,1007,668503,0,0,12.36068,0.105791,-0.331522,-131.2819,4.492188,-0.566406,981.2695,0.10375,0.28125,-0.33625,29,-35,-44,50,True,596,37.248828,-80.41800933,9,1.49,676.5,0.205777776,341.68,274068,750,0
284,True,,1783528276.1456544,427538890000000,427539296000000,406.0,1007,669908,0,0,12.36068,0.083637,-0.118575,-131.7095,-0.390625,-0.566406,978.8281,-0.08375,-1.21875,-0.21125,31,-35,-44,50,True,3,37.24880517,-80.417993,9,1.49,677,0.154333332,341.68,274897,754,0
285,True,,1783528277.547387,427540296000000,427540671000000,375.0,1007,671299,0,0,12.36068,0.154634,-0.442559,-131.9958,0.585938,0.410156,982.7344,0.60375,-1.28125,-0.27375,30,-35,-44,50,True,398,37.2488045,-80.41799417,9,1.49,677.1,0.08231111,341.68,275914,756,0
286,True,,1783528278.9399204,427541687000000,427542093000000,406.0,1007,672710,0,0,12.36093,0.018005,0.044681,-131.3634,3.515625,-2.03125,979.8047,-0.14625,0.34375,-0.21125,32,-36,-44,50,True,811,37.24880183,-80.41799417,9,1.49,677.6,0.118322221,341.68,276642,758,0
287,True,,1783528280.35102,427543093000000,427543562000000,469.0,1007,674176,0,0,12.36093,-0.218486,0.002028,-131.3547,1.074219,-1.542969,979.8047,-0.64625,-0.84375,0.10125,32,-34,-44,49.44444,True,271,37.2487925,-80.4179915,9,1.49,678.1,0.154333332,341.68,277724,762,0
288,True,,1783528281.8308513,427544578000000,427544968000000,375.0,1007,675586,0,0,12.36093,-0.093659,-0.252518,-131.8237,2.050781,-1.542969,980.293,-0.39625,-1.40625,-0.33625,32,-37,-44,50,True,682,37.24878983,-80.41799117,9,1.49,678.5,0.159477776,341.68,278573,764,0
289,True,,1783528283.2288504,427545968000000,427546406000000,422.0,1007,677019,0,0,12.36093,0.251355,-0.385923,-131.449,4.003906,-1.542969,984.1992,-0.70875,-0.90625,0.28875,30,-36,-44,50,True,114,37.248782,-80.417986,8,1.52,679.2,0.133755554,341.68,279506,768,0
290,True,,1783528284.6617947,427547406000000,427547843000000,437.0,1007,678455,0,0,12.36093,0.055992,-0.354058,-131.0766,4.980469,-4.960938,979.8047,-0.08375,0.46875,0.16375,29,-36,-45,50,True,554,37.2487795,-80.41798567,8,1.52,679.8,0.185199998,341.68,280502,770,0
291,True,,1783528286.0958924,427548843000000,427549250000000,407.0,1007,679873,0,0,12.36093,0.188499,-0.435569,-130.9501,2.050781,1.386719,979.3164,0.29125,-0.84375,-0.33625,31,-37,-44,50,True,87,37.24879133,-80.41799667,9,1.49,680.5,0.123466666,341.68,281296,773,0
292,True,,1783528287.5140312,427550265000000,427550687000000,422.0,1007,681297,0,0,12.36093,-0.01251,-0.164372,-131.8914,2.050781,0.410156,980.293,-0.02125,-1.09375,-0.39875,32,-36,-44,50,True,394,37.24878917,-80.417996,9,1.49,681,0.077166666,341.68,282348,776,0
293,True,,1783528288.9384801,427551687000000,427552062000000,375.0,1007,682694,0,0,12.36905,-0.11835,-0.018496,-130.9319,1.074219,-1.542969,981.7578,-0.33375,-1.59375,0.03875,33,-37,-43,50,True,790,37.2487835,-80.41799133,9,1.49,681.3,0.020577778,341.68,283082,778,0
294,True,,1783528290.334628,427553078000000,427553515000000,437.0,1007,684131,0,0,12.36905,-0.150866,-0.00602,-130.3525,0.097656,-0.566406,980.7813,0.35375,-0.03125,0.35125,32,-36,-43,50,True,227,37.24878117,-80.41799033,8,2.28,681.8,0.087455555,341.68,284123,782,0
295,True,,1783528291.7767732,427554515000000,427554937000000,422.0,1007,685549,0,0,12.36905,0.078195,-0.179853,-131.2147,4.492188,-0.566406,979.3164,-0.33375,-2.53125,-0.27375,31,-36,-46,50,True,646,37.2487735,-80.41798383,8,1.52,682.2,0.0463,341.68,285013,784,0
296,True,,1783528293.1905963,427555937000000,427556312000000,375.0,1007,686946,0,0,12.36905,0.011349,0.522943,-131.3309,1.074219,-3.984375,980.7813,0.54125,0.53125,-0.08625,31,-36,-44,50.55556,True,46,37.248767,-80.41797933,8,1.52,683.2,0.102888888,341.68,285875,788,0
297,True,,1783528294.5860205,427557328000000,427557765000000,437.0,1007,688395,0,0,12.36905,0.103403,-0.548302,-131.1009,2.050781,-1.542969,978.3398,0.04125,-1.09375,-0.21125,31,-37,-44,50,True,492,37.24876367,-80.41797667,7,2.67,683.7,0.138899999,341.68,286938,790,0
298,True,,1783528296.0394728,427558781000000,427559187000000,406.0,1007,689808,0,0,12.36905,-0.054671,-0.083012,-131.6978,2.539063,-0.566406,979.8047,0.29125,0.40625,-0.33625,31,-35,-45,50,True,23,37.24875983,-80.417973,7,2.67,684.1,0.200633332,341.68,287665,793,0
299,True,,1783528297.4487424,427560187000000,427560593000000,406.0,1007,691212,0,0,12.36905,0.007991,-0.366009,-131.2705,4.003906,-2.519531,980.293,-0.08375,-0.46875,-0.21125,31,-36,-44,50,True,312,37.2487605,-80.417973,7,2.67,685.2,0.08231111,341.68,288692,796,0
300,True,,1783528298.8527076,427561593000000,427562062000000,469.0,1007,692663,0,0,12.38093,-0.153797,0.262639,-131.0023,1.5625,0.410156,977.3633,0.04125,-0.40625,0.16375,30,-35,-44,50,True,758,37.24876267,-80.41797367,7,2.67,685.5,0.138899999,341.68,289494,798,0
301,True,,1783528300.3139827,427563062000000,427563453000000,391.0,1007,694073,0,0,12.38093,-0.08171,-0.061312,-131.2995,0.585938,-2.03125,976.3867,0.66625,0.90625,0.16375,32,-37,-44,50,True,172,37.24876467,-80.41797617,8,1.52,686.9,0.144044443,341.68,290475,802,0
302,True,,1783528301.7146788,427564453000000,427564843000000,390.0,1007,695465,0,0,12.38093,-0.009319,-0.461327,-131.4511,3.027344,-3.007813,980.293,-0.45875,1.28125,-0.08625,32,-38,-44,49.44444,True,564,37.248764,-80.41797483,8,1.52,687.4,0.108033332,341.68,291415,804,0
303,True,,1783528303.1065254,427565859000000,427566281000000,422.0,1007,696881,0,0,12.38093,-0.086297,0.026378,-131.2851,2.539063,-0.566406,979.8047,-0.39625,0.59375,-0.27375,32,-35,-46,50,True,86,37.24875317,-80.41796467,8,1.52,687.9,0.180055554,341.68,292208,807,0
304,True,,1783528304.5481222,427567296000000,427567703000000,407.0,1007,698320,0,0,12.38093,-0.038505,-0.156321,-131.1118,2.050781,-0.078125,978.3398,-0.58375,-0.03125,-0.21125,31,-36,-44,50,True,417,37.248751,-80.41796233,8,1.52,688.3,0.200633332,341.68,293279,810,0
305,True,,1783528305.9723086,427568718000000,427569140000000,422.0,1007,699756,0,0,12.38093,-0.122011,-0.222489,-131.2334,2.050781,-2.03125,978.3398,-0.39625,-2.03125,0.22625,31,-36,-44,50,True,850,37.2487515,-80.4179625,8,1.52,688.5,0.12861111,341.68,294017,812,0
306,True,,1783528307.3958569,427570140000000,427570531000000,391.0,1007,701153,0,0,12.38093,-0.058682,-0.277613,-131.2407,2.539063,-0.566406,979.8047,-0.14625,-2.65625,-0.02375,31,-35,-45,51.11111,True,246,37.24875417,-80.41796367,8,1.52,688.7,0.036011111,341.68,295037,816,0
307,True,,1783528308.7924562,427571531000000,427571968000000,437.0,1007,702553,0,0,12.36918,-0.018185,-0.135774,-131.2384,3.027344,-0.566406,978.3398,-0.27125,-0.65625,-0.39875,33,-37,-44,50,True,648,37.24875583,-80.41796417,8,1.52,688.8,0.0463,341.68,295902,818,0
308,True,,1783528310.225652,427572968000000,427573390000000,422.0,1007,704003,0,0,12.36918,-0.092685,0.145004,-131.4804,-0.878906,-1.542969,979.3164,0.04125,-0.65625,-0.14875,32,-37,-44,50,True,102,37.24876417,-80.41797183,8,1.52,689.6,0.072022222,341.68,296818,822,0
309,True,,1783528311.644312,427574390000000,427574765000000,375.0,1007,705395,0,0,12.36918,0.14046,-0.34158,-130.955,1.5625,-2.519531,980.7813,0.41625,0.65625,-0.39875,31,-36,-43,50,True,489,37.248766,-80.4179735,8,1.52,689.7,0.133755554,341.68,297825,824,0
310,True,,1783528313.038176,427575781000000,427576187000000,406.0,1007,706798,0,0,12.36918,0.093323,-0.293203,-130.8752,1.5625,-1.542969,978.8281,-0.39625,-1.71875,-0.21125,34,-37,-44,50,True,11,37.24877917,-80.41798533,8,1.52,690.1,0.375544441,341.68,298545,827,0
311,True,,1783528314.460607,427577203000000,427577625000000,422.0,1007,708251,0,0,12.36918,-0.205064,0.234396,-131.6108,1.074219,0.898438,978.3398,-0.27125,2.59375,-0.08625,34,-37,-45,50,True,346,37.24877733,-80.417985,8,1.52,690,0.159477776,341.68,299617,830,0
312,True,,1783528315.8920622,427578640000000,427579031000000,391.0,1007,709646,0,0,12.36918,-0.001454,0.003193,-131.2546,3.515625,-2.03125,977.8516,-0.02125,0.96875,-0.02375,31,-37,-44,50,True,745,37.2487795,-80.41798833,7,2.67,689.9,0.200633332,341.68,300385,832,0
313,True,,1783528317.2876358,427580031000000,427580421000000,390.0,1007,711050,0,0,12.36918,-0.028008,-0.651518,-131.26,1.074219,-0.078125,981.2695,0.41625,-0.96875,-0.14875,32,-37,-44,49.44444,True,150,37.24878167,-80.417993,8,1.52,689.5,0.108033332,341.68,301349,836,0
314,True,,1783528318.6921446,427581437000000,427581859000000,422.0,1007,712471,0,0,12.37281,-0.109121,-0.280242,-131.0507,4.492188,-1.542969,980.293,-0.33375,-0.71875,0.10125,32,-36,-43,50,True,567,37.2487905,-80.41800367,8,1.52,689.8,0.17491111,341.68,302308,838,0
315,True,,1783528320.1102967,427582859000000,427583265000000,406.0,1007,713856,0,0,12.37281,-0.031939,0.34748,-131.0604,1.5625,-3.007813,976.3867,0.66625,0.59375,0.41375,32,-37,-43,50,True,67,37.248801,-80.41801333,8,1.52,689.8,0.246933331,341.68,303082,841,0
316,True,,1783528321.5259492,427584265000000,427584671000000,406.0,1007,715293,0,0,12.37281,0.110013,0.091803,-130.6872,0.097656,-2.519531,979.8047,-0.14625,1.28125,-0.27375,33,-38,-44,50,True,388,37.24879617,-80.418008,8,1.52,689.8,0.200633332,341.68,304143,844,0
317,True,,1783528322.934515,427585687000000,427586078000000,391.0,1007,716693,0,0,12.37281,-0.030998,-0.183049,-130.9933,1.5625,-1.542969,979.3164,-0.08375,-2.34375,0.03875,32,-38,-44,50,True,786,37.2488005,-80.418012,8,1.52,689.8,0.30352222,341.68,304868,846,0
318,True,,1783528324.3404746,427587093000000,427587484000000,391.0,1007,718096,0,0,12.37281,-0.128524,0.112343,-131.1092,3.027344,-1.054688,981.2695,-0.45875,1.15625,-0.14875,32,-36,-45,50,True,192,37.24881033,-80.41802167,8,1.52,690,0.411555552,341.68,305870,850,0
319,True,,1783528325.7394817,427588484000000,427588890000000,406.0,1007,719500,0,0,12.37281,-0.337077,0.221172,-131.6806,1.074219,-3.007813,980.293,-0.52125,-0.90625,0.03875,32,-34,-45,50,True,599,37.24881117,-80.41802167,8,1.52,690,0.365255552,341.68,306785,852,0
320,True,,1783528327.141942,427589890000000,427590281000000,391.0,1007,720913,0,0,12.37281,0.067282,-0.402126,-131.4867,2.539063,-1.542969,980.7813,0.22875,0.71875,0.41375,30,-36,-44,49.44444,True,10,37.24881467,-80.4180215,8,1.52,689.8,0.370399997,341.68,307612,856,0
321,True,,1783528328.5542505,427591296000000,427591703000000,407.0,1007,722314,0,0,12.37281,-0.219807,-0.181253,-130.8893,1.074219,-1.054688,979.3164,-0.20875,0.84375,0.16375,32,-37,-42,50,True,409,37.24882017,-80.4180255,8,1.52,689.9,0.437277774,341.68,308636,858,0
322,True,,1783528329.9563003,427592703000000,427593109000000,406.0,1007,723723,0,0,12.35705,0.162664,-0.167043,-131.1424,4.003906,0.410156,978.8281,0.35375,0.65625,-0.33625,31,-37,-43,50,True,814,37.24882433,-80.4180295,9,1.16,689.8,0.272655553,341.68,309344,860,0
323,True,,1783528331.367428,427594109000000,427594515000000,406.0,1007,725121,0,0,12.35705,0.129903,-0.164619,-131.2889,2.050781,-1.542969,981.2695,0.41625,0.84375,0.10125,30,-35,-41,50,True,219,37.24883783,-80.41804533,9,1.16,689.8,0.138899999,341.68,310372,864,0
324,True,,1783528332.7650537,427595515000000,427595906000000,375.0,1007,726515,0,0,12.35705,-0.04056,-0.228679,-131.0232,2.539063,-1.542969,979.8047,-0.77125,-2.03125,-0.08625,31,-36,-44,50,True,613,37.248844,-80.41805217,9,1.16,689.8,0.12861111,341.68,311262,866,0
325,True,,1783528334.1560078,427596906000000,427597296000000,390.0,1007,727908,0,0,12.35705,-0.100269,-0.102644,-131.6162,0.585938,-1.542969,981.7578,0.16625,-0.78125,0.16375,31,-35,-45,50,True,3,37.24885033,-80.4180605,9,1.16,689.6,0.077166666,341.68,312085,870,0
326,True,,1783528335.5486324,427598296000000,427598671000000,375.0,1007,729301,0,0,12.35705,0.216181,0.147288,-131.565,3.515625,-0.566406,979.8047,0.04125,-0.34375,-0.08625,32,-38,-44,50,True,397,37.24885367,-80.41806267,9,1.16,689.2,0.072022222,341.68,313101,872,0
327,True,,1783528336.9420002,427599687000000,427600078000000,391.0,1007,730710,0,0,12.35705,-0.103789,-0.15691,-131.3445,3.027344,-3.007813,980.293,0.29125,0.34375,-0.14875,32,-38,-45,50,True,803,37.2488615,-80.41807067,9,1.16,689.2,0.221211109,341.68,313818,874,0
328,True,,1783528338.3533795,427601093000000,427601484000000,391.0,1007,732111,0,0,12.35705,0.011372,-0.071398,-131.1452,2.539063,-2.03125,979.3164,-0.02125,-0.09375,-0.02375,32,-37,-44,50,True,209,37.24886517,-80.41807433,9,1.16,688.9,0.087455555,341.68,314835,878,0
329,True,,1783528339.752707,427602500000000,427602906000000,406.0,1007,733516,0,0,12.3571,-0.0202,-0.220524,-131.7618,2.539063,-1.054688,980.293,0.04125,-0.90625,-0.33625,31,-36,-43,49.44444,True,612,37.24886767,-80.418076,9,1.16,688.9,0.102888888,341.68,315735,880,0
330,True,,1783528341.1566985,427603906000000,427604296000000,390.0,1007,734909,0,0,12.3571,-0.015701,-0.03838,-130.8926,1.074219,-1.542969,981.2695,0.29125,0.65625,0.10125,32,-36,-45,50,True,3,37.24886833,-80.41808017,9,1.16,688.9,0.185199998,341.68,316559,884,0
331,True,,1783528342.5508003,427605296000000,427605687000000,391.0,1007,736319,0,0,12.3571,-0.043841,0.188495,-131.1778,3.515625,-1.542969,980.7813,-0.14625,-0.40625,0.03875,30,-34,-45,50,True,413,37.24887017,-80.41808367,9,1.16,688.9,0.123466666,341.68,317592,886,0
332,True,,1783528343.961847,427606703000000,427607109000000,406.0,1007,737736,0,0,12.3571,-0.163693,-0.051952,-131.621,4.003906,-3.007813,984.1992,0.04125,-0.96875,-0.39875,30,-33,-43,50,True,839,37.248871,-80.418087,9,1.16,688.9,0.252077776,341.68,318315,888,0
333,True,,1783528345.377291,427608125000000,427608531000000,406.0,1007,739147,0,0,12.3571,-0.176327,0.003856,-131.6941,1.074219,0.410156,979.8047,-0.08375,-0.46875,-0.14875,33,-35,-44,50,True,247,37.248873,-80.41809167,9,1.16,688.6,0.324099997,341.68,319352,892,0
334,True,,1783528346.7867475,427609531000000,427609921000000,390.0,1007,740552,0,0,12.3571,0.075844,-0.335931,-131.4955,4.980469,-0.078125,976.875,-0.39625,-0.46875,0.22625,30,-36,-44,50,True,646,37.24887267,-80.418092,9,1.16,688.6,0.195488887,341.68,320224,894,0
335,True,,1783528348.1910124,427610937000000,427611328000000,391.0,1007,741943,0,0,12.3571,-0.104078,-0.292503,-131.3853,1.5625,0.410156,982.2461,0.66625,-0.84375,-0.27375,33,-37,-43,50,True,39,37.24887583,-80.4180995,9,1.17,688.2,0.447566663,341.68,321084,898,0
336,True,,1783528349.5833867,427612328000000,427612718000000,390.0,1007,743333,0,0,12.38126,-0.082091,-0.278511,-131.3321,4.492188,-0.078125,978.8281,0.66625,-0.46875,-0.14875,32,-35,-45,50,True,431,37.248875,-80.4180995,9,1.17,688.4,0.277799998,341.68,322102,900,0
337,True,,1783528350.9727843,427613718000000,427614187000000,469.0,1007,744810,0,0,12.38126,0.07257,-0.300209,-131.0137,4.980469,-2.03125,978.3398,0.54125,-1.28125,0.47625,31,-37,-44,50,True,25,37.24887183,-80.41809733,9,1.17,688.4,0.30352222,341.68,322885,903,0
338,True,,1783528352.4541454,427615203000000,427615593000000,390.0,1007,746202,0,0,12.38126,-0.056281,-0.221588,-130.9351,1.5625,-3.007813,977.3633,0.16625,0.15625,-0.02375,32,-37,-45,49.44444,True,297,37.24887383,-80.4181,9,1.17,688.1,0.365255552,341.68,323904,906,0
339,True,,1783528353.8440459,427616593000000,427617015000000,422.0,1007,747628,0,0,12.38126,0.155876,-0.347109,-130.8123,1.074219,-2.03125,978.8281,0.35375,-0.90625,-0.39875,30,-37,-45,50,True,722,37.24887533,-80.41810133,8,1.57,688.2,0.401266663,341.68,324723,908,0
340,True,,1783528355.268662,427618015000000,427618390000000,375.0,1007,749021,0,0,12.38126,0.062037,-0.274074,-131.266,2.050781,-1.542969,982.2461,0.79125,1.71875,-0.27375,31,-37,-44,50,True,116,37.2488805,-80.418105,8,1.57,688,0.43213333,341.68,325656,912,0
341,True,,1783528356.6613958,427619406000000,427619812000000,406.0,1007,750439,0,0,12.38126,-0.003221,-0.292001,-131.3883,2.539063,-2.519531,980.7813,0.10375,-2.09375,0.22625,33,-38,-45,49.44444,True,541,37.24888183,-80.41810533,8,1.57,688.1,0.370399997,341.68,326642,914,0
342,True,,1783528358.0808089,427620828000000,427621250000000,422.0,1007,751837,0,0,12.38126,-0.043145,-0.155606,-131.3053,2.539063,-2.519531,978.8281,-0.08375,-1.71875,-0.27375,31,-36,-43,50,True,47,37.24888033,-80.4181025,9,1.17,688.1,0.21092222,341.68,327397,917,0
343,True,,1783528359.5024307,427622250000000,427622625000000,375.0,1007,753251,0,0,12.36881,-0.094141,-0.229736,-131.3492,2.050781,-2.03125,982.2461,-0.58375,-1.84375,0.53875,30,-35,-44,50,True,348,37.2488775,-80.41810017,9,1.17,688.6,0.087455555,341.68,328437,920,0
344,True,,1783528360.897661,427623640000000,427624031000000,391.0,1007,754664,0,0,12.36881,-0.019562,-0.127668,-131.28,0.585938,-3.007813,979.8047,-0.08375,0.40625,-0.27375,30,-35,-44,50,True,759,37.24887783,-80.418101,9,1.17,689.2,0.061733333,341.68,329204,922,0
345,True,,1783528362.3029428,427625046000000,427625453000000,407.0,1007,756066,0,0,12.36881,-0.165811,-0.012757,-131.7584,5.46875,-2.519531,982.2461,-0.14625,1.40625,-0.27375,33,-37,-43,50,True,165,37.24887683,-80.4180985,9,1.17,688.9,0.056588888,341.68,330179,926,0
346,True,,1783528363.7067482,427626453000000,427626828000000,375.0,1007,757453,0,0,12.36881,0.103694,-0.390392,-131.6368,1.074219,-1.054688,981.2695,0.10375,-0.40625,0.10125,31,-37,-44,50,True,548,37.2488815,-80.418103,9,1.17,688.8,0.185199998,341.68,331121,928,0
347,True,,1783528365.0957098,427627843000000,427628218000000,375.0,1007,758842,0,0,12.36881,0.091315,-0.369945,-130.4287,3.515625,-2.03125,978.8281,-0.33375,-1.40625,0.10125,31,-37,-44,49.44444,True,60,37.248882,-80.41810533,8,1.21,688.5,0.241788887,341.68,331879,931,0
348,True,,1783528366.4815476,427629234000000,427629687000000,453.0,1007,760311,0,0,12.36881,0.016304,-0.097536,-130.9491,1.5625,1.875,980.7813,-0.14625,0.53125,-0.21125,33,-36,-45,49.44444,True,408,37.2488805,-80.418105,8,1.21,688.1,0.066877777,341.68,332964,934,0
349,True,,1783528367.9510667,427630703000000,427631093000000,390.0,1007,761710,0,0,12.36881,-0.061386,-0.14697,-130.6534,4.003906,-1.542969,983.7109,0.04125,-0.34375,-0.14875,31,-36,-45,49.44444,True,807,37.24887967,-80.41810483,8,1.21,688,0.010288889,341.68,333661,936,0
350,True,,1783528369.3514137,427632093000000,427632531000000,438.0,1007,763130,0,0,12.37685,0.00274,-0.04592,-131.5191,2.539063,-0.566406,979.8047,0.29125,0.40625,-0.21125,32,-35,-43,50,True,230,37.248892,-80.41811683,8,1.21,687.8,0.277799998,341.68,334697,940,0
351,True,,1783528370.8042452,427633546000000,427633968000000,422.0,1007,764580,0,0,12.37685,-0.052363,-0.007066,-131.1479,1.5625,-2.03125,979.3164,1.16625,0.84375,0.22625,32,-37,-44,49.44444,True,679,37.24889883,-80.4181255,8,1.21,687.7,0.473288885,341.68,335566,942,0
352,True,,1783528372.225952,427634968000000,427635359000000,391.0,1007,765988,0,0,12.37685,0.135953,-0.388906,-130.848,2.050781,-4.472656,977.8516,0.10375,0.21875,0.16375,31,-37,-43,50,True,86,37.2489055,-80.41813167,8,1.21,687.1,0.601899995,341.68,336464,946,0
353,True,,1783528373.6306002,427636375000000,427636812000000,437.0,1007,767425,0,0,12.37685,0.019716,-0.213912,-131.443,2.539063,-1.054688,980.293,-0.14625,-0.59375,0.10125,31,-35,-45,50,True,524,37.24890517,-80.4181305,8,1.21,686.9,0.442422218,341.68,337471,948,0
354,True,,1783528375.0667515,427637812000000,427638203000000,391.0,1007,768828,0,0,12.37685,-0.086379,0.646397,-131.2339,4.492188,-1.542969,978.8281,-0.08375,14.46875,-0.14875,33,-37,-43,49.44444,True,44,37.24890067,-80.41812167,8,1.21,686.8,0.072022222,341.68,338215,951,0
355,True,,1783528376.4693725,427639218000000,427639609000000,391.0,1007,770227,0,0,12.37685,0.160816,-0.314293,-131.3554,2.050781,-2.03125,979.3164,-0.64625,-2.46875,-0.14875,31,-37,-45,50,True,326,37.24889967,-80.41811917,8,1.21,686.4,0.072022222,341.68,339233,954,0
356,True,,1783528377.8667989,427640609000000,427641031000000,422.0,1007,771644,0,0,12.37685,-0.175206,-0.032971,-131.4695,3.027344,-1.054688,978.3398,-0.64625,-1.28125,-0.08625,32,-36,-44,49.44444,True,745,37.24890017,-80.41811917,8,1.21,686.3,0.108033332,341.68,340011,956,0
357,True,,1783528379.2817328,427642031000000,427642437000000,406.0,1007,773059,0,0,12.38897,-0.214646,0.034124,-131.6688,4.980469,-1.542969,979.3164,-0.52125,1.46875,0.03875,31,-34,-44,50,True,151,37.24891067,-80.418131,8,1.21,686.4,0.072022222,341.68,340972,960,0
358,True,,1783528380.6979458,427643437000000,427643843000000,406.0,1007,774458,0,0,12.38897,0.197467,-0.00447,-131.3915,1.5625,-3.007813,982.2461,0.47875,-0.53125,-0.27375,30,-36,-45,49.44444,True,555,37.24890967,-80.41812867,8,1.21,686.2,0.072022222,341.68,341916,962,0
359,True,,1783528382.0976665,427644843000000,427645250000000,407.0,1007,775861,0,0,12.38897,-0.074319,-0.238473,-131.8237,1.074219,-3.984375,981.7578,0.22875,-0.90625,-0.14875,33,-36,-44,49.44444,True,79,37.2489065,-80.4181225,7,1.58,686.2,0.288088886,341.68,342693,965,0
360,True,,1783528383.5042958,427646250000000,427646656000000,406.0,1007,777272,0,0,12.38897,-0.000133,-0.210482,-131.304,4.003906,-3.496094,979.3164,-0.58375,-0.65625,-0.14875,32,-37,-44,50,True,375,37.24890617,-80.41812117,8,1.21,685.9,0.236644442,341.68,343717,968,0
361,True,,1783528384.912235,427647656000000,427648046000000,390.0,1007,778673,0,0,12.38897,-0.226804,0.126695,-131.251,3.515625,-1.054688,982.2461,0.22875,-0.34375,0.03875,32,-37,-44,50,True,773,37.24890383,-80.41811567,7,1.58,685.9,0.344677775,341.68,344450,970,0
362,True,,1783528386.3128276,427649062000000,427649468000000,406.0,1007,780076,0,0,12.38897,-0.089335,-0.206216,-131.6659,1.5625,-0.566406,981.2695,0.66625,-0.03125,0.10125,31,-35,-44,49.44444,True,170,37.2489045,-80.4181125,7,1.58,685.7,0.246933331,341.68,345427,974,0
363,True,,1783528387.7177348,427650468000000,427650843000000,375.0,1007,781470,0,0,12.38897,-0.199382,0.211504,-131.634,2.539063,-3.007813,980.7813,0.10375,-1.03125,0.16375,32,-34,-44,49.44444,True,569,37.24890267,-80.41811083,7,1.58,685.6,0.25722222,341.68,346349,976,0
364,True,,1783528389.1116621,427651859000000,427652250000000,391.0,1007,782878,0,0,12.37293,-0.138865,-0.123815,-130.9526,3.515625,-0.566406,980.7813,-0.52125,0.03125,0.35125,31,-34,-44,50.55556,True,95,37.24890083,-80.418112,7,1.58,685.3,0.293233331,341.68,347139,979,0
365,True,,1783528390.5168824,427653265000000,427653671000000,406.0,1007,784301,0,0,12.37293,-0.045831,0.830202,-130.9348,1.5625,0.898438,981.7578,0.04125,15.59375,0.10125,32,-36,-43,50.55556,True,404,37.24889667,-80.41810683,8,1.22,684.3,0.272655553,341.68,348179,982,0
366,True,,1783528391.942361,427654687000000,427655093000000,406.0,1007,785702,0,0,12.37293,0.088627,-0.186871,-131.1465,2.539063,0.410156,979.8047,0.04125,-0.15625,-0.08625,32,-36,-44,50,True,800,37.24889833,-80.41810967,7,1.58,683.9,0.190344443,341.68,348883,984,0
367,True,,1783528393.3449097,427656093000000,427656468000000,375.0,1007,787097,0,0,12.37293,-0.113232,-0.161616,-132.2516,2.050781,-0.078125,981.7578,0.22875,0.90625,-0.08625,32,-34,-44,49.44444,True,194,37.2489075,-80.4181205,8,1.22,683.9,0.072022222,341.68,349884,988,0
368,True,,1783528394.739864,427657484000000,427657875000000,391.0,1007,788490,0,0,12.37293,-0.04225,-0.251341,-131.4059,2.050781,-2.03125,978.8281,-1.20875,-0.28125,-0.27375,32,-37,-43,49.44444,True,586,37.2489115,-80.41812317,6,1.65,683.5,0.226355554,341.68,350784,990,0
369,True,,1783528396.1291041,427658875000000,427659281000000,406.0,1007,789895,0,0,12.37293,0.285794,-0.260056,-131.3014,2.539063,0.898438,978.8281,0.79125,0.71875,-0.46125,30,-36,-45,50,True,108,37.24891017,-80.41811767,7,1.28,683.2,0.097744444,341.68,351591,993,0
370,True,,1783528397.5477986,427660296000000,427660671000000,360.0,1007,791293,0,0,12.37293,-0.162253,-0.15935,-130.8121,1.5625,-2.519531,978.8281,0.10375,0.78125,-0.39875,32,-35,-44,50,True,389,37.2489135,-80.41812167,7,1.28,682.1,0.123466666,341.68,352607,996,0
371,True,,1783528398.9334903,427661671000000,427662078000000,407.0,1007,792705,0,0,12.37293,-0.01403,-0.770986,-131.2899,4.492188,-2.03125,978.8281,0.66625,-15.21875,-0.14875,30,-34,-45,50,True,806,37.2489145,-80.41812217,7,1.28,681.9,0.041155555,341.68,353322,998,0
