sample_idx,cycle_ok,error,t_wall_unix_s,t_cycle_start_ns,t_edge_send_ns,t_edge_rx_ns,t_edge_mid_ns,http_latency_ms,rover_millis_s,source_sample_time_s,edge_arrival_time_s,estimate_time_s,alarm_time_s,clock_offset_s,clock_calibrated,clock_calibration_samples,packet_loss_count,stale_packet,queue_depth,T,seq,sample_ms,send_ms,millis,L,R,enc_left,enc_right,v,r,p,y,ax,ay,az,gx,gy,gz,mx,my,mz,temp,gps_valid,gps_age_ms,gps_fix_type,lat,lon,sat,hdop,alt_m,speed_mps,course_deg,gps_chars,gps_sentences,gps_failed_checksums
134,True,,1783617659.7672598,516922515000000,516922515000000,516923031000000,516922773000000,516.0,275.946,275.946,516923.031,516923.031,,516646.83300000004,True,25,0,False,0,1007,134,275946,275947,275946,0,0,0,0,12.37293,-0.059103,-0.114037,-136.9939,1.054688,-4.052734,981.0645,-0.07125,-0.20375,-0.09,30,-27,-45,47.77778,True,639,3,37.248886,-80.41811833,8,1.45,,,,144459,528,33
135,True,,1783617661.2947526,516924046000000,516924046000000,516924562000000,516924304000000,516.0,277.469,277.469,516924.562,516924.562,,516646.83400000003,True,25,0,False,0,1007,135,277469,277471,277469,0,0,0,0,12.37293,-0.019376,-0.048233,-138.149,0.078125,-2.587891,979.5996,-0.25875,-0.70375,-0.1525,30,-27,-46,48.33333,True,165,3,37.24888733,-80.41811883,8,1.45,,,,145383,532,33
136,True,,1783617662.8138015,516925562000000,516925562000000,516926078000000,516925820000000,516.0,278.99,278.99,516926.078,516926.078,,516646.83300000004,True,25,0,False,0,1007,136,278990,278991,278990,0,0,0,0,12.37293,-0.047243,-0.019078,-137.4861,2.519531,-0.146484,977.6465,-0.63375,-0.82875,-0.59,31,-28,-46,48.33333,True,687,3,37.248887,-80.41811917,8,1.45,,,,146220,534,33
137,True,,1783617664.3378117,516927078000000,516927078000000,516927750000000,516927414000000,672.0,280.53,280.53,516927.75,516927.75,,516646.83300000004,True,25,0,False,0,1007,137,280530,280531,280530,0,0,0,0,12.37293,0.026952,-0.083997,-137.1259,1.542969,-2.587891,982.5293,0.36625,-1.01625,0.035,30,-28,-44,47.77778,True,226,3,37.24888817,-80.41811433,8,1.45,,,,147202,538,33
138,True,,1783617666.0045102,516928750000000,516928750000000,516929250000000,516929000000000,500.0,282.168,282.168,516929.25,516929.25,,516646.833,True,25,0,False,0,1007,138,282168,282170,282168,0,0,0,0,12.37293,-0.102088,0.04213,-137.2072,2.03125,-2.099609,977.6465,0.42875,0.35875,0.035,30,-28,-45,47.77778,True,865,3,37.2488895,-80.4181125,8,1.45,,,,148028,540,33
139,True,,1783617667.5127192,516930265000000,516930265000000,516930890000000,516930577500000,625.0,283.682,283.682,516930.89,516930.89,,516646.83300000004,True,25,0,False,0,1007,139,283682,283684,283682,0,0,0,0,12.37293,-0.060736,-0.114782,-137.1051,0.566406,-0.634766,977.1582,-0.44625,-1.57875,-0.215,31,-28,-47,48.33333,True,375,3,37.24889017,-80.41811267,8,1.45,,,,148979,544,34
140,True,,1783617669.1505733,516931890000000,516931890000000,516932421000000,516932155500000,531.0,285.323,285.323,516932.421,516932.421,,516646.833,True,25,0,False,0,1007,140,285323,285325,285323,0,0,0,0,12.38543,-0.09771,0.157033,-136.5158,1.542969,-1.123047,979.5996,0.17875,0.60875,-0.09,32,-28,-44,48.33333,True,18,3,37.24889017,-80.41811683,8,1.45,,,,149808,548,34
141,True,,1783617670.6736603,516933421000000,516933421000000,516934046000000,516933733500000,625.0,286.839,286.839,516934.046,516934.046,,516646.833,True,25,0,False,0,1007,141,286839,286840,286839,0,0,0,0,12.38543,-0.215242,0.011318,-137.442,1.542969,-2.099609,983.0176,-0.13375,-1.01625,0.3475,32,-27,-44,48.33333,True,535,3,37.24889117,-80.41811417,8,1.45,,,,150662,550,35
142,True,,1783617672.3050463,516935046000000,516935046000000,516935562000000,516935304000000,516.0,288.477,288.477,516935.562,516935.562,,516646.833,True,25,0,False,0,1007,142,288477,288479,288477,0,0,0,0,12.38543,-0.165233,0.086294,-137.0674,2.03125,-1.123047,976.1816,-0.13375,-0.26625,0.16,30,-27,-47,48.33333,True,173,3,37.24889267,-80.41811133,8,1.45,,,,151595,554,35
143,True,,1783617673.8255737,516936578000000,516936578000000,516937093000000,516936835500000,515.0,290.008,290.008,516937.093,516937.093,,516646.8325,True,25,0,False,0,1007,143,290008,290009,290008,0,0,0,0,12.38543,-0.18591,-0.013503,-137.6118,1.542969,-1.611328,980.0879,-0.19625,0.17125,-0.1525,30,-28,-45,48.88889,True,698,3,37.2488945,-80.41810717,8,1.45,,,,152429,556,35
144,True,,1783617675.354341,516938093000000,516938093000000,516938625000000,516938359000000,532.0,291.539,291.539,516938.625,516938.625,,516646.8325,True,25,0,False,0,1007,144,291539,291540,291539,0,0,0,0,12.38543,-0.047951,0.025149,-137.2206,1.054688,-1.123047,981.0645,0.24125,1.60875,-0.34,31,-28,-47,48.33333,True,235,3,37.24889517,-80.41810967,8,1.45,,,,153420,560,35
145,True,,1783617676.8865864,516939625000000,516939625000000,516940140000000,516939882500000,515.0,293.054,293.054,516940.14,516940.14,,516646.8325,True,25,0,False,0,1007,145,293054,293055,293054,0,0,0,0,12.38543,-0.018295,-0.101454,-136.8773,2.03125,-1.611328,978.623,0.17875,-0.14125,-0.2775,30,-28,-45,47.77778,True,748,3,37.24889567,-80.41811083,8,1.45,,,,154196,562,35
146,True,,1783617678.3966963,516941140000000,516941140000000,516941671000000,516941405500000,531.0,294.579,294.579,516941.671,516941.671,,516646.832,True,25,0,False,0,1007,146,294579,294581,294579,0,0,0,0,12.36093,-0.138298,0.002571,-136.9013,3.984375,-2.587891,979.5996,-0.19625,-1.70375,0.16,30,-27,-45,48.33333,True,272,3,37.248898,-80.4181105,8,1.45,,,,155096,566,36
147,True,,1783617679.931455,516942671000000,516942671000000,516943312000000,516942991500000,641.0,296.098,296.098,516943.312,516943.312,,516646.832,True,25,0,False,0,1007,147,296098,296099,296098,0,0,0,0,12.36093,-0.139824,-0.052909,-137.3035,-0.898438,-1.611328,977.6465,-0.82125,-2.07875,-0.0275,31,-28,-45,47.77778,True,793,3,37.2488995,-80.41811033,8,1.45,,,,155834,568,36
148,True,,1783617681.5687969,516944312000000,516944312000000,516944843000000,516944577500000,531.0,297.758,297.758,516944.843,516944.843,,516646.832,True,25,0,False,0,1007,148,297758,297759,297758,0,0,0,0,12.36093,0.159817,-0.151914,-136.4002,1.054688,-2.099609,980.0879,0.24125,0.67125,0.2225,29,-28,-46,48.33333,True,451,3,37.2489035,-80.418114,8,1.45,,,,156754,572,37
149,True,,1783617683.1063323,516945859000000,516945859000000,516946375000000,516946117000000,516.0,299.291,299.291,516946.375,516946.375,,516646.832,True,25,0,False,0,1007,149,299291,299293,299291,0,0,0,0,12.36093,-0.01897,-0.290151,-137.7331,1.542969,-0.634766,978.623,-0.00875,0.54625,-0.09,31,-28,-47,48.33333,True,101,3,37.248907,-80.41811683,8,1.45,,,,157508,575,37
150,True,,1783617684.640112,516947390000000,516947390000000,516947906000000,516947648000000,516.0,300.825,300.825,516947.906,516947.906,,516646.83,True,25,0,False,0,1007,150,300825,300826,300825,0,0,0,0,12.36093,-0.034872,-0.06282,-137.2818,1.054688,-4.052734,982.041,0.11625,-0.51625,0.16,32,-30,-46,48.33333,True,520,3,37.248909,-80.418117,8,1.45,,,,158392,578,38
151,True,,1783617686.1756,516948921000000,516948921000000,516949546000000,516949233500000,625.0,302.34,302.34,516949.546,516949.546,,516646.83,True,25,0,False,0,1007,151,302340,302342,302340,0,0,0,0,12.36093,0.140549,-0.229532,-137.8762,2.03125,-1.123047,978.1348,-0.50875,-1.07875,-0.0275,31,-30,-46,48.33333,True,38,3,37.24890933,-80.41811967,8,1.45,,,,159193,582,38
152,True,,1783617687.8064203,516950546000000,516950546000000,516951171000000,516950858500000,625.0,303.973,303.973,516951.171,516951.171,,516646.83,True,25,0,False,0,1007,152,303973,303974,303973,0,0,0,0,12.36093,0.053774,-0.212891,-137.1523,1.054688,-1.611328,979.1113,-0.32125,-0.07875,-0.1525,31,-29,-45,48.33333,True,667,3,37.24891033,-80.41812217,8,1.45,,,,160159,584,38
153,True,,1783617689.4392784,516952187000000,516952187000000,516952687000000,516952437000000,500.0,305.603,305.603,516952.687,516952.687,,516646.83,True,25,0,False,0,1007,153,305603,305605,305603,0,0,0,0,12.38893,0.036313,-0.175256,-137.0056,2.03125,-1.611328,981.5527,0.61625,1.79625,-0.0275,31,-29,-45,48.33333,True,297,3,37.2489135,-80.4181255,8,1.45,,,,161084,588,39
154,True,,1783617690.9466414,516953687000000,516953687000000,516954234000000,516953960500000,547.0,307.144,307.144,516954.234,516954.234,,516646.83,True,25,0,False,0,1007,154,307144,307146,307144,0,0,0,0,12.38893,-0.239976,-0.047222,-137.062,3.496094,-0.146484,983.0176,0.05375,-0.89125,-0.0275,31,-28,-46,48.33333,True,843,3,37.248915,-80.41812867,8,1.45,,,,161821,590,39
155,True,,1783617692.4892845,516955234000000,516955234000000,516955765000000,516955499500000,531.0,308.684,308.684,516955.765,516955.765,,516646.82950000005,True,25,0,False,0,1007,155,308684,308686,308684,0,0,0,0,12.38893,0.129725,-0.116458,-137.1148,2.519531,-1.611328,980.5762,0.80375,0.98375,-0.34,30,-29,-46,48.33333,True,381,3,37.248917,-80.4181275,8,1.45,,,,162799,594,40
156,True,,1783617694.0289152,516956781000000,516956781000000,516957296000000,516957038500000,515.0,310.203,310.203,516957.296,516957.296,,516646.83,True,25,0,False,0,1007,156,310203,310205,310203,0,0,0,0,12.38893,0.089034,-0.232288,-137.9459,0.566406,-0.146484,978.623,-0.44625,0.98375,0.0975,30,-28,-45,48.33333,True,18,3,37.24892033,-80.418129,8,1.45,,,,163517,597,40
157,True,,1783617695.5500717,516958296000000,516958296000000,516958937000000,516958616500000,641.0,311.718,311.718,516958.937,516958.937,,516646.83,True,25,0,False,0,1007,157,311718,311720,311718,0,0,0,0,12.38893,-0.22875,0.117612,-137.3558,1.054688,-1.123047,979.1113,-0.07125,-0.64125,-0.4025,32,-28,-45,48.33333,True,416,3,37.24892117,-80.4181315,8,1.45,,,,164471,600,41
158,True,,1783617697.1890063,516959937000000,516959937000000,516960453000000,516960195000000,516.0,313.384,313.384,516960.453,516960.453,,516646.83,True,25,0,False,0,1007,158,313384,313385,313384,0,0,0,0,12.38893,-0.118851,-0.06597,-137.6886,0.566406,-2.099609,978.1348,-0.38375,-0.76625,0.035,31,-28,-46,47.77778,True,79,3,37.24892183,-80.418135,8,1.45,,,,165328,604,41
159,True,,1783617698.729014,516961468000000,516961468000000,516962125000000,516961796500000,657.0,314.913,314.913,516962.125,516962.125,,516646.832,True,25,0,False,0,1007,159,314913,314915,314913,0,0,0,0,12.37293,0.189111,-0.221296,-137.4398,3.007813,-1.123047,978.1348,0.49125,1.23375,-0.2775,30,-28,-48,47.77778,True,607,3,37.24892183,-80.41813583,9,1.33,,,,166253,606,41
160,True,,1783617700.379023,516963125000000,516963125000000,516963656000000,516963390500000,531.0,316.562,316.562,516963.656,516963.656,,516646.83,True,25,0,False,0,1007,160,316562,316563,316562,0,0,0,0,12.37293,0.220762,1.006586,-136.6911,-0.410156,-1.123047,978.623,-0.94625,14.60875,0.035,30,-28,-45,47.77778,True,262,3,37.24892267,-80.41813667,9,1.61,,,,167143,610,42
161,True,,1783617701.9093707,516964656000000,516964656000000,516965281000000,516964968500000,625.0,318.074,318.074,516965.281,516965.281,,516646.832,True,25,0,False,0,1007,161,318074,318075,318074,0,0,0,0,12.37293,-0.234488,0.287382,-137.4229,1.054688,-0.146484,980.0879,0.49125,1.04625,-0.0275,32,-27,-46,48.33333,True,772,3,37.24892333,-80.41813917,9,1.33,,,,167897,612,42
162,True,,1783617703.5408502,516966281000000,516966281000000,516966796000000,516966538500000,515.0,319.709,319.709,516966.796,516966.796,,516646.82950000005,True,25,0,False,0,1007,162,319709,319711,319709,0,0,0,0,12.37293,-0.186249,-0.258374,-137.0661,1.054688,-0.634766,981.0645,0.30375,-0.32875,-0.465,31,-28,-45,48.33333,True,409,3,37.248925,-80.41814183,9,1.61,,,,168798,616,43
163,True,,1783617705.0548604,516967796000000,516967796000000,516968328000000,516968062000000,532.0,321.242,321.242,516968.328,516968.328,,516646.8285,True,25,0,False,0,1007,163,321242,321243,321242,0,0,0,0,12.37293,0.289838,-0.174963,-136.4091,0.566406,-0.634766,978.623,0.11625,0.35875,0.0975,31,-30,-44,48.88889,True,52,3,37.2489265,-80.4181435,9,1.61,,,,169531,619,43
164,True,,1783617706.5886326,516969328000000,516969328000000,516969859000000,516969593500000,531.0,322.769,322.769,516969.859,516969.859,,516646.8285,True,25,0,False,0,1007,164,322769,322771,322769,0,0,0,0,12.37293,-0.223773,0.089939,-137.0385,1.054688,-2.587891,979.1113,-0.32125,-0.39125,0.285,32,-28,-46,48.33333,True,464,3,37.24892683,-80.41814417,9,1.61,,,,170463,622,44
165,True,,1783617708.113984,516970859000000,516970859000000,516971390000000,516971124500000,531.0,324.296,324.296,516971.39,516971.39,,516646.8285,True,25,0,False,0,1007,165,324296,324297,324296,0,0,0,0,12.37293,0.009158,0.275856,-136.3624,1.542969,-2.587891,981.0645,0.24125,2.79625,-0.1525,30,-29,-45,47.77778,True,108,3,37.2489285,-80.4181475,8,1.61,,,,171222,625,44
166,True,,1783617709.6397278,516972390000000,516972390000000,516972906000000,516972648000000,516.0,325.823,325.823,516972.906,516972.906,,516646.8275,True,25,0,False,0,1007,166,325823,325824,325823,0,0,0,0,12.3691,-0.415927,0.199795,-137.3267,1.054688,-3.076172,977.6465,-0.57125,-1.20375,0.285,32,-27,-45,48.33333,True,516,3,37.24892967,-80.4181495,9,1.61,,,,172105,628,45
167,True,,1783617711.1660585,516973906000000,516973906000000,516974437000000,516974171500000,531.0,327.352,327.352,516974.437,516974.437,,516646.8275,True,25,0,False,0,1007,167,327352,327354,327352,0,0,0,0,12.3691,-0.066625,-0.031113,-137.6757,1.054688,-3.564453,979.1113,-0.13375,0.29625,-0.1525,30,-27,-46,48.33333,True,45,3,37.24893133,-80.418153,9,1.33,,,,172920,632,45
168,True,,1783617712.6986501,516975437000000,516975437000000,516975953000000,516975695000000,516.0,328.869,328.869,516975.953,516975.953,,516646.82649999997,True,25,0,False,0,1007,168,328869,328870,328869,0,0,0,0,12.3691,-0.208108,0.218304,-136.8553,2.519531,-1.611328,981.0645,-0.13375,-2.70375,0.035,32,-28,-45,48.33333,True,562,3,37.248932,-80.41815383,9,1.61,,,,173876,634,45
169,True,,1783617714.213273,516976953000000,516976953000000,516977468000000,516977210500000,515.0,330.384,330.384,516977.468,516977.468,,516646.82649999997,True,25,0,False,0,1007,169,330384,330386,330384,0,0,0,0,12.3691,-0.192878,0.248572,-136.8447,1.054688,-3.076172,981.0645,0.11625,0.42125,-0.09,31,-28,-45,48.33333,True,80,3,37.24893333,-80.41815817,9,1.33,,,,174722,638,45
170,True,,1783617715.7287924,516978468000000,516978468000000,516979140000000,516978804000000,672.0,331.932,331.932,516979.14,516979.14,,516646.82649999997,True,25,0,False,0,1007,170,331932,331933,331932,0,0,0,0,12.3691,-0.598342,0.92887,-137.1604,-0.410156,-2.587891,980.0879,-0.07125,0.79625,0.0975,32,-26,-45,48.33333,True,631,3,37.24893333,-80.41816017,9,1.61,,,,175645,640,45
171,True,,1783617717.39739,516980140000000,516980140000000,516980671000000,516980405500000,531.0,333.592,333.592,516980.671,516980.671,,516646.82649999997,True,25,0,False,0,1007,171,333592,333593,333592,0,0,0,0,12.3691,-0.026806,-0.203259,-138.5236,-0.898438,-2.099609,980.0879,-0.19625,0.17125,-0.215,32,-28,-47,48.33333,True,290,3,37.24893233,-80.418163,8,1.61,,,,176560,644,46
172,True,,1783617718.9359462,516981687000000,516981687000000,516982203000000,516981945000000,516.0,335.111,335.111,516982.203,516982.203,,516646.82649999997,True,25,0,False,0,1007,172,335111,335112,335111,0,0,0,0,12.37293,-0.263825,-0.004277,-136.8456,2.519531,-2.099609,981.0645,0.11625,1.48375,0.2225,31,-28,-47,48.33333,True,806,3,37.24893217,-80.41816467,9,1.61,,,,177281,646,46
173,True,,1783617720.459202,516983203000000,516983203000000,516983828000000,516983515500000,625.0,336.627,336.627,516983.828,516983.828,,516646.8285,True,25,0,False,0,1007,173,336627,336629,336627,0,0,0,0,12.37293,-0.530128,0.325349,-136.7512,0.566406,-2.099609,979.1113,-0.32125,-0.32875,-0.2775,32,-27,-47,48.33333,True,319,3,37.24893117,-80.4181625,10,1.03,,,,178226,650,47
174,True,,1783617722.0930994,516984843000000,516984843000000,516985468000000,516985155500000,625.0,338.262,338.262,516985.468,516985.468,,516646.8285,True,25,0,False,0,1007,174,338262,338264,338262,0,0,0,0,12.37293,-0.195811,-0.019853,-136.9925,0.566406,-1.123047,981.5527,-0.19625,-2.20375,0.16,31,-28,-46,48.88889,True,73,3,37.24892983,-80.41815967,10,1.14,,,,179083,653,47
175,True,,1783617723.727638,516986468000000,516986468000000,516986984000000,516986726000000,516.0,339.901,339.901,516986.984,516986.984,,516646.8285,True,25,0,False,0,1007,175,339901,339902,339901,0,0,0,0,12.37293,-0.049505,-0.428725,-138.5046,0.078125,-4.052734,980.0879,0.49125,-0.45375,-0.09,31,-28,-45,48.33333,True,598,3,37.24892917,-80.418158,10,1.03,,,,180026,656,48
176,True,,1783617725.2448983,516987984000000,516987984000000,516988625000000,516988304500000,641.0,341.427,341.427,516988.625,516988.625,,516646.8285,True,25,0,False,0,1007,176,341427,341428,341427,0,0,0,0,12.37293,-0.43426,0.235776,-136.7329,-0.898438,-2.587891,981.5527,-0.19625,-0.07875,-0.2775,30,-27,-46,48.33333,True,121,3,37.24892817,-80.418152,10,1.03,,,,180923,660,48
177,True,,1783617726.8929782,516989640000000,516989640000000,516990265000000,516989952500000,625.0,343.063,343.063,516990.265,516990.265,,516646.8285,True,25,0,False,0,1007,177,343063,343064,343063,0,0,0,0,12.37293,0.016774,-0.020661,-137.2148,2.03125,-3.564453,978.1348,-0.00875,-0.57875,0.3475,31,-29,-47,48.33333,True,758,3,37.24892783,-80.41815017,10,1.03,,,,181838,662,48
178,True,,1783617728.532505,516991281000000,516991281000000,516991906000000,516991593500000,625.0,344.703,344.703,516991.906,516991.906,,516646.8285,True,25,0,False,0,1007,178,344703,344705,344703,0,0,0,0,12.37293,-0.191807,-0.419026,-136.6653,1.054688,-0.146484,979.1113,-0.00875,-0.20375,-0.0275,30,-28,-46,48.88889,True,397,3,37.24892567,-80.41814667,10,1.03,,,,182744,666,49
179,True,,1783617730.1697433,516992921000000,516992921000000,516993437000000,516993179000000,516.0,346.345,346.345,516993.437,516993.437,,516646.82950000005,True,25,0,False,0,1007,179,346345,346347,346345,0,0,0,0,12.2971,-0.45092,0.938038,-136.6922,0.566406,-1.123047,980.0879,0.05375,16.48375,-0.215,32,-26,-46,48.33333,True,38,3,37.24892467,-80.4181425,10,1.03,,,,183607,670,49
180,True,,1783617731.6891968,516994437000000,516994437000000,516995109000000,516994773000000,672.0,347.856,347.856,516995.109,516995.109,,516646.83400000003,True,25,0,False,0,1007,180,347856,347857,347856,0,0,0,0,12.2971,0.065212,-0.141008,-137.4395,0.566406,-2.099609,978.1348,-0.13375,-1.01625,0.2225,29,-28,-45,48.33333,True,550,3,37.24892433,-80.41814117,10,1.03,,,,184471,672,49
181,True,,1783617733.3651056,516996109000000,516996109000000,516996625000000,516996367000000,516.0,349.534,349.534,516996.625,516996.625,,516646.83300000004,True,25,0,False,0,1007,181,349534,349536,349534,0,0,0,0,12.2971,-0.140506,0.309566,-137.7893,0.078125,-1.611328,980.0879,-0.38375,-1.45375,-0.0275,32,-28,-45,48.33333,True,227,3,37.24892383,-80.41813983,10,1.03,,,,185472,676,49
182,True,,1783617734.88119,516997625000000,516997625000000,516998265000000,516997945000000,640.0,351.048,351.048,516998.265,516998.265,,516646.83300000004,True,25,0,False,0,1007,182,351048,351049,351048,0,0,0,0,12.2971,-0.131502,0.057724,-137.8441,3.007813,-1.123047,979.5996,-0.32125,0.98375,-0.0275,32,-28,-46,48.33333,True,744,3,37.24892367,-80.41814033,10,1.03,,,,186283,678,49
183,True,,1783617736.5195284,516999265000000,516999265000000,516999781000000,516999523000000,516.0,352.699,352.699,516999.781,516999.781,,516646.83300000004,True,25,0,False,0,1007,183,352699,352700,352699,0,0,0,0,12.2971,0.046565,-0.294579,-136.9028,0.566406,-0.634766,981.5527,-0.19625,-1.01625,-0.09,30,-29,-44,48.33333,True,394,3,37.248924,-80.418141,10,1.03,,,,187185,682,50
184,True,,1783617738.042956,517000781000000,517000781000000,517001312000000,517001046500000,531.0,354.225,354.225,517001.312,517001.312,,516646.82950000005,True,25,0,False,0,1007,184,354225,354226,354225,0,0,0,0,12.2971,0.063664,-0.005731,-137.7758,-0.410156,-3.076172,979.5996,0.11625,2.29625,-0.215,30,-29,-45,48.33333,True,30,3,37.2489245,-80.4181425,10,1.03,,,,187937,685,50
185,True,,1783617739.568491,517002312000000,517002312000000,517002828000000,517002570000000,516.0,355.734,355.734,517002.828,517002.828,,516646.83300000004,True,25,0,False,0,1007,185,355734,355736,355734,0,0,0,0,12.37314,0.301851,0.113653,-136.9042,2.03125,-1.611328,980.5762,0.05375,-0.76625,-0.0275,30,-31,-45,48.33333,True,427,3,37.248925,-80.41814283,10,1.03,,,,188901,688,50
186,True,,1783617741.080555,517003828000000,517003828000000,517004328000000,517004078000000,500.0,357.254,357.254,517004.328,517004.328,,516646.82950000005,True,25,0,False,0,1007,186,357254,357256,357254,0,0,0,0,12.37314,0.13504,-0.308368,-135.7612,3.007813,-1.611328,979.5996,0.24125,1.23375,-0.34,31,-30,-45,48.88889,True,61,3,37.2489235,-80.418142,10,1.03,,,,189646,691,50
187,True,,1783617742.6013792,517005343000000,517005343000000,517005875000000,517005609000000,532.0,358.792,358.792,517005.875,517005.875,,516646.8285,True,25,0,False,0,1007,187,358792,358793,358792,0,0,0,0,12.37314,0.063615,-0.125303,-137.2445,1.054688,-0.634766,982.5293,-0.25875,0.54625,-0.4025,31,-28,-46,48.33333,True,484,3,37.2489225,-80.418141,10,1.03,,,,190593,694,51
188,True,,1783617744.135638,517006875000000,517006875000000,517007406000000,517007140500000,531.0,360.318,360.318,517007.406,517007.406,,516646.8285,True,25,0,False,0,1007,188,360318,360319,360318,0,0,0,0,12.37314,-0.169342,-0.046168,-138.027,1.054688,-3.076172,980.0879,-0.25875,-0.51625,-0.2775,30,-27,-45,48.33333,True,9,3,37.24892117,-80.41814,10,1.03,,,,191386,698,51
189,True,,1783617745.6611292,517008406000000,517008406000000,517009046000000,517008726000000,640.0,361.829,361.829,517009.046,517009.046,,516646.83300000004,True,25,0,False,0,1007,189,361829,361830,361829,0,0,0,0,12.37314,-0.223253,0.055513,-137.3883,-0.898438,-1.123047,983.0176,-0.25875,-0.39125,0.16,31,-29,-46,48.33333,True,520,3,37.24892083,-80.41814033,10,1.03,,,,192270,700,52
190,True,,1783617747.2972927,517010046000000,517010046000000,517010578000000,517010312000000,532.0,363.489,363.489,517010.578,517010.578,,516646.83300000004,True,25,0,False,0,1007,190,363489,363491,363489,0,0,0,0,12.37314,0.180942,-0.309137,-137.6763,2.03125,0.341797,980.0879,0.42875,-0.26625,-0.0275,31,-28,-45,48.33333,True,184,3,37.248919,-80.41814,10,1.03,,,,193226,704,52
191,True,,1783617748.8330863,517011578000000,517011578000000,517012265000000,517011921500000,687.0,365.024,365.024,517012.265,517012.265,,516646.83400000003,True,25,0,False,0,1007,191,365024,365025,365024,0,0,0,0,12.37314,0.329346,-0.227803,-136.8989,0.078125,-0.634766,980.0879,-0.00875,1.04625,-0.34,30,-30,-45,48.33333,True,715,3,37.24891833,-80.41814033,10,1.03,,,,194076,706,52
192,True,,1783617750.5255394,517013265000000,517013265000000,517013812000000,517013538500000,547.0,366.725,366.725,517013.812,517013.812,,516646.83400000003,True,25,0,False,0,1007,192,366725,366727,366725,0,0,0,0,12.28893,-0.123178,-0.135424,-137.3594,3.496094,-3.076172,982.5293,-0.13375,-0.89125,0.16,31,-29,-46,48.33333,True,422,3,37.248917,-80.418141,10,1.03,,,,195002,710,53
193,True,,1783617752.069682,517014812000000,517014812000000,517015343000000,517015077500000,531.0,368.251,368.251,517015.343,517015.343,,516646.83400000003,True,25,0,False,0,1007,193,368251,368252,368251,0,0,0,0,12.28893,0.125997,-0.378038,-136.9994,3.007813,-0.634766,981.0645,-0.32125,-0.64125,0.41,30,-29,-46,48.33333,True,59,3,37.248916,-80.41813983,10,1.03,,,,195751,713,53
194,True,,1783617753.596697,517016343000000,517016343000000,517016859000000,517016601000000,516.0,369.763,369.763,517016.859,517016.859,,516646.83400000003,True,25,0,False,0,1007,194,369763,369764,369763,0,0,0,0,12.28893,-0.495984,0.179611,-138.1429,2.03125,-2.099609,979.1113,-0.38375,-1.07875,0.41,32,-27,-47,48.33333,True,457,3,37.24891483,-80.41813833,10,1.03,,,,196699,716,54
195,True,,1783617755.113799,517017859000000,517017859000000,517018375000000,517018117000000,516.0,371.29,371.29,517018.375,517018.375,,516646.83400000003,True,25,0,False,0,1007,195,371290,371292,371290,0,0,0,0,12.28893,0.156852,-0.155258,-137.3751,2.519531,-3.564453,979.1113,0.24125,2.92125,0.16,30,-29,-47,48.33333,True,101,3,37.248913,-80.41813517,10,1.03,,,,197463,719,54
196,True,,1783617756.6366317,517019375000000,517019375000000,517020031000000,517019703000000,656.0,372.816,372.816,517020.031,517020.031,,516646.83400000003,True,25,0,False,0,1007,196,372816,372817,372816,0,0,0,0,12.28893,-0.057878,-0.704097,-137.1775,1.054688,-2.587891,979.1113,0.49125,-14.82875,-0.1525,31,-28,-47,48.33333,True,507,3,37.24891267,-80.41813417,10,1.03,,,,198376,722,54
197,True,,1783617758.2822802,517021031000000,517021031000000,517021546000000,517021288500000,515.0,374.457,374.457,517021.546,517021.546,,516646.83400000003,True,25,0,False,0,1007,197,374457,374459,374457,0,0,0,0,12.28893,-0.259714,0.08919,-137.754,1.542969,-1.611328,980.5762,-0.00875,0.73375,-0.34,30,-27,-47,48.33333,True,152,3,37.248912,-80.4181325,10,1.03,,,,199302,726,54
198,True,,1783617759.8058002,517022546000000,517022546000000,517023234000000,517022890000000,688.0,375.99,375.99,517023.234,517023.234,,516646.83400000003,True,25,0,False,0,1007,198,375990,375991,375990,0,0,0,0,12.36885,-0.086763,0.702185,-136.8866,0.566406,-2.099609,980.5762,-0.19625,-1.32875,0.16,31,-27,-44,48.33333,True,680,3,37.24891117,-80.41813133,10,1.03,,,,200182,728,54
199,True,,1783617761.4843452,517024234000000,517024234000000,517024859000000,517024546500000,625.0,377.652,377.652,517024.859,517024.859,,516646.83400000003,True,25,0,False,0,1007,199,377652,377654,377652,0,0,0,0,12.36885,-0.219283,0.177222,-137.1727,1.054688,-2.587891,981.5527,-0.32125,3.29625,-0.5275,31,-30,-45,48.33333,True,346,3,37.24891033,-80.418131,10,1.03,,,,201166,732,55
200,True,,1783617763.1194715,517025859000000,517025859000000,517026375000000,517026117000000,516.0,379.286,379.286,517026.375,517026.375,,516646.83400000003,True,25,0,False,0,1007,200,379286,379288,379286,0,0,0,0,12.36885,0.262985,-0.441457,-136.8075,2.03125,-3.076172,982.041,-0.32125,0.60875,-0.0275,29,-30,-46,48.33333,True,95,3,37.24891067,-80.4181315,10,1.03,,,,202019,735,55
