sample_idx,cycle_ok,error,t_wall_unix_s,t_cycle_start_ns,t_edge_rx_ns,http_latency_ms,T,millis,L,R,v,r,p,y,ax,ay,az,gx,gy,gz,mx,my,mz,temp,gps_valid,gps_age_ms,lat,lon,sat,hdop,alt_m,speed_mps,course_deg,gps_chars,gps_sentences,gps_failed_checksums
254,True,,1783526412.3327527,425675078000000,425675468000000,390.0,1007,542528,0,0,12.2971,-0.125842,-0.29573,-130.0607,1.181641,-2.861328,976.8945,-0.2775,-1.0425,0.18,32,-37,-45,50,True,164,37.2489335,-80.41807767,8,1.45,681,0.298377775,53.23,358323,984,1
255,True,,1783526413.7326086,425676484000000,425676859000000,375.0,1007,543919,0,0,12.2971,-0.187939,0.11919,-129.8407,0.205078,-2.861328,980.8008,-0.1525,2.3325,-0.195,31,-37,-44,50,True,555,37.248933,-80.41807767,8,1.45,681.1,0.205777776,53.23,359370,986,1
256,True,,1783526415.1266856,425677875000000,425678250000000,375.0,1007,545314,0,0,12.2971,-0.2727,0.200293,-130.0545,2.158203,-4.326172,979.8242,-0.09,1.77,-0.1325,32,-37,-44,49.44444,True,66,37.24891383,-80.4180705,8,1.45,680.9,0.38583333,53.23,360193,989,1
257,True,,1783526416.522198,425679265000000,425679640000000,375.0,1007,546704,0,0,12.2971,-0.338585,0.036421,-130.6932,2.158203,-1.884766,980.8008,-1.215,-1.2925,-0.07,32,-36,-44,50,True,339,37.24891617,-80.41807317,8,1.45,680.8,0.324099997,53.23,361258,992,1
258,True,,1783526417.9095063,425680656000000,425681031000000,375.0,1007,548100,0,0,12.2971,0.06772,-0.140905,-129.7673,0.205078,-2.373047,982.2656,-0.465,-1.0425,0.055,31,-38,-45,50,True,737,37.24891267,-80.41807283,8,1.45,680.9,0.555599995,53.23,362138,994,1
259,True,,1783526419.3048744,425682046000000,425682437000000,391.0,1007,549497,0,0,12.2971,-0.148727,-0.317784,-130.516,-0.771484,-0.908203,981.7773,-0.9025,-1.23,-0.2575,33,-37,-43,49.44444,True,136,37.24892983,-80.41808417,8,1.45,680.6,0.092599999,53.23,363139,998,1
260,True,,1783526420.701409,425683453000000,425683843000000,375.0,1007,550887,0,0,12.2971,-0.063454,-0.097543,-130.4253,1.669922,-3.837891,979.8242,0.16,-0.98,-0.2575,31,-36,-43,49.44444,True,522,37.24893417,-80.418087,8,1.45,680.5,0.308666664,53.23,364203,1000,1
261,True,,1783526422.093098,425684843000000,425685234000000,391.0,1007,552278,0,0,12.36885,-0.111588,0.06663,-130.2805,3.134766,-2.861328,982.7539,0.0975,1.3325,-0.0075,31,-35,-43,50.55556,True,31,37.24893717,-80.41808833,8,1.45,680.7,0.010288889,53.23,365001,1003,1
262,True,,1783526423.491627,425686234000000,425686625000000,391.0,1007,553678,0,0,12.36885,-0.167754,-0.137119,-130.2986,0.205078,-5.302734,979.8242,-0.34,0.02,-0.0075,31,-37,-45,49.44444,True,313,37.2489335,-80.41808683,8,1.45,680.9,0.185199998,53.23,366076,1006,1
263,True,,1783526424.8850558,425687625000000,425688015000000,390.0,1007,555069,0,0,12.36885,0.067032,0.087465,-129.9389,0.693359,-3.349609,979.8242,0.16,0.52,-0.3825,31,-39,-45,49.44444,True,704,37.24893633,-80.41808833,8,1.45,681,0.072022222,53.23,366982,1008,1
264,True,,1783526426.2743266,425689015000000,425689421000000,406.0,1007,556465,0,0,12.36885,0.156491,-0.406174,-129.7827,-0.283203,-3.349609,981.2891,-0.715,-0.0425,-0.2575,29,-38,-45,49.44444,True,102,37.24894517,-80.41809367,8,1.45,680.9,0.267511109,53.23,367950,1012,1
265,True,,1783526427.6695662,425690421000000,425690812000000,391.0,1007,557870,0,0,12.36885,-0.199305,0.171312,-130.4582,1.181641,-4.326172,980.8008,-0.34,-0.7925,-0.07,31,-37,-43,49.44444,True,509,37.24894483,-80.4180935,8,1.45,681.1,0.036011111,53.23,369031,1014,1
266,True,,1783526429.0747292,425691828000000,425692203000000,375.0,1007,559258,0,0,12.36885,-0.164002,0.651115,-130.1045,0.205078,-1.396484,979.8242,-0.34,-0.2925,-0.0075,32,-36,-44,50.55556,True,10,37.24894867,-80.41809567,8,1.45,681.2,0.030866666,53.23,369827,1017,1
267,True,,1783526430.46355,425693203000000,425693609000000,406.0,1007,560653,0,0,12.36885,-0.189424,-0.079231,-130.6533,0.205078,-3.837891,980.3125,-0.1525,0.02,-0.445,32,-37,-43,49.44444,True,289,37.24894883,-80.418096,8,1.45,681.4,0.154333332,53.23,370897,1020,1
268,True,,1783526431.8627517,425694609000000,425695000000000,391.0,1007,562047,0,0,12.33833,-0.212011,-0.362565,-130.7765,1.181641,-3.837891,983.2422,-0.2775,-0.5425,-0.195,31,-35,-46,49.44444,True,685,37.2489465,-80.41809667,8,1.45,681.3,0.066877777,53.23,371830,1022,1
269,True,,1783526433.2511632,425696000000000,425696375000000,375.0,1007,563433,0,0,12.33833,-0.073856,-0.230717,-130.4821,1.181641,-5.302734,981.2891,-0.1525,1.145,-0.445,31,-37,-44,50,True,67,37.24894983,-80.41809917,8,1.45,681.4,0.025722222,53.23,372768,1026,1
270,True,,1783526434.637727,425697390000000,425697765000000,375.0,1007,564820,0,0,12.33833,-0.1872,-0.088079,-130.2783,1.181641,-1.884766,976.8945,0.0975,1.0825,-0.2575,32,-37,-44,50,True,453,37.24894967,-80.418101,8,1.45,681.2,0.051444444,53.23,373833,1028,1
271,True,,1783526436.0250185,425698765000000,425699187000000,422.0,1007,566237,0,0,12.33833,-0.129771,-0.582154,-130.6318,1.669922,-3.837891,979.3359,-0.6525,-0.605,-0.2575,30,-36,-44,50,True,866,37.2489485,-80.41810083,8,1.45,681.1,0.087455555,53.23,374661,1030,1
272,True,,1783526437.4411736,425700187000000,425700562000000,375.0,1007,567625,0,0,12.33833,-0.223021,0.116523,-130.5362,4.111328,-2.373047,978.8477,0.16,0.77,0.2425,32,-36,-45,49.44444,True,247,37.24897217,-80.4181125,8,1.45,681.3,0.766522216,12.81,375727,1034,1
273,True,,1783526438.8308685,425701578000000,425701984000000,406.0,1007,569029,0,0,12.33833,-0.076006,0.079425,-129.6499,2.646484,-1.884766,983.7305,0.535,1.7075,-0.07,31,-37,-44,49.44444,True,662,37.24896733,-80.41811,8,1.45,681.4,0.293233331,12.81,376698,1036,1
274,True,,1783526440.2334104,425702984000000,425703359000000,375.0,1007,570418,0,0,12.33833,-0.224472,-0.086555,-130.3675,3.134766,-1.396484,980.3125,-0.4025,0.145,-0.6325,33,-37,-45,49.44444,True,53,37.248961,-80.41810867,8,1.45,681.3,0.144044443,12.81,377622,1040,1
275,True,,1783526441.6245384,425704375000000,425704750000000,375.0,1007,571816,0,0,12.36489,-0.171466,0.167744,-130.1026,1.181641,-3.837891,980.3125,0.41,1.0825,-0.445,31,-37,-44,50,True,450,37.248961,-80.41810817,8,1.45,681.4,0.102888888,12.81,378698,1042,1
276,True,,1783526443.02106,425705765000000,425706156000000,391.0,1007,573203,0,0,12.36489,-0.182523,0.117958,-130.2718,1.181641,-3.349609,980.8008,-0.1525,1.8325,-0.57,31,-36,-45,49.44444,True,837,37.24896083,-80.41810767,8,1.45,681.6,0.030866666,12.81,379497,1044,1
277,True,,1783526444.4082787,425707156000000,425707546000000,390.0,1007,574591,0,0,12.36489,-0.094119,0.011423,-129.8635,-1.259766,-2.861328,980.8008,-0.2775,0.9575,-0.2575,32,-38,-44,49.44444,True,228,37.24894567,-80.418101,8,1.45,681.7,0.231499998,12.81,380564,1048,1
278,True,,1783526445.7957225,425708546000000,425708937000000,391.0,1007,575981,0,0,12.36489,0.020762,-0.17232,-129.7376,0.205078,-0.908203,981.7773,0.3475,1.395,-0.32,30,-38,-43,50,True,619,37.248949,-80.41810283,8,1.45,681.7,0.056588888,12.81,381556,1050,1
279,True,,1783526447.1849391,425709937000000,425710343000000,406.0,1007,577392,0,0,12.36489,0.0018,-0.053941,-129.7758,-1.748047,-2.373047,979.3359,-0.0275,-0.105,-0.3825,31,-37,-45,49.44444,True,23,37.24895567,-80.418104,8,1.45,681.8,0.246933331,12.81,382454,1054,1
280,True,,1783526448.5976176,425711343000000,425711750000000,407.0,1007,578796,0,0,12.36489,-0.202956,0.318498,-129.8124,1.669922,-4.814453,980.8008,0.0975,-0.7925,-0.445,32,-36,-45,49.44444,True,430,37.2489475,-80.41809983,8,1.45,681.9,0.12861111,12.81,383537,1056,1
281,True,,1783526449.9996173,425712750000000,425713125000000,375.0,1007,580183,0,0,12.36489,-0.248961,-0.030619,-130.8321,1.181641,-4.326172,981.2891,-0.34,-1.4175,-0.2575,32,-36,-43,49.44444,True,815,37.24894117,-80.41809933,8,1.45,681.5,0.108033332,12.81,384336,1058,1
282,True,,1783526451.3875792,425714140000000,425714546000000,406.0,1007,581592,0,0,12.3771,-0.128407,0.004269,-129.9466,0.205078,-2.861328,980.3125,0.3475,-0.2925,0.055,31,-37,-44,49.44444,True,229,37.24893133,-80.4180955,8,1.45,681.8,0.195488887,12.81,385423,1062,1
283,True,,1783526452.7971773,425715546000000,425715921000000,375.0,1007,582979,0,0,12.3771,-0.103077,0.030124,-129.9634,2.158203,-3.837891,978.3594,-0.7775,-0.6675,-0.195,31,-37,-44,49.44444,True,618,37.248928,-80.41809467,8,1.45,681.8,0.226355554,12.81,386414,1064,1
284,True,,1783526454.1827953,425716921000000,425717312000000,391.0,1007,584376,0,0,12.3771,-0.120343,0.002808,-130.2228,2.646484,-1.884766,980.3125,-0.34,-0.6675,-0.6325,32,-38,-43,49.44444,True,9,37.24892817,-80.41809583,8,1.46,681.7,0.061733333,12.81,387297,1068,1
285,True,,1783526455.580017,425718328000000,425718734000000,406.0,1007,585782,0,0,12.3771,-0.26143,0.251431,-130.4983,-0.771484,-3.837891,979.8242,0.2225,0.3325,-0.195,34,-37,-43,49.44444,True,417,37.2489295,-80.41809733,8,1.46,681.6,0.061733333,12.81,388382,1070,1
286,True,,1783526456.9878707,425719734000000,425720125000000,391.0,1007,587177,0,0,12.3771,-0.018252,0.010051,-130.5012,-0.283203,-3.837891,982.2656,-0.59,-1.105,-0.445,30,-37,-43,50,True,815,37.24893383,-80.41810017,8,1.46,681.4,0.365255552,12.81,389190,1072,1
287,True,,1783526458.3808017,425721125000000,425721515000000,390.0,1007,588582,0,0,12.3771,-0.038821,-0.163877,-130.3196,1.669922,-4.326172,978.8477,0.3475,0.2075,-0.1325,31,-37,-44,50,True,221,37.2489295,-80.418098,8,1.46,681.6,0.051444444,12.81,390272,1076,1
288,True,,1783526459.7861454,425722531000000,425722937000000,406.0,1007,590002,0,0,12.3771,-0.019614,-0.210153,-130.2971,2.158203,-3.349609,980.8008,0.41,0.77,-0.1325,30,-38,-44,50,True,634,37.24893067,-80.41809883,8,1.46,681.5,0.061733333,12.81,391272,1078,1
289,True,,1783526461.2058992,425723953000000,425724343000000,390.0,1007,591408,0,0,12.3771,0.110737,-0.335527,-129.8107,1.181641,-2.373047,983.2422,-0.34,0.3325,-0.3825,29,-38,-44,49.44444,True,45,37.24893067,-80.41810033,8,1.46,681.3,0.236644442,12.81,392185,1082,1
290,True,,1783526462.612913,425725359000000,425725750000000,391.0,1007,592815,0,0,12.37437,-0.384324,0.18273,-130.8417,-0.771484,-4.814453,981.2891,-0.59,-1.98,0.18,33,-37,-45,50,True,451,37.24892683,-80.4180985,8,1.46,681,0.020577778,12.81,393272,1084,1
291,True,,1783526464.0196013,425726765000000,425727156000000,391.0,1007,594202,0,0,12.37437,0.068387,-0.397178,-130.1091,0.693359,-4.814453,983.2422,-0.84,-1.605,-0.2575,29,-37,-43,50,True,838,37.24891483,-80.4180925,8,1.46,681.1,0.416699996,12.81,394070,1086,1
292,True,,1783526465.4067976,425728156000000,425728546000000,390.0,1007,595591,0,0,12.37437,-0.304958,0.197281,-130.6194,0.693359,-2.373047,978.8477,0.0975,0.2075,-0.195,32,-37,-44,50,True,227,37.24891383,-80.41809217,8,1.46,680.6,0.12861111,12.81,395137,1090,1
293,True,,1783526466.796417,425729546000000,425729921000000,375.0,1007,596981,0,0,12.37437,-0.069993,-0.104492,-130.1252,0.693359,-2.861328,982.2656,0.0975,-0.2925,-0.3825,30,-36,-44,50,True,613,37.248915,-80.41809383,8,1.46,680.4,0.123466666,12.81,396130,1092,1
294,True,,1783526468.1848636,425730937000000,425731375000000,438.0,1007,598421,0,0,12.37437,-0.084247,-0.216747,-130.0597,1.181641,-3.349609,980.3125,0.0975,1.27,-0.195,30,-36,-43,50,True,58,37.24890283,-80.41808867,8,1.46,680.5,0.365255552,12.81,397057,1096,1
295,True,,1783526469.648473,425732390000000,425732781000000,391.0,1007,599841,0,0,12.37437,-0.156535,-0.100282,-130.8351,1.669922,-1.396484,980.8008,-0.34,-1.1675,-0.32,31,-35,-43,49.44444,True,475,37.24889417,-80.4180845,8,1.46,680.7,0.519588884,12.81,398154,1098,1
296,True,,1783526471.0463016,425733796000000,425734187000000,391.0,1007,601237,0,0,12.37437,-0.217384,-0.030086,-130.5831,1.181641,-1.884766,979.8242,-0.465,-0.1675,-0.32,32,-35,-44,49.44444,True,873,37.2488915,-80.418083,8,1.46,681,0.344677775,12.81,398964,1100,1
297,True,,1783526472.4407623,425735187000000,425735609000000,422.0,1007,602666,0,0,12.36493,-0.243431,-0.112401,-130.5881,1.669922,-4.326172,981.7773,-0.09,-1.0425,-0.445,31,-36,-44,50,True,300,37.2488895,-80.41808033,8,1.46,681.5,0.246933331,12.81,400069,1104,1
298,True,,1783526473.8710983,425736609000000,425737015000000,406.0,1007,604077,0,0,12.36493,-0.076981,-0.22482,-129.3861,2.158203,-3.349609,980.3125,-0.6525,-1.5425,0.305,30,-36,-45,50,True,711,37.24889417,-80.418083,8,1.46,681.3,0.036011111,12.81,400988,1106,1
299,True,,1783526475.2799094,425738031000000,425738406000000,375.0,1007,605464,0,0,12.36493,-0.33204,0.314962,-130.6587,1.669922,-1.396484,980.8008,-1.1525,-0.23,-0.0075,33,-36,-44,50,True,100,37.24889617,-80.41808133,8,1.46,681.8,0.092599999,12.81,401957,1110,1
300,True,,1783526476.6695685,425739421000000,425739812000000,391.0,1007,606869,0,0,12.36493,0.076314,-0.295651,-129.9948,1.669922,-2.861328,978.8477,0.035,-0.2925,-0.2575,30,-38,-42,49.44444,True,507,37.24889367,-80.41807867,8,1.46,681.9,0.061733333,12.81,403040,1112,1
301,True,,1783526478.075694,425740828000000,425741203000000,375.0,1007,608272,0,0,12.36493,-0.202056,0.018475,-131.0597,4.599609,-4.326172,981.7773,0.035,0.77,-16.3825,31,-36,-43,50,True,23,37.2489025,-80.41807967,8,1.46,682,0.216066665,12.81,403854,1115,1
302,True,,1783526479.4756339,425742218000000,425742609000000,391.0,1007,609657,0,0,12.36493,-0.102432,-0.032916,-129.5088,1.669922,-3.349609,979.3359,-0.59,2.2075,-0.2575,30,-37,-43,49.44444,True,292,37.24889283,-80.4180725,8,1.46,682.5,0.30352222,12.81,404918,1118,1
303,True,,1783526480.8609405,425743609000000,425744015000000,406.0,1007,611070,0,0,12.36493,0.156946,-1.143408,-129.884,-0.771484,-4.814453,979.3359,0.0975,-15.2925,-0.195,30,-37,-43,50,True,704,37.248894,-80.41807133,8,1.46,682.9,0.087455555,12.81,405846,1120,1
304,True,,1783526482.273598,425745015000000,425745406000000,391.0,1007,612462,0,0,12.35285,-0.036562,0.147202,-130.1875,0.693359,-0.908203,979.3359,0.3475,2.52,-0.2575,31,-37,-45,49.44444,True,96,37.2488955,-80.41807,8,1.46,683.2,0.025722222,12.81,406812,1124,1
305,True,,1783526483.6700528,425746421000000,425746796000000,375.0,1007,613857,0,0,12.35285,-0.079722,0.01837,-129.8255,2.158203,-1.396484,981.7773,0.16,-0.855,-0.445,31,-37,-46,50,True,493,37.24889033,-80.4180655,8,1.46,683.5,0.21092222,12.81,407885,1126,1
306,True,,1783526485.060609,425747812000000,425748187000000,375.0,1007,615240,0,0,12.35285,-0.164952,0.103303,-129.5031,-1.748047,-4.326172,980.3125,-0.09,-0.355,-0.5075,30,-36,-42,50,True,880,37.24889083,-80.418065,8,1.46,683.4,0.08231111,12.81,408681,1128,1
307,True,,1783526486.4492745,425749187000000,425749578000000,391.0,1007,616629,0,0,12.35285,-0.290769,0.084471,-130.4037,2.158203,-5.302734,980.3125,0.3475,-1.48,-0.1325,32,-37,-43,50,True,263,37.2488945,-80.41806483,8,1.46,683.7,0.231499998,12.81,409749,1132,1
308,True,,1783526487.832476,425750578000000,425750968000000,390.0,1007,618016,0,0,12.35285,-0.042058,-0.127984,-130.1907,1.669922,-2.861328,978.3594,0.785,-0.98,-0.2575,31,-37,-44,49.44444,True,653,37.24889333,-80.4180645,8,1.46,683.6,0.123466666,12.81,410704,1134,1
309,True,,1783526489.2198186,425751968000000,425752375000000,407.0,1007,619426,0,0,12.35285,-0.005145,-0.224165,-130.5798,1.669922,-3.837891,981.2891,-0.465,1.0825,-0.32,30,-36,-45,50,True,65,37.24889317,-80.41806583,8,1.46,683.6,0.097744444,12.81,411637,1138,1
310,True,,1783526490.629046,425753375000000,425753750000000,375.0,1007,620810,0,0,12.35285,-0.289236,0.134668,-130.1973,-0.771484,-4.326172,983.2422,-0.465,-0.73,-0.0075,31,-37,-42,50,True,445,37.24889783,-80.4180695,8,1.46,683.4,0.252077776,12.81,412699,1140,1
311,True,,1783526492.0130413,425754765000000,425755156000000,391.0,1007,622197,0,0,12.38493,-0.158434,0.016396,-130.4829,3.134766,-5.302734,979.3359,0.3475,0.895,0.305,31,-36,-45,50,True,835,37.2488985,-80.41807033,8,1.46,683.6,0.25722222,12.81,413498,1142,1
312,True,,1783526493.4095924,425756156000000,425756562000000,406.0,1007,623618,0,0,12.38493,-0.038539,0.546571,-130.0584,1.669922,-1.884766,980.8008,-0.09,0.645,0.1175,31,-38,-45,49.44444,True,257,37.24889717,-80.418068,8,1.46,684.2,0.056588888,12.81,414596,1146,1
313,True,,1783526494.8213944,425757562000000,425757953000000,391.0,1007,625009,0,0,12.38493,0.037031,-0.142294,-129.6834,2.158203,-3.349609,979.8242,0.0975,0.02,-0.0075,30,-37,-44,50,True,646,37.24889317,-80.41806517,8,1.46,684.5,0.12861111,12.81,415562,1148,1
314,True,,1783526496.2126155,425758953000000,425759343000000,390.0,1007,626399,0,0,12.38493,-0.060726,-0.254051,-130.3829,2.646484,-2.861328,980.8008,0.2225,-1.6675,-0.32,31,-37,-44,49.44444,True,37,37.24889267,-80.41806383,8,1.46,684.9,0.144044443,12.81,416468,1152,1
315,True,,1783526497.6020656,425760343000000,425760750000000,407.0,1007,627795,0,0,12.38493,-0.111005,-0.091937,-130.5775,3.134766,-3.837891,977.8711,-0.34,-1.1675,-0.1325,31,-37,-43,50,True,430,37.2488895,-80.41806183,8,1.46,684.9,0.077166666,12.81,417544,1154,1
316,True,,1783526498.999171,425761750000000,425762156000000,406.0,1007,629203,0,0,12.38493,-0.150441,-0.029152,-130.2128,0.205078,-3.837891,980.3125,0.0975,-0.23,-0.195,31,-37,-45,49.44444,True,837,37.248893,-80.41806183,8,1.46,685.4,0.077166666,12.81,418362,1156,1
317,True,,1783526500.4064105,425763156000000,425763531000000,375.0,1007,630590,0,0,12.38493,0.030785,-0.226336,-130.0739,0.205078,-0.908203,979.8242,0.16,0.145,-0.57,29,-36,-45,50,True,228,37.2488945,-80.41806117,8,1.46,685.7,0.0463,12.81,419427,1160,1
318,True,,1783526501.7937298,425764546000000,425764921000000,375.0,1007,631977,0,0,12.38493,-0.113589,0.13264,-130.2857,-0.283203,-2.861328,983.2422,0.5975,2.7075,0.055,31,-37,-44,50,True,613,37.24889467,-80.41806,8,1.46,686,0.164622221,12.81,420420,1162,1
319,True,,1783526503.1818304,425765921000000,425766312000000,391.0,1007,633371,0,0,12.37277,-0.340619,0.396863,-130.4209,0.693359,-3.837891,977.8711,-0.465,1.145,-0.32,32,-35,-44,49.44444,True,9,37.24889733,-80.4180605,8,1.46,686.3,0.154333332,12.81,421299,1166,1
320,True,,1783526504.5750923,425767328000000,425767718000000,390.0,1007,634762,0,0,12.37277,-0.042413,0.002209,-130.0396,1.181641,-3.837891,977.3828,0.2225,0.3325,-0.3825,31,-37,-43,49.44444,True,397,37.248896,-80.4180585,8,1.46,686.7,0.108033332,12.81,422368,1168,1
321,True,,1783526505.9682915,425768718000000,425769093000000,375.0,1007,636150,0,0,12.37277,-0.078953,0.036557,-130.2887,-0.283203,-2.861328,979.3359,0.41,0.0825,-0.32,31,-36,-42,49.44444,True,787,37.248901,-80.41805917,8,1.46,687.3,0.38583333,12.81,423196,1170,1
322,True,,1783526507.354817,425770093000000,425770484000000,391.0,1007,637543,0,0,12.37277,-0.267042,-0.004652,-129.3871,-0.771484,-1.396484,981.7773,0.0975,-0.0425,0.055,30,-37,-44,50,True,178,37.24890883,-80.41806,8,1.46,688.1,0.565888884,355.7,424252,1174,1
323,True,,1783526508.7475116,425771500000000,425771875000000,375.0,1007,638930,0,0,12.37277,-0.114194,-0.204663,-130.1837,1.181641,-2.373047,980.8008,-0.465,-0.9175,0.055,32,-37,-45,50,True,564,37.24890583,-80.41805883,8,1.46,688.2,0.25722222,355.7,425290,1176,1
324,True,,1783526510.1343143,425772875000000,425773265000000,390.0,1007,640325,0,0,12.37277,-0.029593,0.078052,-130.4225,0.205078,-1.884766,977.3828,0.5975,1.7075,-0.6325,31,-35,-45,49.44444,True,79,37.24889917,-80.418055,8,1.46,688.3,0.08231111,355.7,426127,1179,1
325,True,,1783526511.5287218,425774281000000,425774656000000,375.0,1007,641708,0,0,12.37277,-0.123397,-0.004675,-130.0282,0.693359,-3.349609,982.2656,0.0975,0.145,-0.3825,31,-37,-42,50,True,342,37.24889533,-80.41805133,8,1.46,688.5,0.12861111,355.7,427186,1182,1
326,True,,1783526512.9113843,425775656000000,425776046000000,390.0,1007,643094,0,0,12.35697,0.049108,0.596034,-130.1318,0.693359,-3.349609,981.2891,0.035,1.77,-0.57,31,-38,-44,49.44444,True,718,37.24890083,-80.41805333,8,1.46,688.7,0.195488887,355.7,428066,1184,1
327,True,,1783526514.29945,425777046000000,425777437000000,391.0,1007,644504,0,0,12.35697,-0.038295,-0.157712,-130.4359,1.181641,-2.861328,979.8242,-0.09,1.645,-0.3825,31,-37,-44,49.44444,True,136,37.24889217,-80.41804783,8,1.46,688.7,0.12861111,355.7,429072,1188,1
328,True,,1783526515.7065234,425778453000000,425778843000000,390.0,1007,645892,0,0,12.35697,-0.208751,0.090807,-130.7042,2.158203,-3.837891,981.2891,-0.465,-0.23,-0.6325,31,-36,-44,50,True,528,37.24888667,-80.418045,8,1.46,688.4,0.272655553,355.7,430139,1190,1
329,True,,1783526517.0955744,425779843000000,425780265000000,422.0,1007,647309,0,0,12.35697,-0.15359,-0.375781,-130.6407,1.669922,-1.884766,982.2656,-0.5275,-2.2925,-0.32,31,-37,-44,49.44444,True,60,37.24887667,-80.4180415,8,1.46,688.5,0.360111108,355.7,430967,1193,1
330,True,,1783526518.5174096,425781265000000,425781640000000,375.0,1007,648701,0,0,12.35697,-0.171228,0.796026,-130.355,-1.748047,-2.373047,979.3359,-0.465,15.395,-0.195,30,-36,-43,50,True,340,37.24887567,-80.41804,8,1.46,688.3,0.344677775,355.7,432038,1196,1
331,True,,1783526519.904752,425782656000000,425783031000000,375.0,1007,650092,0,0,12.35697,-0.1914,0.123684,-130.9659,-0.771484,-5.302734,982.7539,0.16,-0.4175,-0.07,32,-37,-46,50,True,731,37.24887667,-80.41803917,8,1.46,688.8,0.17491111,355.7,432924,1198,1
332,True,,1783526521.2950983,425784046000000,425784453000000,407.0,1007,651505,0,0,12.35697,-0.086656,-0.253505,-130.1963,-0.283203,-1.884766,979.8242,-0.1525,-0.355,0.055,30,-38,-44,50,True,142,37.24886133,-80.41803233,8,1.46,688.6,0.401266663,355.7,433931,1202,1
333,True,,1783526522.7113519,425785453000000,425785875000000,422.0,1007,652921,0,0,12.3771,-0.097748,-0.096648,-130.2355,3.134766,-6.767578,981.2891,0.035,-1.2925,0.18,31,-37,-43,50,True,541,37.24885467,-80.41802933,8,1.46,688.6,0.483577774,355.7,435006,1204,1
334,True,,1783526524.126285,425786875000000,425787265000000,390.0,1007,654310,0,0,12.3771,0.085006,-0.229245,-129.7713,-0.283203,-0.419922,981.7773,0.2225,-0.1675,-0.5075,30,-39,-43,50,True,60,37.24884517,-80.41802483,8,1.46,688.4,0.360111108,355.7,435827,1207,1
335,True,,1783526525.5136392,425788265000000,425788671000000,406.0,1007,655721,0,0,12.3771,-0.156841,-0.317163,-130.6803,-1.259766,-1.884766,982.7539,0.66,2.645,-0.57,31,-36,-44,50,True,353,37.24883783,-80.4180215,8,1.46,688.1,0.421844441,355.7,436914,1210,1
336,True,,1783526526.9236503,425789671000000,425790062000000,391.0,1007,657110,0,0,12.3771,0.018776,-0.28781,-130.4035,1.181641,-1.884766,982.2656,-0.715,-0.1675,-0.32,31,-37,-44,50,True,745,37.2488405,-80.4180235,8,1.46,687.8,0.066877777,355.7,437782,1212,1
337,True,,1783526528.312913,425791062000000,425791468000000,406.0,1007,658514,0,0,12.3771,-0.09978,0.036709,-130.0758,1.669922,-3.349609,979.8242,0.035,-0.105,-0.1325,31,-35,-43,50,True,149,37.24883467,-80.41802133,8,1.46,687.3,0.092599999,355.7,438799,1216,1
338,True,,1783526529.7210972,425792468000000,425792843000000,375.0,1007,659904,0,0,12.3771,-0.133843,-0.222266,-131.3569,1.181641,-2.861328,980.3125,-0.09,0.02,-0.2575,31,-36,-44,49.44444,True,541,37.248834,-80.41802067,8,1.46,687.1,0.056588888,355.7,439864,1218,1
339,True,,1783526531.1130793,425793859000000,425794265000000,406.0,1007,661313,0,0,12.3771,-0.004843,-0.108939,-129.7709,2.158203,-4.326172,980.3125,0.9725,0.4575,-0.1325,29,-36,-44,50,True,65,37.24883867,-80.4180225,8,1.46,687,0.216066665,355.7,440687,1221,1
340,True,,1783526532.5192564,425795265000000,425795671000000,406.0,1007,662718,0,0,12.36085,-0.309209,0.276035,-130.7764,0.205078,-2.373047,979.3359,0.035,-0.5425,-0.07,32,-35,-43,50,True,355,37.248836,-80.4180205,8,1.46,686.9,0.061733333,355.7,441771,1224,1
341,True,,1783526533.9231074,425796671000000,425797046000000,375.0,1007,664108,0,0,12.36085,-0.309943,0.229993,-130.6819,2.158203,-1.884766,982.7539,-0.0275,-0.4175,-0.07,32,-35,-42,50,True,744,37.24883817,-80.41802067,8,1.46,687,0.056588888,355.7,442640,1226,1
342,True,,1783526535.3111088,425798062000000,425798453000000,391.0,1007,665512,0,0,12.36085,-0.375372,0.11721,-130.3495,5.576172,-4.326172,979.3359,0.535,1.7075,-0.3825,33,-37,-44,49.44444,True,150,37.2488465,-80.41802583,8,1.46,687,0.205777776,355.7,443655,1230,1
343,True,,1783526536.7156644,425799468000000,425799875000000,407.0,1007,666919,0,0,12.36085,-0.286668,0.092778,-129.6722,2.158203,-6.279297,979.8242,-0.0275,-0.23,-0.5075,32,-38,-43,49.44444,True,556,37.248848,-80.4180275,8,1.46,686.6,0.231499998,355.7,444722,1232,1
344,True,,1783526538.124715,425800875000000,425801281000000,406.0,1007,668328,0,0,12.36085,-0.090489,-0.208799,-131.0801,2.646484,-5.791016,979.8242,-0.6525,0.2075,-16.57,31,-37,-44,49.44444,True,79,37.248848,-80.4180285,8,1.46,686.5,0.087455555,355.7,445559,1235,1
345,True,,1783526539.5326858,425802281000000,425802671000000,390.0,1007,669720,0,0,12.36085,-0.10733,-0.004646,-129.8069,0.205078,-2.861328,979.8242,0.535,0.5825,-0.07,31,-37,-43,49.44444,True,354,37.2488505,-80.4180295,8,1.46,686.8,0.077166666,355.7,446630,1238,1
