heldout_sequence,scope,service,method,target_acceptance,selected_threshold,training_acceptance,accepted_count,condition_count,false_qualified_count,actual_qualified_count
playground00,within_service,local_1s,aoi_only,0.15,0.6,0.05,1,20,0,14
playground00,within_service,local_1s,aoi_only,0.2,0.5,0.25,5,20,0,14
playground00,within_service,local_1s,aoi_only,0.25,0.5,0.25,5,20,0,14
playground00,within_service,local_1s,aoi_only,0.3,0.5,0.25,5,20,0,14
playground00,within_service,local_1s,aoi_only,0.35,0.5,0.25,5,20,0,14
playground00,within_service,local_1s,aoi_only,0.4,0.4,0.45,9,20,0,14
playground00,within_service,local_1s,aoi_only,0.45,0.4,0.45,9,20,0,14
playground00,within_service,local_1s,aoi_only,0.5,0.3,0.5,10,20,0,14
playground00,within_service,local_1s,common,0.1,0.84375,0.18333333333333332,0,20,0,14
playground00,within_service,local_1s,common,0.15,0.84375,0.18333333333333332,0,20,0,14
playground00,within_service,local_1s,common,0.2,0.84375,0.18333333333333332,0,20,0,14
playground00,within_service,local_1s,common,0.25,0.8125,0.26666666666666666,5,20,0,14
playground00,within_service,local_1s,common,0.3,0.8125,0.26666666666666666,5,20,0,14
playground00,within_service,local_1s,common,0.35,0.78125,0.35,5,20,0,14
playground00,within_service,local_1s,common,0.4,0.75,0.40555555555555556,8,20,0,14
playground00,within_service,local_1s,common,0.45,0.6875,0.45555555555555555,9,20,0,14
playground00,within_service,local_1s,common,0.5,0.625,0.5,10,20,0,14
playground00,within_service,local_1s,motion_logistic,0.1,0.9984774315181213,0.1,0,20,0,14
playground00,within_service,local_1s,motion_logistic,0.15,0.9950498260231492,0.15,2,20,0,14
playground00,within_service,local_1s,motion_logistic,0.2,0.9892001859089612,0.2,4,20,0,14
playground00,within_service,local_1s,motion_logistic,0.25,0.9780785518535496,0.25,4,20,0,14
playground00,within_service,local_1s,motion_logistic,0.3,0.9526487545850353,0.3,5,20,0,14
playground00,within_service,local_1s,motion_logistic,0.35,0.9228560148546575,0.35,7,20,0,14
playground00,within_service,local_1s,motion_logistic,0.4,0.8394513764289415,0.4,9,20,0,14
playground00,within_service,local_1s,motion_logistic,0.45,0.7667438945656178,0.45,9,20,0,14
playground00,within_service,local_1s,motion_logistic,0.5,0.7137620284112375,0.5,10,20,0,14
playground00,within_service,local_1s,service_empirical,0.1,inf,0.0,0,20,0,14
playground00,within_service,local_1s,service_empirical,0.15,inf,0.0,0,20,0,14
playground00,within_service,local_1s,service_empirical,0.2,inf,0.0,0,20,0,14
playground00,within_service,local_1s,service_empirical,0.25,inf,0.0,0,20,0,14
playground00,within_service,local_1s,service_empirical,0.3,1.0,0.5,10,20,0,14
playground00,within_service,local_1s,service_empirical,0.35,1.0,0.5,10,20,0,14
playground00,within_service,local_1s,service_empirical,0.4,1.0,0.5,10,20,0,14
playground00,within_service,local_1s,service_empirical,0.45,1.0,0.5,10,20,0,14
playground00,within_service,local_1s,service_empirical,0.5,1.0,0.5,10,20,0,14
playground00,within_service,local_1s,service_identity_only,0.1,inf,0.0,0,20,0,14
playground00,within_service,local_1s,service_identity_only,0.15,inf,0.0,0,20,0,14
playground00,within_service,local_1s,service_identity_only,0.2,inf,0.0,0,20,0,14
playground00,within_service,local_1s,service_identity_only,0.25,0.56875,0.4444444444444444,0,20,0,14
playground00,within_service,local_1s,service_identity_only,0.3,0.56875,0.4444444444444444,0,20,0,14
playground00,within_service,local_1s,service_identity_only,0.35,0.56875,0.4444444444444444,0,20,0,14
playground00,within_service,local_1s,service_identity_only,0.4,0.56875,0.4444444444444444,0,20,0,14
playground00,within_service,local_1s,service_identity_only,0.45,0.56875,0.4444444444444444,0,20,0,14
playground00,within_service,local_1s,service_identity_only,0.5,0.56875,0.4444444444444444,0,20,0,14
playground00,within_service,local_5s,aoi_only,0.1,1.0,0.05,1,20,0,14
playground00,within_service,local_5s,aoi_only,0.15,1.0,0.05,1,20,0,14
playground00,within_service,local_5s,aoi_only,0.2,0.9,0.25,5,20,0,14
playground00,within_service,local_5s,aoi_only,0.25,0.9,0.25,5,20,0,14
playground00,within_service,local_5s,aoi_only,0.3,0.9,0.25,5,20,0,14
playground00,within_service,local_5s,aoi_only,0.35,0.9,0.25,5,20,0,14
playground00,within_service,local_5s,aoi_only,0.4,0.8,0.45,9,20,0,14
playground00,within_service,local_5s,aoi_only,0.45,0.8,0.45,9,20,0,14
playground00,within_service,local_5s,aoi_only,0.5,0.7,0.5,10,20,0,14
playground00,within_service,local_5s,common,0.1,0.84375,0.18333333333333332,0,20,0,14
playground00,within_service,local_5s,common,0.15,0.84375,0.18333333333333332,0,20,0,14
playground00,within_service,local_5s,common,0.2,0.84375,0.18333333333333332,0,20,0,14
playground00,within_service,local_5s,common,0.25,0.8125,0.26666666666666666,5,20,0,14
playground00,within_service,local_5s,common,0.3,0.8125,0.26666666666666666,5,20,0,14
playground00,within_service,local_5s,common,0.35,0.78125,0.35,5,20,0,14
playground00,within_service,local_5s,common,0.4,0.75,0.40555555555555556,8,20,0,14
playground00,within_service,local_5s,common,0.45,0.6875,0.45555555555555555,9,20,0,14
playground00,within_service,local_5s,common,0.5,0.625,0.5,10,20,0,14
playground00,within_service,local_5s,motion_logistic,0.1,0.997065390035554,0.1,0,20,0,14
playground00,within_service,local_5s,motion_logistic,0.15,0.990745771493654,0.15,2,20,0,14
playground00,within_service,local_5s,motion_logistic,0.2,0.9793621910319261,0.2,4,20,0,14
playground00,within_service,local_5s,motion_logistic,0.25,0.9610873722167492,0.25,4,20,0,14
playground00,within_service,local_5s,motion_logistic,0.3,0.9128799457815133,0.3,5,20,0,14
playground00,within_service,local_5s,motion_logistic,0.35,0.8636413129422639,0.35,7,20,0,14
playground00,within_service,local_5s,motion_logistic,0.4,0.7303818258982436,0.4,9,20,0,14
playground00,within_service,local_5s,motion_logistic,0.45,0.6282993612382128,0.45,9,20,0,14
playground00,within_service,local_5s,motion_logistic,0.5,0.5721564951712481,0.5,10,20,0,14
playground00,within_service,local_5s,service_empirical,0.1,inf,0.0,0,20,0,14
playground00,within_service,local_5s,service_empirical,0.15,1.0,0.26666666666666666,5,20,0,14
playground00,within_service,local_5s,service_empirical,0.2,1.0,0.26666666666666666,5,20,0,14
playground00,within_service,local_5s,service_empirical,0.25,1.0,0.26666666666666666,5,20,0,14
playground00,within_service,local_5s,service_empirical,0.3,1.0,0.26666666666666666,5,20,0,14
playground00,within_service,local_5s,service_empirical,0.35,0.875,0.4,8,20,0,14
playground00,within_service,local_5s,service_empirical,0.4,0.875,0.4,8,20,0,14
playground00,within_service,local_5s,service_empirical,0.45,0.625,0.4444444444444444,8,20,0,14
playground00,within_service,local_5s,service_empirical,0.5,0.5,0.5,10,20,0,14
playground00,within_service,local_5s,service_identity_only,0.1,0.5,0.1111111111111111,0,20,0,14
playground00,within_service,local_5s,service_identity_only,0.15,0.5,0.1111111111111111,0,20,0,14
playground00,within_service,local_5s,service_identity_only,0.2,0.5,0.1111111111111111,0,20,0,14
playground00,within_service,local_5s,service_identity_only,0.25,0.5,0.1111111111111111,0,20,0,14
playground00,within_service,local_5s,service_identity_only,0.3,0.48125,0.4444444444444444,0,20,0,14
playground00,within_service,local_5s,service_identity_only,0.35,0.48125,0.4444444444444444,0,20,0,14
playground00,within_service,local_5s,service_identity_only,0.4,0.48125,0.4444444444444444,0,20,0,14
playground00,within_service,local_5s,service_identity_only,0.45,0.48125,0.4444444444444444,0,20,0,14
playground00,within_service,local_5s,service_identity_only,0.5,0.48125,0.4444444444444444,0,20,0,14
street00,pooled,all,aoi_only,0.1,1.3,0.1125,9,80,0,59
street00,pooled,all,aoi_only,0.15,1.1,0.1375,11,80,0,59
street00,pooled,all,aoi_only,0.2,1.0,0.2,16,80,0,59
street00,pooled,all,aoi_only,0.25,1.0,0.2,16,80,0,59
street00,pooled,all,aoi_only,0.3,0.9,0.3125,25,80,0,59
street00,pooled,all,aoi_only,0.35,0.9,0.3125,25,80,0,59
street00,pooled,all,aoi_only,0.4,0.8,0.4125,33,80,0,59
street00,pooled,all,aoi_only,0.45,0.7,0.4375,35,80,0,59
street00,pooled,all,aoi_only,0.5,0.6,0.4875,39,80,0,59
street00,pooled,all,common,0.1,0.84375,0.16666666666666666,0,80,0,59
street00,pooled,all,common,0.15,0.84375,0.16666666666666666,0,80,0,59
street00,pooled,all,common,0.2,0.84375,0.16666666666666666,0,80,0,59
street00,pooled,all,common,0.25,0.8125,0.26666666666666666,20,80,0,59
street00,pooled,all,common,0.3,0.78125,0.2833333333333333,20,80,0,59
street00,pooled,all,common,0.35,0.75,0.35,32,80,0,59
street00,pooled,all,common,0.4,0.71875,0.4222222222222222,32,80,0,59
street00,pooled,all,common,0.45,0.6875,0.4444444444444444,32,80,0,59
street00,pooled,all,common,0.5,0.625,0.5,40,80,0,59
street00,pooled,all,motion_logistic,0.1,0.9925229093441584,0.1,0,80,0,59
street00,pooled,all,motion_logistic,0.15,0.9781982688711803,0.15,5,80,0,59
street00,pooled,all,motion_logistic,0.2,0.9632363678618945,0.2,8,80,0,59
street00,pooled,all,motion_logistic,0.25,0.9339196190925169,0.25,11,80,0,59
street00,pooled,all,motion_logistic,0.3,0.898550441502731,0.3,13,80,0,59
street00,pooled,all,motion_logistic,0.35,0.8257211412432588,0.35,14,80,0,59
street00,pooled,all,motion_logistic,0.4,0.7559304495672502,0.4,16,80,0,59
street00,pooled,all,motion_logistic,0.45,0.663630595156038,0.45,22,80,0,59
street00,pooled,all,motion_logistic,0.5,0.5538935113790948,0.5,25,80,0,59
street00,pooled,all,service_empirical,0.1,inf,0.0,0,80,0,59
street00,pooled,all,service_empirical,0.15,1.0,0.25416666666666665,20,80,0,59
street00,pooled,all,service_empirical,0.2,1.0,0.25416666666666665,20,80,0,59
street00,pooled,all,service_empirical,0.25,1.0,0.25416666666666665,20,80,0,59
street00,pooled,all,service_empirical,0.3,0.875,0.3013888888888889,23,80,0,59
street00,pooled,all,service_empirical,0.35,0.75,0.3541666666666667,28,80,0,59
street00,pooled,all,service_empirical,0.4,0.625,0.3958333333333333,29,80,0,59
street00,pooled,all,service_empirical,0.45,0.5,0.4375,35,80,0,59
street00,pooled,all,service_empirical,0.5,0.375,0.5375,35,80,0,59
street00,pooled,all,service_identity_only,0.1,0.6125,0.1111111111111111,0,80,0,59
street00,pooled,all,service_identity_only,0.15,0.6125,0.1111111111111111,0,80,0,59
street00,pooled,all,service_identity_only,0.2,0.59375,0.2222222222222222,20,80,4,59
street00,pooled,all,service_identity_only,0.25,0.59375,0.2222222222222222,20,80,4,59
street00,pooled,all,service_identity_only,0.3,0.56875,0.3333333333333333,20,80,4,59
street00,pooled,all,service_identity_only,0.35,0.56875,0.3333333333333333,20,80,4,59
street00,pooled,all,service_identity_only,0.4,0.5625,0.4444444444444444,20,80,4,59
street00,pooled,all,service_identity_only,0.45,0.5625,0.4444444444444444,20,80,4,59
street00,pooled,all,service_identity_only,0.5,0.54375,0.5,40,80,10,59
street00,within_service,global,aoi_only,0.1,1.0,0.05,1,20,0,15
street00,within_service,global,aoi_only,0.15,1.0,0.05,1,20,0,15
street00,within_service,global,aoi_only,0.2,0.9,0.25,5,20,0,15
street00,within_service,global,aoi_only,0.25,0.9,0.25,5,20,0,15
street00,within_service,global,aoi_only,0.3,0.9,0.25,5,20,0,15
street00,within_service,global,aoi_only,0.35,0.9,0.25,5,20,0,15
street00,within_service,global,aoi_only,0.4,0.8,0.45,9,20,0,15
street00,within_service,global,aoi_only,0.45,0.8,0.45,9,20,0,15
street00,within_service,global,aoi_only,0.5,0.7,0.5,10,20,0,15
street00,within_service,global,common,0.1,0.84375,0.16666666666666666,0,20,0,15
street00,within_service,global,common,0.15,0.84375,0.16666666666666666,0,20,0,15
street00,within_service,global,common,0.2,0.84375,0.16666666666666666,0,20,0,15
street00,within_service,global,common,0.25,0.8125,0.26666666666666666,5,20,0,15
street00,within_service,global,common,0.3,0.78125,0.2833333333333333,5,20,0,15
street00,within_service,global,common,0.35,0.75,0.35,8,20,0,15
street00,within_service,global,common,0.4,0.71875,0.4222222222222222,8,20,0,15
street00,within_service,global,common,0.45,0.6875,0.4444444444444444,8,20,0,15
street00,within_service,global,common,0.5,0.625,0.5,10,20,0,15
street00,within_service,global,motion_logistic,0.1,0.9206255747137287,0.1,0,20,0,15
street00,within_service,global,motion_logistic,0.15,0.8257211412432588,0.15,0,20,0,15
street00,within_service,global,motion_logistic,0.2,0.6865252164704974,0.2,2,20,0,15
street00,within_service,global,motion_logistic,0.25,0.5404764041562239,0.25,3,20,0,15
street00,within_service,global,motion_logistic,0.3,0.41230606910273954,0.3,4,20,0,15
street00,within_service,global,motion_logistic,0.35,0.31760023747300037,0.35,4,20,0,15
street00,within_service,global,motion_logistic,0.4,0.20151026676700465,0.4,5,20,0,15
street00,within_service,global,motion_logistic,0.45,0.11119045517292124,0.45,5,20,0,15
street00,within_service,global,motion_logistic,0.5,0.08680967475487208,0.5,6,20,0,15
street00,within_service,global,service_empirical,0.1,inf,0.0,0,20,0,15
street00,within_service,global,service_empirical,0.15,inf,0.0,0,20,0,15
street00,within_service,global,service_empirical,0.2,0.375,0.36666666666666664,0,20,0,15
street00,within_service,global,service_empirical,0.25,0.375,0.36666666666666664,0,20,0,15
street00,within_service,global,service_empirical,0.3,0.375,0.36666666666666664,0,20,0,15
street00,within_service,global,service_empirical,0.35,0.375,0.36666666666666664,0,20,0,15
street00,within_service,global,service_empirical,0.4,0.375,0.36666666666666664,0,20,0,15
street00,within_service,global,service_empirical,0.45,0.375,0.36666666666666664,0,20,0,15
street00,within_service,global,service_empirical,0.5,0.375,0.36666666666666664,0,20,0,15
street00,within_service,global,service_identity_only,0.1,inf,0.0,0,20,0,15
street00,within_service,global,service_identity_only,0.15,inf,0.0,0,20,0,15
street00,within_service,global,service_identity_only,0.2,inf,0.0,0,20,0,15
street00,within_service,global,service_identity_only,0.25,inf,0.0,0,20,0,15
street00,within_service,global,service_identity_only,0.3,inf,0.0,0,20,0,15
street00,within_service,global,service_identity_only,0.35,0.25,0.6666666666666666,0,20,0,15
street00,within_service,global,service_identity_only,0.4,0.25,0.6666666666666666,0,20,0,15
street00,within_service,global,service_identity_only,0.45,0.25,0.6666666666666666,0,20,0,15
street00,within_service,global,service_identity_only,0.5,0.25,0.6666666666666666,0,20,0,15
street00,within_service,local_10s,aoi_only,0.1,1.5,0.05,1,20,0,16
street00,within_service,local_10s,aoi_only,0.15,1.5,0.05,1,20,0,16
street00,within_service,local_10s,aoi_only,0.2,1.4,0.25,5,20,0,16
street00,within_service,local_10s,aoi_only,0.25,1.4,0.25,5,20,0,16
street00,within_service,local_10s,aoi_only,0.3,1.4,0.25,5,20,0,16
street00,within_service,local_10s,aoi_only,0.35,1.4,0.25,5,20,0,16
street00,within_service,local_10s,aoi_only,0.4,1.3,0.45,9,20,0,16
street00,within_service,local_10s,aoi_only,0.45,1.3,0.45,9,20,0,16
street00,within_service,local_10s,aoi_only,0.5,1.2,0.5,10,20,0,16
street00,within_service,local_10s,common,0.1,0.84375,0.16666666666666666,0,20,0,16
street00,within_service,local_10s,common,0.15,0.84375,0.16666666666666666,0,20,0,16
street00,within_service,local_10s,common,0.2,0.84375,0.16666666666666666,0,20,0,16
street00,within_service,local_10s,common,0.25,0.8125,0.26666666666666666,5,20,0,16
street00,within_service,local_10s,common,0.3,0.78125,0.2833333333333333,5,20,0,16
street00,within_service,local_10s,common,0.35,0.75,0.35,8,20,0,16
street00,within_service,local_10s,common,0.4,0.71875,0.4222222222222222,8,20,0,16
street00,within_service,local_10s,common,0.45,0.6875,0.4444444444444444,8,20,0,16
street00,within_service,local_10s,common,0.5,0.625,0.5,10,20,0,16
street00,within_service,local_10s,motion_logistic,0.1,0.9972938171352415,0.1,0,20,0,16
street00,within_service,local_10s,motion_logistic,0.15,0.9925229093441584,0.15,0,20,0,16
street00,within_service,local_10s,motion_logistic,0.2,0.9854720218174182,0.2,2,20,0,16
street00,within_service,local_10s,motion_logistic,0.25,0.9775758239281929,0.25,3,20,0,16
street00,within_service,local_10s,motion_logistic,0.3,0.9686972299629927,0.3,4,20,0,16
street00,within_service,local_10s,motion_logistic,0.35,0.9375912256518675,0.35,4,20,0,16
street00,within_service,local_10s,motion_logistic,0.4,0.9132019404755091,0.4,5,20,0,16
street00,within_service,local_10s,motion_logistic,0.45,0.8502304980150535,0.45,5,20,0,16
street00,within_service,local_10s,motion_logistic,0.5,0.7904064467386566,0.5,6,20,0,16
street00,within_service,local_10s,service_empirical,0.1,inf,0.0,0,20,0,16
street00,within_service,local_10s,service_empirical,0.15,1.0,0.26666666666666666,5,20,0,16
street00,within_service,local_10s,service_empirical,0.2,1.0,0.26666666666666666,5,20,0,16
street00,within_service,local_10s,service_empirical,0.25,1.0,0.26666666666666666,5,20,0,16
street00,within_service,local_10s,service_empirical,0.3,1.0,0.26666666666666666,5,20,0,16
street00,within_service,local_10s,service_empirical,0.35,0.875,0.4222222222222222,8,20,0,16
street00,within_service,local_10s,service_empirical,0.4,0.875,0.4222222222222222,8,20,0,16
street00,within_service,local_10s,service_empirical,0.45,0.875,0.4222222222222222,8,20,0,16
street00,within_service,local_10s,service_empirical,0.5,0.75,0.5166666666666667,10,20,0,16
street00,within_service,local_10s,service_identity_only,0.1,0.65,0.1111111111111111,0,20,0,16
street00,within_service,local_10s,service_identity_only,0.15,0.65,0.1111111111111111,0,20,0,16
street00,within_service,local_10s,service_identity_only,0.2,0.63125,0.2222222222222222,0,20,0,16
street00,within_service,local_10s,service_identity_only,0.25,0.63125,0.2222222222222222,0,20,0,16
street00,within_service,local_10s,service_identity_only,0.3,0.61875,0.3333333333333333,0,20,0,16
street00,within_service,local_10s,service_identity_only,0.35,0.61875,0.3333333333333333,0,20,0,16
street00,within_service,local_10s,service_identity_only,0.4,0.6125,0.4444444444444444,0,20,0,16
street00,within_service,local_10s,service_identity_only,0.45,0.6125,0.4444444444444444,0,20,0,16
street00,within_service,local_10s,service_identity_only,0.5,0.6125,0.4444444444444444,0,20,0,16
street00,within_service,local_1s,aoi_only,0.1,0.6,0.05,1,20,0,14
street00,within_service,local_1s,aoi_only,0.15,0.6,0.05,1,20,0,14
street00,within_service,local_1s,aoi_only,0.2,0.5,0.25,5,20,0,14
street00,within_service,local_1s,aoi_only,0.25,0.5,0.25,5,20,0,14
street00,within_service,local_1s,aoi_only,0.3,0.5,0.25,5,20,0,14
street00,within_service,local_1s,aoi_only,0.35,0.5,0.25,5,20,0,14
street00,within_service,local_1s,aoi_only,0.4,0.4,0.45,9,20,0,14
street00,within_service,local_1s,aoi_only,0.45,0.4,0.45,9,20,0,14
street00,within_service,local_1s,aoi_only,0.5,0.3,0.5,10,20,0,14
street00,within_service,local_1s,common,0.1,0.84375,0.16666666666666666,0,20,0,14
street00,within_service,local_1s,common,0.15,0.84375,0.16666666666666666,0,20,0,14
street00,within_service,local_1s,common,0.2,0.84375,0.16666666666666666,0,20,0,14
street00,within_service,local_1s,common,0.25,0.8125,0.26666666666666666,5,20,0,14
street00,within_service,local_1s,common,0.3,0.78125,0.2833333333333333,5,20,0,14
street00,within_service,local_1s,common,0.35,0.75,0.35,8,20,0,14
street00,within_service,local_1s,common,0.4,0.71875,0.4222222222222222,8,20,0,14
street00,within_service,local_1s,common,0.45,0.6875,0.4444444444444444,8,20,0,14
street00,within_service,local_1s,common,0.5,0.625,0.5,10,20,0,14
street00,within_service,local_1s,motion_logistic,0.1,0.9962906598990204,0.1,0,20,0,14
street00,within_service,local_1s,motion_logistic,0.15,0.989550400876057,0.15,0,20,0,14
street00,within_service,local_1s,motion_logistic,0.2,0.9783424276603419,0.2,2,20,0,14
street00,within_service,local_1s,motion_logistic,0.25,0.9703195296331595,0.25,3,20,0,14
street00,within_service,local_1s,motion_logistic,0.3,0.9537220063370416,0.3,4,20,0,14
street00,within_service,local_1s,motion_logistic,0.35,0.9210016435052888,0.35,4,20,0,14
street00,within_service,local_1s,motion_logistic,0.4,0.8730225739982952,0.4,5,20,0,14
street00,within_service,local_1s,motion_logistic,0.45,0.8083201654192119,0.45,5,20,0,14
street00,within_service,local_1s,motion_logistic,0.5,0.7436638154796055,0.5,5,20,0,14
street00,within_service,local_1s,service_empirical,0.1,inf,0.0,0,20,0,14
street00,within_service,local_1s,service_empirical,0.15,inf,0.0,0,20,0,14
street00,within_service,local_1s,service_empirical,0.2,inf,0.0,0,20,0,14
street00,within_service,local_1s,service_empirical,0.25,inf,0.0,0,20,0,14
street00,within_service,local_1s,service_empirical,0.3,1.0,0.5,10,20,0,14
street00,within_service,local_1s,service_empirical,0.35,1.0,0.5,10,20,0,14
street00,within_service,local_1s,service_empirical,0.4,1.0,0.5,10,20,0,14
street00,within_service,local_1s,service_empirical,0.45,1.0,0.5,10,20,0,14
street00,within_service,local_1s,service_empirical,0.5,1.0,0.5,10,20,0,14
street00,within_service,local_1s,service_identity_only,0.1,inf,0.0,0,20,0,14
street00,within_service,local_1s,service_identity_only,0.15,inf,0.0,0,20,0,14
street00,within_service,local_1s,service_identity_only,0.2,inf,0.0,0,20,0,14
street00,within_service,local_1s,service_identity_only,0.25,0.56875,0.4444444444444444,0,20,0,14
street00,within_service,local_1s,service_identity_only,0.3,0.56875,0.4444444444444444,0,20,0,14
street00,within_service,local_1s,service_identity_only,0.35,0.56875,0.4444444444444444,0,20,0,14
street00,within_service,local_1s,service_identity_only,0.4,0.56875,0.4444444444444444,0,20,0,14
street00,within_service,local_1s,service_identity_only,0.45,0.56875,0.4444444444444444,0,20,0,14
street00,within_service,local_1s,service_identity_only,0.5,0.56875,0.4444444444444444,0,20,0,14
street00,within_service,local_5s,aoi_only,0.1,1.0,0.05,1,20,0,14
street00,within_service,local_5s,aoi_only,0.15,1.0,0.05,1,20,0,14
street00,within_service,local_5s,aoi_only,0.2,0.9,0.25,5,20,0,14
street00,within_service,local_5s,aoi_only,0.25,0.9,0.25,5,20,0,14
street00,within_service,local_5s,aoi_only,0.3,0.9,0.25,5,20,0,14
street00,within_service,local_5s,aoi_only,0.35,0.9,0.25,5,20,0,14
street00,within_service,local_5s,aoi_only,0.4,0.8,0.45,9,20,0,14
street00,within_service,local_5s,aoi_only,0.45,0.8,0.45,9,20,0,14
street00,within_service,local_5s,aoi_only,0.5,0.7,0.5,10,20,0,14
street00,within_service,local_5s,common,0.1,0.84375,0.16666666666666666,0,20,0,14
street00,within_service,local_5s,common,0.15,0.84375,0.16666666666666666,0,20,0,14
street00,within_service,local_5s,common,0.2,0.84375,0.16666666666666666,0,20,0,14
street00,within_service,local_5s,common,0.25,0.8125,0.26666666666666666,5,20,0,14
street00,within_service,local_5s,common,0.3,0.78125,0.2833333333333333,5,20,0,14
street00,within_service,local_5s,common,0.35,0.75,0.35,8,20,0,14
street00,within_service,local_5s,common,0.4,0.71875,0.4222222222222222,8,20,0,14
street00,within_service,local_5s,common,0.45,0.6875,0.4444444444444444,8,20,0,14
street00,within_service,local_5s,common,0.5,0.625,0.5,10,20,0,14
street00,within_service,local_5s,motion_logistic,0.1,0.9907695421359495,0.1,0,20,0,14
street00,within_service,local_5s,motion_logistic,0.15,0.9765242969561583,0.15,0,20,0,14
street00,within_service,local_5s,motion_logistic,0.2,0.9531149472159219,0.2,2,20,0,14
street00,within_service,local_5s,motion_logistic,0.25,0.927952096988346,0.25,3,20,0,14
street00,within_service,local_5s,motion_logistic,0.3,0.9005084250483725,0.3,4,20,0,14
street00,within_service,local_5s,motion_logistic,0.35,0.8299983122075134,0.35,4,20,0,14
street00,within_service,local_5s,motion_logistic,0.4,0.751251598944202,0.4,5,20,0,14
street00,within_service,local_5s,motion_logistic,0.45,0.6258373979785955,0.45,5,20,0,14
street00,within_service,local_5s,motion_logistic,0.5,0.5386433220857976,0.5,6,20,0,14
street00,within_service,local_5s,service_empirical,0.1,inf,0.0,0,20,0,14
street00,within_service,local_5s,service_empirical,0.15,1.0,0.25,5,20,0,14
street00,within_service,local_5s,service_empirical,0.2,1.0,0.25,5,20,0,14
street00,within_service,local_5s,service_empirical,0.25,1.0,0.25,5,20,0,14
street00,within_service,local_5s,service_empirical,0.3,0.875,0.2833333333333333,5,20,0,14
street00,within_service,local_5s,service_empirical,0.35,0.75,0.4,8,20,0,14
street00,within_service,local_5s,service_empirical,0.4,0.75,0.4,8,20,0,14
street00,within_service,local_5s,service_empirical,0.45,0.625,0.4444444444444444,8,20,0,14
street00,within_service,local_5s,service_empirical,0.5,0.5,0.5,10,20,0,14
street00,within_service,local_5s,service_identity_only,0.1,inf,0.0,0,20,0,14
street00,within_service,local_5s,service_identity_only,0.15,0.48125,0.2222222222222222,0,20,0,14
street00,within_service,local_5s,service_identity_only,0.2,0.48125,0.2222222222222222,0,20,0,14
street00,within_service,local_5s,service_identity_only,0.25,0.48125,0.2222222222222222,0,20,0,14
street00,within_service,local_5s,service_identity_only,0.3,0.48125,0.2222222222222222,0,20,0,14
street00,within_service,local_5s,service_identity_only,0.35,0.4625,0.4444444444444444,0,20,0,14
street00,within_service,local_5s,service_identity_only,0.4,0.4625,0.4444444444444444,0,20,0,14
street00,within_service,local_5s,service_identity_only,0.45,0.4625,0.4444444444444444,0,20,0,14
street00,within_service,local_5s,service_identity_only,0.5,0.4625,0.4444444444444444,0,20,0,14
street01,pooled,all,aoi_only,0.1,1.3,0.1125,9,80,0,49
street01,pooled,all,aoi_only,0.15,1.1,0.1375,11,80,0,49
street01,pooled,all,aoi_only,0.2,1.0,0.2,16,80,0,49
street01,pooled,all,aoi_only,0.25,1.0,0.2,16,80,0,49
street01,pooled,all,aoi_only,0.3,0.9,0.3125,25,80,1,49
street01,pooled,all,aoi_only,0.35,0.9,0.3125,25,80,1,49
street01,pooled,all,aoi_only,0.4,0.8,0.4125,33,80,1,49
street01,pooled,all,aoi_only,0.45,0.7,0.4375,35,80,2,49
street01,pooled,all,aoi_only,0.5,0.6,0.4875,39,80,3,49
street01,pooled,all,common,0.1,0.84375,0.16666666666666666,0,80,0,49
street01,pooled,all,common,0.15,0.84375,0.16666666666666666,0,80,0,49
street01,pooled,all,common,0.2,0.84375,0.16666666666666666,0,80,0,49
street01,pooled,all,common,0.25,0.8125,0.26666666666666666,20,80,0,49
street01,pooled,all,common,0.3,0.78125,0.2833333333333333,20,80,0,49
street01,pooled,all,common,0.35,0.75,0.35555555555555557,32,80,0,49
street01,pooled,all,common,0.4,0.71875,0.43333333333333335,32,80,0,49
street01,pooled,all,common,0.45,0.6875,0.45555555555555555,36,80,0,49
street01,pooled,all,common,0.5,0.625,0.5,40,80,0,49
street01,pooled,all,motion_logistic,0.1,0.9968374208919989,0.1,5,80,0,49
street01,pooled,all,motion_logistic,0.15,0.9884818832593079,0.15,11,80,0,49
street01,pooled,all,motion_logistic,0.2,0.9732208490318237,0.2,14,80,0,49
street01,pooled,all,motion_logistic,0.25,0.951158706978973,0.25,22,80,0,49
street01,pooled,all,motion_logistic,0.3,0.9120896828842028,0.3,27,80,0,49
street01,pooled,all,motion_logistic,0.35,0.8434084983477437,0.35,31,80,0,49
street01,pooled,all,motion_logistic,0.4,0.7683786857131598,0.4,40,80,2,49
street01,pooled,all,motion_logistic,0.45,0.698554765165365,0.45,45,80,5,49
street01,pooled,all,motion_logistic,0.5,0.5941685062479155,0.5,53,80,12,49
street01,pooled,all,service_empirical,0.1,inf,0.0,0,80,0,49
street01,pooled,all,service_empirical,0.15,1.0,0.25555555555555554,20,80,0,49
street01,pooled,all,service_empirical,0.2,1.0,0.25555555555555554,20,80,0,49
street01,pooled,all,service_empirical,0.25,1.0,0.25555555555555554,20,80,0,49
street01,pooled,all,service_empirical,0.3,0.875,0.3111111111111111,24,80,0,49
street01,pooled,all,service_empirical,0.35,0.75,0.35,28,80,0,49
street01,pooled,all,service_empirical,0.4,0.625,0.3888888888888889,28,80,0,49
