base_L,base_R,base_T,base_p,base_r,base_temp,base_v,base_y,imu_T,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,imu_mx,imu_my,imu_mz,imu_p,imu_r,imu_temp,imu_y,t_edge_rx_ns,t_wall_unix_s
0,0,1001,1.078872442,-1.185943007,50,12.37660027,-131.4202576,1002,-16.5234375,-18.29101563,978.9648438,-0.836250067,-0.033749998,-0.305000007,15,-12,-46,1.169119477,-1.304367185,50,-131.642746,353387156000000,1783454122.9506018
0,0,1001,0.964493871,-1.014805913,50,12.37660027,-130.7578735,1002,-17.5,-16.82617188,980.9179688,-0.023750067,0.216250002,0.069999993,12,-13,-44,0.977536976,-0.933168113,50,-130.8118286,353387500000000,1783454123.2912793
0,0,1001,1.327237606,-1.178167462,50.55555725,12.37660027,-130.3871155,1002,-17.5,-17.80273438,980.4296875,-0.023750067,1.028749943,0.132499993,14,-14,-45,1.304403901,-1.210344076,50,-130.3117065,353387843000000,1783454123.6324673
0,0,1001,1.2785182,-1.269312263,50,12.37660027,-130.3053589,1002,-19.453125,-19.75585938,979.9414063,-0.836250067,-0.096249998,0.007499993,13,-12,-46,1.513319135,-1.480416536,50,-130.3525238,353388156000000,1783454123.9481483
0,0,1001,0.919231236,-0.993504047,50,12.37660027,-130.0718689,1002,-18.4765625,-17.80273438,983.359375,-0.461250067,-0.346249998,-0.180000007,12,-14,-45,0.603595793,-0.867255509,50,-130.1025238,353388500000000,1783454124.2910912
0,0,1001,0.727491617,-1.180702329,50.55555725,12.37660027,-131.5711212,1002,-20.4296875,-15.84960938,981.8945313,-0.273750067,-0.408749998,0.319999993,14,-14,-44,1.060059309,-1.128845572,50.55555725,-130.9425354,353388843000000,1783454124.643286
0,0,1001,1.510560155,-1.396046519,50,12.37660027,-130.9097137,1002,-20.4296875,-18.29101563,980.4296875,-0.336250067,0.528750002,-0.117500007,12,-13,-45,0.925315142,-0.86879468,50,-130.5637054,353389187000000,1783454124.977583
0,0,1001,0.776073694,-0.832941234,50,12.37660027,-130.3980865,1002,-17.01171875,-17.31445313,979.9414063,-0.211250067,-0.096249998,0.194999993,12,-14,-43,1.001414895,-0.842698395,50,-130.5463257,353389484000000,1783454125.2830138
0,0,1001,0.776876569,-1.282136202,51.11111069,12.37660027,-131.0057983,1002,-18.96484375,-17.80273438,981.40625,-0.273750067,-0.908749998,0.194999993,13,-13,-45,0.962837934,-1.058685422,50,-130.8647766,353389828000000,1783454125.6229675
0,0,1001,1.210760236,-1.14153254,50,12.37660027,-130.8052368,1002,-18.96484375,-17.31445313,980.4296875,-0.336250067,0.466250002,-0.305000007,13,-12,-46,1.381410241,-1.280707359,50,-130.8148346,353390156000000,1783454125.9557643
0,0,1001,1.296428561,-1.229808688,50.55555725,12.37660027,-130.6693115,1002,-19.453125,-16.82617188,980.9179688,-0.211250067,0.466250002,-0.180000007,13,-12,-45,1.282702327,-1.261760354,50,-130.6734924,353390484000000,1783454126.2776444
0,0,1001,1.089598775,-1.040459633,50.55555725,12.37660027,-130.7228851,1002,-17.5,-17.31445313,977.0117188,-0.336250067,-0.783749998,-0.367500007,12,-11,-46,1.232540369,-1.198964477,50,-130.7307739,353390828000000,1783454126.6156645
0,0,1001,0.998943925,-1.149422407,50,12.37660027,-130.4372559,1002,-18.4765625,-15.84960938,982.3828125,-0.336250067,-0.158749998,0.069999993,12,-13,-47,0.743021011,-1.085312486,50.55555725,-130.4365845,353391156000000,1783454126.951835
0,0,1001,0.997331858,-0.995084286,50,12.37660027,-130.7476807,1002,-18.96484375,-15.84960938,979.453125,-0.773750067,-0.096249998,0.194999993,12,-14,-45,1.060294628,-1.062929749,50,-130.7969513,353391484000000,1783454127.2731938
0,0,1001,0.868713915,-0.830815136,50,12.37660027,-130.670105,1002,-19.453125,-15.84960938,978.9648438,-0.148750067,-0.283749998,-0.367500007,12,-15,-47,1.0335114,-1.04938972,50.55555725,-130.8545837,353391796000000,1783454127.5960739
0,0,1001,1.307929873,-1.285782218,50.55555725,12.37660027,-130.6745453,1002,-18.96484375,-17.31445313,979.453125,-0.211250067,0.153750002,-0.367500007,13,-13,-45,1.157133222,-1.12013042,50.55555725,-130.5319977,353392140000000,1783454127.938434
0,0,1001,0.795811832,-0.905442655,50,12.37660027,-129.723938,1002,-18.4765625,-16.33789063,978.9648438,-0.211250067,-0.408749998,0.069999993,12,-13,-45,0.890510559,-0.97961992,50,-129.7931671,353392453000000,1783454128.2530038
0,0,1001,1.161252499,-1.332093596,50.55555725,12.37660027,-130.3014221,1002,-15.546875,-16.82617188,979.9414063,-0.336250067,0.216250002,-0.367500007,12,-11,-45,0.984737158,-1.487901568,50,-130.3470917,353392765000000,1783454128.5603645
0,0,1001,0.948197305,-1.001459479,50.55555725,12.37660027,-130.0575562,1002,-17.98828125,-15.84960938,985.8007813,-0.273750067,-0.658749998,0.319999993,12,-14,-47,0.546410561,-0.760614693,50,-129.9613037,353393078000000,1783454128.8712366
0,0,1001,1.017421722,-1.096417665,50,12.37660027,-130.6690979,1002,-16.03515625,-18.29101563,980.9179688,-0.461250067,-0.408749998,0.194999993,13,-13,-45,1.034487963,-1.112306952,50,-130.6604004,353393375000000,1783454129.1736946
0,0,1001,0.483104497,-0.862281382,50.55555725,12.37660027,-130.6482697,1002,-15.546875,-18.29101563,981.8945313,0.101249933,-0.096249998,0.007499993,12,-14,-46,0.33460325,-0.958618164,50.55555725,-130.7641296,353393703000000,1783454129.4987361
0,0,1001,0.72277528,-1.088388681,50.55555725,12.37660027,-130.9512024,1002,-19.453125,-17.31445313,978.9648438,-0.398750067,0.091250002,0.444999993,12,-13,-45,0.376840234,-1.089911342,50.55555725,-130.8551636,353394000000000,1783454129.7993698
0,0,1001,0.942740262,-0.942941427,50.55555725,12.37660027,-130.3858032,1002,-18.4765625,-18.29101563,978.9648438,-0.086250067,0.591250002,-0.367500007,12,-13,-47,0.948205411,-1.021348238,50,-130.6197968,353394328000000,1783454130.120224
0,0,1001,0.60573566,-0.866355538,50,12.37660027,-130.0886993,1002,-19.453125,-17.31445313,982.3828125,-0.211250067,0.466250002,0.069999993,12,-13,-44,0.830217183,-1.186074376,50.55555725,-130.3542023,353394734000000,1783454130.5256693
0,0,1001,1.241130233,-1.260916948,50,12.37660027,-130.5281677,1002,-17.01171875,-18.29101563,981.40625,-0.023750067,0.528750002,0.194999993,14,-15,-46,0.845423579,-0.90583539,50,-130.3275452,353395062000000,1783454130.8606064
0,0,1001,1.446221709,-1.519191146,50.55555725,12.37660027,-131.6440735,1002,-17.5,-18.77929688,982.8710938,-0.273750067,-0.283749998,-16.05500031,12,-13,-47,0.630812645,-1.082836032,50.55555725,-131.2820129,353395390000000,1783454131.182497
0,0,1001,0.93747431,-1.023066998,50.55555725,12.37660027,-130.3063507,1002,-15.546875,-18.29101563,982.3828125,-0.273750067,-0.346249998,0.319999993,13,-13,-46,0.891010702,-0.97427851,50,-130.3295288,353395703000000,1783454131.4928336
0,0,1001,1.092399597,-1.1135993,50.55555725,12.37660027,-129.1443481,1002,-19.94140625,-18.29101563,981.8945313,-0.711250067,0.403750002,15.50749969,14,-13,-45,1.332151055,-1.307344675,50.55555725,-129.9744873,353396000000000,1783454131.795824
0,0,1001,1.269905567,-1.241125464,51.66666794,12.36096954,-129.2037201,1002,-17.98828125,-18.77929688,981.40625,-0.273750067,0.028750002,-0.117500007,13,-13,-46,1.29464376,-1.230795622,50,-129.1065369,353396328000000,1783454132.1133463
