sample_idx,t_cycle_start_ns,t_edge_rx_ns,t_wall_unix_s,cycle_ok,error,imu_http_latency_ms,base_http_latency_ms,gps_http_latency_ms,imu_T,imu_r,imu_p,imu_y,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,imu_mx,imu_my,imu_mz,imu_temp,base_T,base_L,base_R,base_r,base_p,base_y,base_temp,base_v,gps_T,gps_valid,gps_age_ms,gps_lat,gps_lon,gps_sat,gps_hdop,gps_alt_m,gps_speed_mps,gps_course_deg,gps_chars,gps_sentences,gps_failed_checksums
225,423248250000000,423248671000000,1783523984.042592,True,,156.0,140.0,125.0,1002,-0.090741,-0.336903,-121.5691,4.951172,-4.277344,980.8301,-0.63,-2.33625,-0.01625,27,-46,-48,49.44444,1001,0,0,-0.279516,0.021752,-121.8787,49.44444,12.36901,1006,True,573,37.24883333,-80.41812533,9,1.26,682.7,0.102888888,0,288401,690,1
226,423250687000000,423251125000000,1783523986.4727557,True,,141.0,31.0,250.0,1002,-0.047177,-0.266984,-122.1693,4.951172,-2.8125,981.8066,-0.13,0.47625,-0.14125,27,-45,-49,49.44444,1001,0,0,-0.038577,-0.373711,-122.0271,49.44444,12.36901,1006,True,2,37.24882967,-80.41812617,9,1.26,682.5,0.020577778,0,289748,695,1
227,423253125000000,423253609000000,1783523988.913931,True,,156.0,31.0,297.0,1002,-0.094476,-0.064683,-122.0443,3.974609,-3.300781,981.3184,-0.005,0.91375,0.17125,28,-44,-47,50,1001,0,0,-0.131004,-0.078935,-122.1127,51.11111,12.3813,1006,True,373,37.2488275,-80.4181265,9,1.26,681.9,0.205777776,0,291481,700,1
228,423255609000000,423256046000000,1783523991.3970475,True,,141.0,140.0,156.0,1002,-0.072634,-0.116754,-122.2455,4.462891,-1.835938,982.2949,-0.255,0.10125,0.04625,27,-43,-50,49.44444,1001,0,0,-0.147917,-0.163618,-122.3231,49.44444,12.3813,1006,True,24,37.24882433,-80.418127,9,1.26,682.3,0.123466666,0,292974,705,1
229,423258046000000,423258484000000,1783523993.8387752,True,,141.0,141.0,156.0,1002,0.027292,-0.387075,-121.8107,3.974609,-2.324219,978.3887,-0.13,-0.27375,-0.14125,27,-45,-48,49.44444,1001,0,0,-0.068831,-0.365654,-121.9147,48.88889,12.3813,1006,True,382,37.248828,-80.41812633,9,1.26,681.8,0.056588888,0,294666,710,1
230,423260484000000,423260921000000,1783523996.2759116,True,,141.0,31.0,265.0,1002,-0.122383,-0.198969,-121.4269,3.486328,-2.8125,981.8066,-0.755,0.97625,-0.26625,27,-45,-48,49.44444,1001,0,0,-0.302546,-0.055419,-121.8706,49.44444,12.3813,1006,True,686,37.24883117,-80.41812683,9,1.26,681.8,0.102888888,0,296027,714,1
231,423262921000000,423263390000000,1783523998.7112162,True,,141.0,47.0,281.0,1002,-0.040663,-0.261116,-122.1381,3.486328,-2.324219,982.2949,-0.005,1.16375,-0.07875,27,-44,-49,49.44444,1001,0,0,-0.125456,-0.578368,-122.1504,49.44444,12.3726,1006,True,68,37.2488335,-80.4181265,9,1.26,681.1,0.015433333,0,297628,720,1
232,423265390000000,423265828000000,1783524001.1838512,True,,141.0,31.0,266.0,1002,0.014301,0.110623,-122.1265,5.439453,-1.835938,981.8066,0.245,0.10125,0.04625,27,-45,-49,49.44444,1001,0,0,-0.110473,-0.154178,-122.1824,49.44444,12.3726,1006,True,596,37.248837,-80.41812633,9,1.26,680.8,0.123466666,0,299197,724,1
233,423267828000000,423268234000000,1783524003.6176496,True,,125.0,156.0,125.0,1002,-0.162278,-0.079789,-122.2198,3.486328,-2.8125,983.7598,-0.3175,0.22625,0.17125,28,-45,-50,49.44444,1001,0,0,-0.171582,-0.244948,-122.1787,49.44444,12.3726,1006,True,143,37.24883833,-80.41812667,9,1.26,680.7,0.113177777,0,300780,730,1
234,423270250000000,423270656000000,1783524006.0375257,True,,125.0,15.0,266.0,1002,-0.097486,0.497273,-122.6024,4.951172,-2.8125,982.2949,0.245,15.66375,-0.01625,27,-42,-49,50,1001,0,0,-0.050738,0.239598,-122.5038,49.44444,12.3726,1006,True,432,37.24884233,-80.418125,9,1.26,680.2,0.030866666,0,302328,734,1
235,423272656000000,423273078000000,1783524008.4542959,True,,140.0,141.0,141.0,1002,-0.370813,0.074007,-122.4416,4.462891,-0.371094,979.8535,-0.38,-0.77375,-0.14125,30,-44,-49,49.44444,1001,0,0,-0.243912,-0.008592,-122.3924,49.44444,12.37693,1006,True,5,37.24884417,-80.41812433,9,1.26,680.2,0.010288889,0,303794,739,1
236,423275078000000,423275562000000,1783524010.8739398,True,,140.0,47.0,297.0,1002,-0.016715,-0.199019,-122.078,2.998047,-0.859375,980.8301,-0.505,-0.71125,-0.51625,28,-45,-47,50,1001,0,0,0.07043,-0.355211,-121.6561,49.44444,12.37693,1006,True,339,37.2488465,-80.4181225,9,1.26,680.1,0.108033332,0,305404,744,1
237,423277562000000,423278031000000,1783524013.3549092,True,,172.0,141.0,156.0,1002,-0.10563,-0.275162,-122.4479,3.974609,-3.300781,980.8301,0.37,-0.27375,-0.32875,27,-43,-50,49.44444,1001,0,0,-0.018877,-0.37765,-122.2848,49.44444,12.37693,1006,True,17,37.24885117,-80.41812133,9,1.26,680.1,0.113177777,0,306933,749,1
238,423280031000000,423280437000000,1783524015.822721,True,,140.0,16.0,250.0,1002,-0.171846,-0.106113,-122.3675,5.927734,-1.347656,980.3418,-0.0675,1.91375,-0.01625,27,-43,-48,50,1001,0,0,-0.094948,-0.191073,-122.3058,50,12.37693,1006,True,228,37.24885267,-80.41812167,9,1.26,679.6,0.030866666,0,308516,754,1
239,423282453000000,423282875000000,1783524018.2482119,True,,125.0,156.0,141.0,1002,-0.032539,-0.320423,-121.6411,4.462891,-4.765625,983.7598,-0.255,-0.21125,15.54625,27,-44,-46,50,1001,0,0,-0.236042,-0.125907,-121.9854,49.44444,12.38489,1006,True,773,37.24885833,-80.41812083,9,1.26,679.9,0.354966664,0,310052,758,1
240,423284875000000,423285296000000,1783524020.6702259,True,,140.0,141.0,140.0,1002,-0.123433,-0.199822,-122.3688,4.462891,-2.8125,981.8066,-0.5675,0.60125,0.04625,28,-45,-48,49.44444,1001,0,0,-0.116021,-0.124865,-122.4416,49.44444,12.38489,1006,True,144,37.2488615,-80.4181205,9,1.26,679.7,0.066877777,0,311716,764,1
241,423287296000000,423287734000000,1783524023.096661,True,,157.0,15.0,266.0,1002,-0.091205,-0.08464,-122.4999,2.998047,0.117188,981.8066,-0.505,-1.33625,-0.07875,28,-43,-49,49.44444,1001,0,0,-0.21388,-0.035939,-122.7182,50,12.38489,1006,True,508,37.24886917,-80.41811867,9,1.26,678.3,0.056588888,0,313277,768,1
242,423289734000000,423290156000000,1783524025.5269494,True,,125.0,156.0,141.0,1002,-0.153302,-0.178438,-123.1405,3.974609,-0.859375,981.3184,-0.38,-0.58625,0.04625,28,-43,-48,49.44444,1001,0,0,0.028501,-0.431517,-122.8119,49.44444,12.38489,1006,True,4,37.24887483,-80.41811833,9,1.26,677.7,0.097744444,0,314797,774,1
243,423292156000000,423292609000000,1783524027.950422,True,,140.0,16.0,297.0,1002,-0.163333,-0.174554,-122.1428,3.974609,-0.371094,982.7832,-0.1925,1.72625,0.04625,27,-44,-49,49.44444,1001,0,0,-0.29153,-0.153117,-122.4426,49.44444,12.36497,1006,True,374,37.248877,-80.418118,9,1.26,677.5,0.097744444,0,316396,778,1
244,423294609000000,423295031000000,1783524030.3975205,True,,141.0,15.0,250.0,1002,-0.355684,0.201368,-122.0451,2.509766,-4.277344,980.8301,-0.88,1.72625,-0.14125,29,-43,-47,50,1001,0,0,-0.256278,0.144566,-122.0221,49.44444,12.36497,1006,True,804,37.24887883,-80.41811833,9,1.26,676.9,0.149188888,0,317792,782,1
245,423297031000000,423297453000000,1783524032.827462,True,,140.0,157.0,125.0,1002,-0.182593,-0.226583,-122.6306,3.486328,-3.300781,982.2949,-0.4425,-1.08625,0.04625,27,-44,-46,49.44444,1001,0,0,-0.193244,-0.270425,-122.5676,49.44444,12.36497,1006,True,360,37.24887917,-80.41811867,9,1.26,676.6,0.195488887,0,319605,788,1
246,423299468000000,423299890000000,1783524035.2551885,True,,141.0,125.0,156.0,1002,-0.085606,-0.031934,-121.355,3.974609,-4.277344,982.2949,-0.1925,-1.27375,-0.01625,28,-45,-48,49.44444,1001,0,0,-0.179043,0.086237,-121.6294,49.44444,12.36497,1006,True,786,37.24887183,-80.41812067,9,1.26,675.9,0.38583333,189.68,321029,792,1
247,423301890000000,423302328000000,1783524037.6834185,True,,141.0,140.0,157.0,1002,-0.250869,-0.399276,-122.1141,4.951172,-5.742188,982.2949,-0.755,-1.83625,0.17125,27,-44,-47,49.44444,1001,0,0,-0.315712,-0.241128,-122.3169,49.44444,12.3811,1006,True,172,37.248871,-80.418121,9,1.26,675.7,0.102888888,189.68,322728,798,1
248,423304343000000,423304812000000,1783524040.1355314,True,,157.0,31.0,281.0,1002,-0.427337,-0.2451,-122.3113,2.998047,-4.277344,979.3652,-0.8175,-1.96125,-0.01625,29,-43,-47,49.44444,1001,0,0,-0.099539,-0.606352,-121.6971,49.44444,12.3811,1006,True,586,37.2488715,-80.41812083,9,1.26,675.3,0.020577778,189.68,324254,802,1
249,423306812000000,423307234000000,1783524042.6057878,True,,125.0,156.0,141.0,1002,-0.132428,-0.614374,-122.0464,4.462891,-2.8125,983.2715,-0.0675,-2.77375,-0.14125,28,-46,-49,50,1001,0,0,-0.073531,-0.759326,-121.8418,49.44444,12.3811,1006,True,13,37.24886933,-80.418121,9,1.26,675.2,0.313811108,189.68,325854,808,1
250,423309234000000,423309671000000,1783524045.0337274,True,,156.0,156.0,125.0,1002,-0.185136,-0.216572,-122.4067,3.486328,-3.300781,983.2715,-0.755,-3.14875,-0.01625,28,-44,-47,49.44444,1001,0,0,-0.111297,-0.422583,-122.1637,49.44444,12.3811,1006,True,576,37.24886633,-80.41812133,9,1.26,675.3,0.12861111,189.68,327479,812,1
