outer_sequence,sequence,replicate,source,service,family,horizon_s,pos_tol_m,heading_tol_deg,aoi_limit_s,rate_hz,interval_s,delay_ms,speed_mean,speed_p95,yaw_abs_mean,yaw_abs_p95,accel_abs_p95,turn_fraction,coverage,physical_satisfaction,freshness_satisfaction,joint_satisfaction,failure_episodes,failure_duration_s,max_failure_episode_s,mean_position_discrepancy_m,p95_position_discrepancy_m,mean_heading_discrepancy_deg,p95_heading_discrepancy_deg,mean_aoi_s,max_aoi_s,eligible_samples,observable_samples,qualified,calibration_coverage,calibration_physical_satisfaction,calibration_freshness_satisfaction,calibration_joint_satisfaction
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_1s,local,1.0,0.1,2.0,0.6,2.0,0.5,0,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.8191298401572784,1.0,0.8191298401572784,744,211.60000000000002,5.0,0.04865471200545878,0.12201001112075045,0.8662267845074767,3.923452495222041,0.19998290452175402,0.4,11699,11699,1,1.0,0.8068965517241379,1.0,0.8068965517241379
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_1s,local,1.0,0.1,2.0,0.6,2.0,0.5,25,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.7484400376100522,1.0,0.7484400376100522,859,294.30000000000007,3.8000000000000003,0.055428881635696314,0.14294219705202935,1.2185701718863033,5.096506309972123,0.29999145226087703,0.5,11699,11699,0,0.996551724137931,0.7716262975778547,1.0,0.7716262975778547
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_1s,local,1.0,0.1,2.0,0.6,2.0,0.5,50,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.7484400376100522,1.0,0.7484400376100522,859,294.30000000000007,3.8000000000000003,0.055428881635696314,0.14294219705202935,1.2185701718863033,5.096506309972123,0.29999145226087703,0.5,11699,11699,0,0.996551724137931,0.7716262975778547,1.0,0.7716262975778547
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_1s,local,1.0,0.1,2.0,0.6,2.0,0.5,100,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.7484400376100522,1.0,0.7484400376100522,859,294.30000000000007,3.8000000000000003,0.055428881635696314,0.14294219705202935,1.2185701718863033,5.096506309972123,0.29999145226087703,0.5,11699,11699,0,0.996551724137931,0.7716262975778547,1.0,0.7716262975778547
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_1s,local,1.0,0.1,2.0,0.6,2.0,0.5,200,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.6752713907171554,1.0,0.6752713907171554,777,379.9,3.4000000000000004,0.06333028110716372,0.16101982835654835,1.5802524152449233,6.191045973075815,0.4,0.6,11699,11699,0,0.993103448275862,0.7291666666666666,1.0,0.7291666666666666
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_1s,local,1.0,0.1,2.0,0.6,1.0,1.0,0,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.6704846568082742,0.700059834173861,0.5251730917172408,1171,555.5,5.300000000000001,0.06665400617081965,0.18698893408316644,1.7197181260325733,7.340530174676422,0.44996153517394655,0.9,11699,11699,0,1.0,0.7172413793103448,0.7,0.5379310344827586
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_1s,local,1.0,0.1,2.0,0.6,1.0,1.0,25,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.6172322420719719,0.600051286434738,0.42935293614838876,1140,667.6000000000001,5.4,0.07291554439717324,0.2026203231840414,2.0298230283544973,8.077989011995335,0.5499700829130695,1.0,11699,11699,0,0.996551724137931,0.6851211072664359,0.6020761245674741,0.4532871972318339
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_1s,local,1.0,0.1,2.0,0.6,1.0,1.0,50,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.6172322420719719,0.600051286434738,0.42935293614838876,1140,667.6000000000001,5.4,0.07291554439717324,0.2026203231840414,2.0298230283544973,8.077989011995335,0.5499700829130695,1.0,11699,11699,0,0.996551724137931,0.6851211072664359,0.6020761245674741,0.4532871972318339
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_1s,local,1.0,0.1,2.0,0.6,1.0,1.0,100,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.6172322420719719,0.600051286434738,0.42935293614838876,1140,667.6000000000001,5.4,0.07291554439717324,0.2026203231840414,2.0298230283544973,8.077989011995335,0.5499700829130695,1.0,11699,11699,0,0.996551724137931,0.6851211072664359,0.6020761245674741,0.4532871972318339
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_1s,local,1.0,0.1,2.0,0.6,1.0,1.0,200,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.5650055560304299,0.500042738695615,0.3360971023164373,1014,776.7,5.9,0.07938503778940875,0.2159196118646965,2.3285827285229153,8.855461402772583,0.6499786306521925,1.1,11699,11699,0,0.993103448275862,0.65625,0.5034722222222222,0.3680555555555556
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_5s,local,5.0,0.2,5.0,1.0,10.0,0.1,0,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.8255424993567201,1.0,0.8255424993567201,74,203.39999999999998,20.0,0.16007936844478599,0.7740596812108278,0.4213412250960062,1.3168696721602244,0.0,0.0,11659,11659,1,1.0,0.756,1.0,0.756
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_5s,local,5.0,0.2,5.0,1.0,10.0,0.1,25,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.8038425250879149,1.0,0.8038425250879149,254,228.7,15.4,0.17152244022633223,0.7560620921972957,0.6905026553228844,2.2873152117539126,0.1,0.1,11659,11659,1,0.996,0.7590361445783133,1.0,0.7590361445783133
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_5s,local,5.0,0.2,5.0,1.0,10.0,0.1,50,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.8038425250879149,1.0,0.8038425250879149,254,228.7,15.4,0.17152244022633223,0.7560620921972957,0.6905026553228844,2.2873152117539126,0.1,0.1,11659,11659,1,0.996,0.7590361445783133,1.0,0.7590361445783133
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_5s,local,5.0,0.2,5.0,1.0,10.0,0.1,100,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.8038425250879149,1.0,0.8038425250879149,254,228.7,15.4,0.17152244022633223,0.7560620921972957,0.6905026553228844,2.2873152117539126,0.1,0.1,11659,11659,1,0.996,0.7590361445783133,1.0,0.7590361445783133
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_5s,local,5.0,0.2,5.0,1.0,10.0,0.1,200,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.6998027275066472,1.0,0.6998027275066472,482,350.0,15.3,0.20515987042882622,0.7804042356849383,1.2440995106777668,4.4513715505318645,0.2,0.2,11659,11659,0,0.992,0.7298387096774194,1.0,0.7298387096774194
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_5s,local,5.0,0.2,5.0,1.0,5.0,0.2,0,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.8142207736512566,1.0,0.8142207736512566,348,216.59999999999997,15.5,0.16618515624067318,0.7665154360131888,0.5583243493910974,1.9504001272917013,0.04999571146753581,0.1,11659,11659,1,1.0,0.76,1.0,0.76
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_5s,local,5.0,0.2,5.0,1.0,5.0,0.2,25,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.7521228235697744,1.0,0.7521228235697744,768,289.0,15.3,0.18871155674799145,0.7745860195503746,0.9700398944908578,3.556858691266529,0.15000428853246417,0.2,11659,11659,0,0.996,0.7429718875502008,1.0,0.7429718875502008
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_5s,local,5.0,0.2,5.0,1.0,5.0,0.2,50,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.7521228235697744,1.0,0.7521228235697744,768,289.0,15.3,0.18871155674799145,0.7745860195503746,0.9700398944908578,3.556858691266529,0.15000428853246417,0.2,11659,11659,0,0.996,0.7429718875502008,1.0,0.7429718875502008
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_5s,local,5.0,0.2,5.0,1.0,5.0,0.2,100,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.7521228235697744,1.0,0.7521228235697744,768,289.0,15.3,0.18871155674799145,0.7745860195503746,0.9700398944908578,3.556858691266529,0.15000428853246417,0.2,11659,11659,0,0.996,0.7429718875502008,1.0,0.7429718875502008
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_5s,local,5.0,0.2,5.0,1.0,5.0,0.2,200,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.6543442833862252,1.0,0.6543442833862252,805,403.0,15.200000000000001,0.22416186307263272,0.8145272369655985,1.5235480045478877,5.5769292826217445,0.2499957114675358,0.3,11659,11659,0,0.992,0.717741935483871,1.0,0.717741935483871
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_5s,local,5.0,0.2,5.0,1.0,2.0,0.5,0,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.6986877090659577,1.0,0.6986877090659577,799,351.30000000000007,15.4,0.21150990823808655,0.8172059214065908,1.2980920787274317,5.421581057690072,0.19998284587014326,0.4,11659,11659,0,1.0,0.716,1.0,0.716
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_5s,local,5.0,0.2,5.0,1.0,2.0,0.5,25,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.6310146667810276,1.0,0.6310146667810276,876,430.20000000000005,15.3,0.2431542113739143,0.8781335601495931,1.7884686334509534,7.151714355048593,0.2999914229350716,0.5,11659,11659,0,0.996,0.6947791164658634,1.0,0.6947791164658634
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_5s,local,5.0,0.2,5.0,1.0,2.0,0.5,50,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.6310146667810276,1.0,0.6310146667810276,876,430.20000000000005,15.3,0.2431542113739143,0.8781335601495931,1.7884686334509534,7.151714355048593,0.2999914229350716,0.5,11659,11659,0,0.996,0.6947791164658634,1.0,0.6947791164658634
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_5s,local,5.0,0.2,5.0,1.0,2.0,0.5,100,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.6310146667810276,1.0,0.6310146667810276,876,430.20000000000005,15.3,0.2431542113739143,0.8781335601495931,1.7884686334509534,7.151714355048593,0.2999914229350716,0.5,11659,11659,0,0.996,0.6947791164658634,1.0,0.6947791164658634
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_5s,local,5.0,0.2,5.0,1.0,2.0,0.5,200,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.5551076421648512,1.0,0.5551076421648512,773,518.7,15.200000000000001,0.27990162561153015,0.9569559799787795,2.3343017315015855,8.899554461564305,0.4,0.6,11659,11659,0,0.992,0.6733870967741935,1.0,0.6733870967741935
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_5s,local,5.0,0.2,5.0,1.0,1.0,1.0,0,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.5466163478857535,1.0,0.5466163478857535,704,528.6,15.4,0.30102289010609146,1.0683247222534122,2.57392263983585,10.606483098327706,0.4499614032078223,0.9,11659,11659,0,1.0,0.604,1.0,0.604
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_5s,local,5.0,0.2,5.0,1.0,1.0,1.0,25,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.4913800497469766,1.0,0.4913800497469766,718,593.0000000000001,15.3,0.33485881463324535,1.143864783134556,3.071051160415917,12.220587071606014,0.5499699802727507,1.0,11659,11659,0,0.996,0.5582329317269076,1.0,0.5582329317269076
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_5s,local,5.0,0.2,5.0,1.0,1.0,1.0,50,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.4913800497469766,1.0,0.4913800497469766,718,593.0000000000001,15.3,0.33485881463324535,1.143864783134556,3.071051160415917,12.220587071606014,0.5499699802727507,1.0,11659,11659,0,0.996,0.5582329317269076,1.0,0.5582329317269076
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_5s,local,5.0,0.2,5.0,1.0,1.0,1.0,100,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.4913800497469766,1.0,0.4913800497469766,718,593.0000000000001,15.3,0.33485881463324535,1.143864783134556,3.071051160415917,12.220587071606014,0.5499699802727507,1.0,11659,11659,0,0.996,0.5582329317269076,1.0,0.5582329317269076
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_5s,local,5.0,0.2,5.0,1.0,1.0,1.0,200,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.4357148983617806,0.8999914229350716,0.4107556394201904,882,687.0,15.3,0.3708886870644651,1.2221341615633645,3.5895124205171878,13.750736126224409,0.6499785573376791,1.1,11659,11659,0,0.992,0.5120967741935484,0.9032258064516129,0.4838709677419355
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_10s,local,10.0,0.5,10.0,1.5,10.0,0.1,0,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.8335773968472737,1.0,0.8335773968472737,47,193.2,20.0,0.30216019738510086,1.1800508732868162,0.5779921907313156,1.7716590757532324,0.0,0.0,11609,11609,1,1.0,0.795,1.0,0.795
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_10s,local,10.0,0.5,10.0,1.5,10.0,0.1,25,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.8153157033336205,1.0,0.8153157033336205,199,214.39999999999998,19.6,0.33117199514565027,1.1827208163695855,0.8659559150843518,2.591071715698214,0.1,0.1,11609,11609,1,0.995,0.7989949748743719,1.0,0.7989949748743719
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_10s,local,10.0,0.5,10.0,1.5,10.0,0.1,50,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.8153157033336205,1.0,0.8153157033336205,199,214.39999999999998,19.6,0.33117199514565027,1.1827208163695855,0.8659559150843518,2.591071715698214,0.1,0.1,11609,11609,1,0.995,0.7989949748743719,1.0,0.7989949748743719
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_10s,local,10.0,0.5,10.0,1.5,10.0,0.1,100,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.8153157033336205,1.0,0.8153157033336205,199,214.39999999999998,19.6,0.33117199514565027,1.1827208163695855,0.8659559150843518,2.591071715698214,0.1,0.1,11609,11609,1,0.995,0.7989949748743719,1.0,0.7989949748743719
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_10s,local,10.0,0.5,10.0,1.5,10.0,0.1,200,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.7338272030321302,1.0,0.7338272030321302,370,309.0,17.5,0.4046660839496554,1.2643369917711604,1.468780477419286,4.892863861355763,0.2,0.2,11609,11609,0,0.99,0.7828282828282829,1.0,0.7828282828282829
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_10s,local,10.0,0.5,10.0,1.5,5.0,0.2,0,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.8241881298992161,1.0,0.8241881298992161,247,204.10000000000002,19.6,0.31703223122286084,1.1832308247832908,0.7244190838472548,2.245393182615582,0.049995692996812814,0.1,11609,11609,1,1.0,0.8,1.0,0.8
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_10s,local,10.0,0.5,10.0,1.5,5.0,0.2,25,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.7736239124816953,1.0,0.7736239124816953,602,262.8,17.6,0.3682220151536303,1.236222744775161,1.17012979384945,4.057852723582406,0.15000430700318718,0.2,11609,11609,0,0.995,0.7939698492462312,1.0,0.7939698492462312
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_10s,local,10.0,0.5,10.0,1.5,5.0,0.2,50,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.7736239124816953,1.0,0.7736239124816953,602,262.8,17.6,0.3682220151536303,1.236222744775161,1.17012979384945,4.057852723582406,0.15000430700318718,0.2,11609,11609,0,0.995,0.7939698492462312,1.0,0.7939698492462312
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_10s,local,10.0,0.5,10.0,1.5,5.0,0.2,100,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.7736239124816953,1.0,0.7736239124816953,602,262.8,17.6,0.3682220151536303,1.236222744775161,1.17012979384945,4.057852723582406,0.15000430700318718,0.2,11609,11609,0,0.995,0.7939698492462312,1.0,0.7939698492462312
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_10s,local,10.0,0.5,10.0,1.5,5.0,0.2,200,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.6855026272719442,1.0,0.6855026272719442,747,365.1,17.6,0.4450454319028744,1.3623719476986231,1.7774909811505843,6.175960693648389,0.2499956929968128,0.3,11609,11609,0,0.99,0.7878787878787878,1.0,0.7878787878787878
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_10s,local,10.0,0.5,10.0,1.5,2.0,0.5,0,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.7177190111120683,1.0,0.7177190111120683,729,327.7,17.5,0.41793451036110174,1.3651246719640842,1.5368454101946296,6.014861683971712,0.1999827719872513,0.4,11609,11609,0,1.0,0.78,1.0,0.78
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_10s,local,10.0,0.5,10.0,1.5,2.0,0.5,25,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.6581100870014643,1.0,0.6581100870014643,772,396.90000000000003,17.5,0.48728655236577034,1.500486140960135,2.077955150357702,7.837146707189946,0.2999913859936256,0.5,11609,11609,0,0.995,0.7688442211055276,1.0,0.7688442211055276
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_10s,local,10.0,0.5,10.0,1.5,2.0,0.5,50,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.6581100870014643,1.0,0.6581100870014643,772,396.90000000000003,17.5,0.48728655236577034,1.500486140960135,2.077955150357702,7.837146707189946,0.2999913859936256,0.5,11609,11609,0,0.995,0.7688442211055276,1.0,0.7688442211055276
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_10s,local,10.0,0.5,10.0,1.5,2.0,0.5,100,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.6581100870014643,1.0,0.6581100870014643,772,396.90000000000003,17.5,0.48728655236577034,1.500486140960135,2.077955150357702,7.837146707189946,0.2999913859936256,0.5,11609,11609,0,0.995,0.7688442211055276,1.0,0.7688442211055276
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_10s,local,10.0,0.5,10.0,1.5,2.0,0.5,200,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.5919545180463434,1.0,0.5919545180463434,702,473.70000000000005,17.5,0.5674087520321344,1.7682993684230754,2.680671811350376,9.93665082262421,0.4,0.6,11609,11609,0,0.99,0.7474747474747475,1.0,0.7474747474747475
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_10s,local,10.0,0.5,10.0,1.5,1.0,1.0,0,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.5884227754328538,1.0,0.5884227754328538,616,477.80000000000007,17.7,0.6140102913790004,1.9926621593177254,2.9750848131302035,12.028284359311291,0.4499612369713154,0.9,11609,11609,0,1.0,0.735,1.0,0.735
building00,building00,replicate_01_base42,results\doubly_nested_loso_slurm\outer_building00\outer_test\target_building00\v2\replicate_01_base42\fold_01_building00\v2_evaluated_trajectory.csv,local_10s,local,10.0,0.5,10.0,1.5,1.0,1.0,25,1.3143264915510757,1.5847519374997918,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,1.0,0.5431992419674391,1.0,0.5431992419674391,618,530.3,17.7,0.6896920474246141,2.175965269275299,3.5308346557073262,13.707984128922122,0.5499698509776898,1.0,11609,11609,0,0.995,0.7236180904522613,1.0,0.7236180904522613
