outer_sequence,sequence,service,family,horizon_s,pos_tol_m,heading_tol_deg,aoi_limit_s,rate_hz,interval_s,delay_ms,coverage,physical_satisfaction,freshness_satisfaction,joint_satisfaction,failure_duration_s,max_failure_episode_s,mean_aoi_s,max_aoi_s,calibration_coverage,calibration_physical_satisfaction,calibration_freshness_satisfaction,calibration_joint_satisfaction,speed_mean,speed_p95,yaw_abs_mean,yaw_abs_p95,accel_abs_p95,turn_fraction,mean_position_discrepancy_m,p95_position_discrepancy_m,mean_heading_discrepancy_deg,p95_heading_discrepancy_deg,qualified
street00,building00,local_1s,local,1.0,0.1,2.0,0.6,2.0,0.5,50,1.0,0.7497506909422458,1.0,0.7497506909422458,292.7666666666667,3.0666666666666664,0.29999145226087703,0.5,0.996551724137931,0.8062283737024222,1.0,0.8062283737024222,1.3143264915510757,1.5847519374997916,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,0.053548702822350296,0.13853618485069266,1.2155931383012755,5.074964748529875,0
street00,building00,local_1s,local,1.0,0.1,2.0,0.6,2.0,0.5,100,1.0,0.7497506909422458,1.0,0.7497506909422458,292.7666666666667,3.0666666666666664,0.29999145226087703,0.5,0.996551724137931,0.8062283737024222,1.0,0.8062283737024222,1.3143264915510757,1.5847519374997916,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,0.053548702822350296,0.13853618485069266,1.2155931383012755,5.074964748529875,0
street00,building00,local_1s,local,1.0,0.1,2.0,0.6,2.0,0.5,200,1.0,0.675413853035872,1.0,0.675413853035872,379.73333333333335,4.266666666666667,0.4000000000000001,0.6,0.9931034482758619,0.7638888888888888,1.0,0.7638888888888888,1.3143264915510757,1.5847519374997916,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,0.06150751831417502,0.16038136665435312,1.5768244829704177,6.164358142316561,0
street00,building00,local_1s,local,1.0,0.1,2.0,0.6,5.0,0.2,0,1.0,0.9458073339601675,1.0,0.9458073339601675,63.4,4.166666666666667,0.04999572613043849,0.10000000000000002,1.0,0.8758620689655173,1.0,0.8758620689655173,1.3143264915510757,1.5847519374997916,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,0.03643138883886663,0.08068965334460364,0.30569627191845866,1.283199844725902,1
street00,building00,local_1s,local,1.0,0.1,2.0,0.6,5.0,0.2,25,1.0,0.8759723053252415,1.0,0.8759723053252415,145.10000000000002,4.066666666666666,0.15000427386956147,0.20000000000000004,0.996551724137931,0.8535178777393311,1.0,0.8535178777393311,1.3143264915510757,1.5847519374997916,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,0.04100534830742011,0.09543271770615713,0.6351520908660163,2.6720541777308724,1
street00,building00,local_1s,local,1.0,0.1,2.0,0.6,5.0,0.2,50,1.0,0.8759723053252415,1.0,0.8759723053252415,145.10000000000002,4.066666666666666,0.15000427386956147,0.20000000000000004,0.996551724137931,0.8535178777393311,1.0,0.8535178777393311,1.3143264915510757,1.5847519374997916,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,0.04100534830742011,0.09543271770615713,0.6351520908660163,2.6720541777308724,1
street00,building00,local_1s,local,1.0,0.1,2.0,0.6,5.0,0.2,100,1.0,0.8759723053252415,1.0,0.8759723053252415,145.10000000000002,4.066666666666666,0.15000427386956147,0.20000000000000004,0.996551724137931,0.8535178777393311,1.0,0.8535178777393311,1.3143264915510757,1.5847519374997916,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,0.04100534830742011,0.09543271770615713,0.6351520908660163,2.6720541777308724,1
street00,building00,local_1s,local,1.0,0.1,2.0,0.6,5.0,0.2,200,1.0,0.773826822805368,1.0,0.773826822805368,264.6000000000001,3.966666666666667,0.2499957261304385,0.3,0.9931034482758619,0.826388888888889,1.0,0.826388888888889,1.3143264915510757,1.5847519374997916,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,0.04972525700609229,0.1201158433378206,1.0356524240043423,4.1367430750845715,0
street00,building00,local_1s,local,1.0,0.1,2.0,0.6,10.0,0.1,0,1.0,0.9602815055417843,1.0,0.9602815055417843,46.46666666666667,4.133333333333334,0.0,0.0,1.0,0.8816091954022989,1.0,0.8816091954022989,1.3143264915510757,1.5847519374997916,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,0.03586779375624905,0.07858412428132865,0.18030398637550146,0.5809472542767443,1
street00,building00,local_1s,local,1.0,0.1,2.0,0.6,10.0,0.1,25,1.0,0.9320454739721343,1.0,0.9320454739721343,79.50000000000001,4.033333333333334,0.09999999999999999,0.10000000000000002,0.996551724137931,0.8696655132641292,1.0,0.8696655132641292,1.3143264915510757,1.5847519374997916,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,0.03669632922945149,0.08178913818732043,0.42636077294091884,1.6829357624039367,1
street00,building00,local_1s,local,1.0,0.1,2.0,0.6,10.0,0.1,50,1.0,0.9320454739721343,1.0,0.9320454739721343,79.50000000000001,4.033333333333334,0.09999999999999999,0.10000000000000002,0.996551724137931,0.8696655132641292,1.0,0.8696655132641292,1.3143264915510757,1.5847519374997916,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,0.03669632922945149,0.08178913818732043,0.42636077294091884,1.6829357624039367,1
street00,building00,local_1s,local,1.0,0.1,2.0,0.6,10.0,0.1,100,1.0,0.9320454739721343,1.0,0.9320454739721343,79.50000000000001,4.033333333333334,0.09999999999999999,0.10000000000000002,0.996551724137931,0.8696655132641292,1.0,0.8696655132641292,1.3143264915510757,1.5847519374997916,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,0.03669632922945149,0.08178913818732043,0.42636077294091884,1.6829357624039367,1
street00,building00,local_1s,local,1.0,0.1,2.0,0.6,10.0,0.1,200,1.0,0.820184061315782,1.0,0.820184061315782,210.36666666666667,3.9,0.19999999999999998,0.20000000000000004,0.9931034482758619,0.8460648148148149,1.0,0.8460648148148149,1.3143264915510757,1.5847519374997916,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,0.04508142034564134,0.10313562033567931,0.8386308864435352,3.362956411311339,1
street00,building00,local_5s,local,5.0,0.2,5.0,1.0,1.0,1.0,0,1.0,0.5522200303056294,1.0,0.5522200303056294,522.0666666666667,13.366666666666667,0.4499614032078223,0.9,1.0,0.584,1.0,0.584,1.3143264915510757,1.5847519374997916,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,0.2904857794987336,1.0103661035687606,2.5474673729349018,10.512421750600007,0
street00,building00,local_5s,local,5.0,0.2,5.0,1.0,1.0,1.0,25,1.0,0.4964976984875776,1.0,0.4964976984875776,587.0333333333334,13.300000000000002,0.5499699802727507,1.0,0.996,0.5448460508701473,1.0,0.5448460508701473,1.3143264915510757,1.5847519374997916,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,0.3245116019562983,1.085184453380516,3.042289387984112,12.11288775039371,0
street00,building00,local_5s,local,5.0,0.2,5.0,1.0,1.0,1.0,50,1.0,0.4964976984875776,1.0,0.4964976984875776,587.0333333333334,13.300000000000002,0.5499699802727507,1.0,0.996,0.5448460508701473,1.0,0.5448460508701473,1.3143264915510757,1.5847519374997916,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,0.3245116019562983,1.085184453380516,3.042289387984112,12.11288775039371,0
street00,building00,local_5s,local,5.0,0.2,5.0,1.0,1.0,1.0,100,1.0,0.4964976984875776,1.0,0.4964976984875776,587.0333333333334,13.300000000000002,0.5499699802727507,1.0,0.996,0.5448460508701473,1.0,0.5448460508701473,1.3143264915510757,1.5847519374997916,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,0.3245116019562983,1.085184453380516,3.042289387984112,12.11288775039371,0
street00,building00,local_5s,local,5.0,0.2,5.0,1.0,1.0,1.0,200,1.0,0.4398604797438317,0.8999914229350715,0.4144151871229665,682.7333333333332,13.800000000000002,0.6499785573376791,1.1,0.992,0.5013440860215054,0.9032258064516129,0.4731182795698925,1.3143264915510757,1.5847519374997916,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,0.36090265893598455,1.1768850550229528,3.5610264439229113,13.606488612072743,0
street00,building00,local_5s,local,5.0,0.2,5.0,1.0,2.0,0.5,0,1.0,0.7094376304428623,1.0,0.7094376304428623,338.76666666666665,13.366666666666667,0.19998284587014326,0.4000000000000001,1.0,0.6893333333333334,1.0,0.6893333333333334,1.3143264915510757,1.5847519374997916,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,0.20026129089795905,0.7397737374382483,1.2734367657535086,5.352060576923709,0
street00,building00,local_5s,local,5.0,0.2,5.0,1.0,2.0,0.5,25,1.0,0.6397060925751208,1.0,0.6397060925751208,420.06666666666666,13.266666666666667,0.2999914229350716,0.5,0.996,0.6693440428380187,1.0,0.6693440428380187,1.3143264915510757,1.5847519374997916,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,0.23201964958800084,0.8229156450709539,1.7594310318075514,7.064801142621096,0
street00,building00,local_5s,local,5.0,0.2,5.0,1.0,2.0,0.5,50,1.0,0.6397060925751208,1.0,0.6397060925751208,420.06666666666666,13.266666666666667,0.2999914229350716,0.5,0.996,0.6693440428380187,1.0,0.6693440428380187,1.3143264915510757,1.5847519374997916,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,0.23201964958800084,0.8229156450709539,1.7594310318075514,7.064801142621096,0
street00,building00,local_5s,local,5.0,0.2,5.0,1.0,2.0,0.5,100,1.0,0.6397060925751208,1.0,0.6397060925751208,420.06666666666666,13.266666666666667,0.2999914229350716,0.5,0.996,0.6693440428380187,1.0,0.6693440428380187,1.3143264915510757,1.5847519374997916,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,0.23201964958800084,0.8229156450709539,1.7594310318075514,7.064801142621096,0
street00,building00,local_5s,local,5.0,0.2,5.0,1.0,2.0,0.5,200,1.0,0.5612545386968578,1.0,0.5612545386968578,511.53333333333336,13.466666666666669,0.4000000000000001,0.6,0.992,0.6478494623655914,1.0,0.6478494623655914,1.3143264915510757,1.5847519374997916,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,0.26929521318721933,0.8951814308839278,2.306459457634653,8.807165764167777,0
street00,building00,local_5s,local,5.0,0.2,5.0,1.0,5.0,0.2,0,1.0,0.8276295851559596,1.0,0.8276295851559596,200.96666666666667,15.733333333333334,0.04999571146753581,0.10000000000000002,1.0,0.7280000000000001,1.0,0.7280000000000001,1.3143264915510757,1.5847519374997916,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,0.15499226681314066,0.6239282454985308,0.5392648834816813,1.820565773508642,1
street00,building00,local_5s,local,5.0,0.2,5.0,1.0,5.0,0.2,25,1.0,0.7644166166337879,1.0,0.7644166166337879,274.6666666666667,13.366666666666667,0.15000428853246417,0.20000000000000004,0.996,0.713520749665328,1.0,0.713520749665328,1.3143264915510757,1.5847519374997916,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,0.1769975111307335,0.6530394498278059,0.936459566098279,3.4326991501803583,0
street00,building00,local_5s,local,5.0,0.2,5.0,1.0,5.0,0.2,50,1.0,0.7644166166337879,1.0,0.7644166166337879,274.6666666666667,13.366666666666667,0.15000428853246417,0.20000000000000004,0.996,0.713520749665328,1.0,0.713520749665328,1.3143264915510757,1.5847519374997916,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,0.1769975111307335,0.6530394498278059,0.936459566098279,3.4326991501803583,0
street00,building00,local_5s,local,5.0,0.2,5.0,1.0,5.0,0.2,100,1.0,0.7644166166337879,1.0,0.7644166166337879,274.6666666666667,13.366666666666667,0.15000428853246417,0.20000000000000004,0.996,0.713520749665328,1.0,0.713520749665328,1.3143264915510757,1.5847519374997916,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,0.1769975111307335,0.6530394498278059,0.936459566098279,3.4326991501803583,0
street00,building00,local_5s,local,5.0,0.2,5.0,1.0,5.0,0.2,200,1.0,0.6643794493524317,1.0,0.6643794493524317,391.29999999999995,13.466666666666669,0.24999571146753582,0.3,0.992,0.689516129032258,1.0,0.689516129032258,1.3143264915510757,1.5847519374997916,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,0.2127680615698715,0.730996318787982,1.4914465919509146,5.468076493849402,0
street00,building00,local_5s,local,5.0,0.2,5.0,1.0,10.0,0.1,0,1.0,0.8375789804728822,1.0,0.8375789804728822,189.36666666666665,18.266666666666666,0.0,0.0,1.0,0.7280000000000001,1.0,0.7280000000000001,1.3143264915510757,1.5847519374997916,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,0.14951385209893278,0.6234577297474547,0.41735626764425676,1.3266323057812466,1
street00,building00,local_5s,local,5.0,0.2,5.0,1.0,10.0,0.1,25,1.0,0.8192526517425737,1.0,0.8192526517425737,210.73333333333335,14.933333333333332,0.10000000000000002,0.10000000000000002,0.996,0.7282463186077645,1.0,0.7282463186077645,1.3143264915510757,1.5847519374997916,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,0.1597295675149402,0.617850034046439,0.6564501150544418,2.1968566642840393,1
street00,building00,local_5s,local,5.0,0.2,5.0,1.0,10.0,0.1,50,1.0,0.8192526517425737,1.0,0.8192526517425737,210.73333333333335,14.933333333333332,0.10000000000000002,0.10000000000000002,0.996,0.7282463186077645,1.0,0.7282463186077645,1.3143264915510757,1.5847519374997916,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,0.1597295675149402,0.617850034046439,0.6564501150544418,2.1968566642840393,1
street00,building00,local_5s,local,5.0,0.2,5.0,1.0,10.0,0.1,100,1.0,0.8192526517425737,1.0,0.8192526517425737,210.73333333333335,14.933333333333332,0.10000000000000002,0.10000000000000002,0.996,0.7282463186077645,1.0,0.7282463186077645,1.3143264915510757,1.5847519374997916,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,0.1597295675149402,0.617850034046439,0.6564501150544418,2.1968566642840393,1
street00,building00,local_5s,local,5.0,0.2,5.0,1.0,10.0,0.1,200,1.0,0.7116104868913857,1.0,0.7116104868913857,336.23333333333335,13.533333333333333,0.20000000000000004,0.20000000000000004,0.992,0.7029569892473119,1.0,0.7029569892473119,1.3143264915510757,1.5847519374997916,0.027046711696935885,0.108896777084937,0.7292533706494261,0.059800664451827246,0.1935483834730759,0.6844128690518033,1.2113056795146921,4.334219591646913,0
street00,building01,global,global,0.0,1.0,5.0,1.0,1.0,1.0,0,1.0,0.14636393058978764,1.0,0.14636393058978764,1142.9333333333334,215.93333333333337,0.4499663903204123,0.9,1.0,0.9166666666666666,1.0,0.9166666666666666,1.2755227503986502,1.5273314500003323,0.038891882975330916,0.23019432052417463,0.9155369893444701,0.11627906976744186,1.7589571305078884,3.8198308424614003,2.5408874196570257,10.024051360308967,0
street00,building01,global,global,0.0,1.0,5.0,1.0,1.0,1.0,25,1.0,0.15492817486991808,1.0,0.15492817486991808,1131.466666666667,215.93333333333337,0.5499738591380985,1.0,0.9966666666666667,0.9186176142697882,1.0,0.9186176142697882,1.2755227503986502,1.5273314500003323,0.038891882975330916,0.23019432052417463,0.9155369893444701,0.11627906976744186,1.7874705683729282,3.8556629119111734,2.8949048230705365,11.38549793445309,0
street00,building01,global,global,0.0,1.0,5.0,1.0,1.0,1.0,50,1.0,0.15492817486991808,1.0,0.15492817486991808,1131.466666666667,215.93333333333337,0.5499738591380985,1.0,0.9966666666666667,0.9186176142697882,1.0,0.9186176142697882,1.2755227503986502,1.5273314500003323,0.038891882975330916,0.23019432052417463,0.9155369893444701,0.11627906976744186,1.7874705683729282,3.8556629119111734,2.8949048230705365,11.38549793445309,0
street00,building01,global,global,0.0,1.0,5.0,1.0,1.0,1.0,100,1.0,0.15492817486991808,1.0,0.15492817486991808,1131.466666666667,215.93333333333337,0.5499738591380985,1.0,0.9966666666666667,0.9186176142697882,1.0,0.9186176142697882,1.2755227503986502,1.5273314500003323,0.038891882975330916,0.23019432052417463,0.9155369893444701,0.11627906976744186,1.7874705683729282,3.8556629119111734,2.8949048230705365,11.38549793445309,0
street00,building01,global,global,0.0,1.0,5.0,1.0,1.0,1.0,200,1.0,0.1610775014315234,0.8999925311823138,0.14648841088455697,1142.7666666666667,226.30000000000004,0.6499813279557844,1.1,0.9933333333333333,0.8747203579418344,0.9026845637583892,0.8210290827740492,1.2755227503986502,1.5273314500003323,0.038891882975330916,0.23019432052417463,0.9155369893444701,0.11627906976744186,1.8235568817156487,3.89655832023159,3.2784994937434013,12.87930927422486,0
street00,building01,global,global,0.0,1.0,5.0,1.0,2.0,0.5,0,1.0,0.12881220902731097,1.0,0.12881220902731097,1166.4333333333334,229.03333333333333,0.19998506236462768,0.4000000000000001,1.0,0.9222222222222222,1.0,0.9222222222222222,1.2755227503986502,1.5273314500003323,0.038891882975330916,0.23019432052417463,0.9155369893444701,0.11627906976744186,1.701007312615303,3.7616097895935945,1.6199318154720983,6.445417982861977,0
street00,building01,global,global,0.0,1.0,5.0,1.0,2.0,0.5,25,1.0,0.1486294719545896,1.0,0.1486294719545896,1139.8999999999999,215.0666666666667,0.2999925311823139,0.5,0.9966666666666667,0.9866220735785953,1.0,0.9866220735785953,1.2755227503986502,1.5273314500003323,0.038891882975330916,0.23019432052417463,0.9155369893444701,0.11627906976744186,1.7126845322791169,3.76692354799795,1.9317611493496425,7.305005059098812,0
street00,building01,global,global,0.0,1.0,5.0,1.0,2.0,0.5,50,1.0,0.1486294719545896,1.0,0.1486294719545896,1139.8999999999999,215.0666666666667,0.2999925311823139,0.5,0.9966666666666667,0.9866220735785953,1.0,0.9866220735785953,1.2755227503986502,1.5273314500003323,0.038891882975330916,0.23019432052417463,0.9155369893444701,0.11627906976744186,1.7126845322791169,3.76692354799795,1.9317611493496425,7.305005059098812,0
street00,building01,global,global,0.0,1.0,5.0,1.0,2.0,0.5,100,1.0,0.1486294719545896,1.0,0.1486294719545896,1139.8999999999999,215.0666666666667,0.2999925311823139,0.5,0.9966666666666667,0.9866220735785953,1.0,0.9866220735785953,1.2755227503986502,1.5273314500003323,0.038891882975330916,0.23019432052417463,0.9155369893444701,0.11627906976744186,1.7126845322791169,3.76692354799795,1.9317611493496425,7.305005059098812,0
street00,building01,global,global,0.0,1.0,5.0,1.0,2.0,0.5,200,1.0,0.16446336544924936,1.0,0.16446336544924936,1118.7,217.03333333333333,0.4000000000000001,0.6,0.9933333333333333,0.9731543624161074,1.0,0.9731543624161074,1.2755227503986502,1.5273314500003323,0.038891882975330916,0.23019432052417463,0.9155369893444701,0.11627906976744186,1.7299005246029748,3.7768889612015215,2.30007932969295,8.35147113084061,0
street00,building01,global,global,0.0,1.0,5.0,1.0,5.0,0.2,0,1.0,0.07575870739661912,1.0,0.07575870739661912,1237.4666666666672,454.3,0.04999626559115692,0.10000000000000002,1.0,0.8166666666666668,1.0,0.8166666666666668,1.2755227503986502,1.5273314500003323,0.038891882975330916,0.23019432052417463,0.9155369893444701,0.11627906976744186,1.6892825959898634,3.7546017295136664,1.1812751685862544,5.483124184911776,0
street00,building01,global,global,0.0,1.0,5.0,1.0,5.0,0.2,25,1.0,0.11728533373167029,1.0,0.11728533373167029,1181.8666666666666,230.86666666666667,0.1500037344088431,0.20000000000000004,0.9966666666666667,1.0,1.0,1.0,1.2755227503986502,1.5273314500003323,0.038891882975330916,0.23019432052417463,0.9155369893444701,0.11627906976744186,1.6925835021161688,3.7382511736937665,1.3940141754190574,5.486186896768281,0
street00,building01,global,global,0.0,1.0,5.0,1.0,5.0,0.2,50,1.0,0.11728533373167029,1.0,0.11728533373167029,1181.8666666666666,230.86666666666667,0.1500037344088431,0.20000000000000004,0.9966666666666667,1.0,1.0,1.0,1.2755227503986502,1.5273314500003323,0.038891882975330916,0.23019432052417463,0.9155369893444701,0.11627906976744186,1.6925835021161688,3.7382511736937665,1.3940141754190574,5.486186896768281,0
street00,building01,global,global,0.0,1.0,5.0,1.0,5.0,0.2,100,1.0,0.11728533373167029,1.0,0.11728533373167029,1181.8666666666666,230.86666666666667,0.1500037344088431,0.20000000000000004,0.9966666666666667,1.0,1.0,1.0,1.2755227503986502,1.5273314500003323,0.038891882975330916,0.23019432052417463,0.9155369893444701,0.11627906976744186,1.6925835021161688,3.7382511736937665,1.3940141754190574,5.486186896768281,0
street00,building01,global,global,0.0,1.0,5.0,1.0,5.0,0.2,200,1.0,0.16150073443373913,1.0,0.16150073443373913,1122.6666666666667,260.90000000000003,0.24999626559115687,0.3,0.9933333333333333,0.9988814317673378,1.0,0.9988814317673378,1.2755227503986502,1.5273314500003323,0.038891882975330916,0.23019432052417463,0.9155369893444701,0.11627906976744186,1.7016139524664073,3.7509676429343144,1.7319466094457596,6.282527120663133,0
street00,building01,global,global,0.0,1.0,5.0,1.0,10.0,0.1,0,1.0,0.06726915129335026,1.0,0.06726915129335026,1248.8333333333337,535.0666666666667,0.0,0.0,1.0,0.63,1.0,0.63,1.2755227503986502,1.5273314500003323,0.038891882975330916,0.23019432052417463,0.9155369893444701,0.11627906976744186,1.6889560400087926,3.746903977440306,1.1261051928902035,5.536305132496133,0
street00,building01,global,global,0.0,1.0,5.0,1.0,10.0,0.1,25,1.0,0.0841486792640725,1.0,0.0841486792640725,1226.2333333333333,455.20000000000005,0.09999999999999999,0.10000000000000002,0.9966666666666667,1.0,1.0,1.0,1.2755227503986502,1.5273314500003323,0.038891882975330916,0.23019432052417463,0.9155369893444701,0.11627906976744186,1.689363501519993,3.735681241538581,1.235983920977444,5.314597127347767,0
street00,building01,global,global,0.0,1.0,5.0,1.0,10.0,0.1,50,1.0,0.0841486792640725,1.0,0.0841486792640725,1226.2333333333333,455.20000000000005,0.09999999999999999,0.10000000000000002,0.9966666666666667,1.0,1.0,1.0,1.2755227503986502,1.5273314500003323,0.038891882975330916,0.23019432052417463,0.9155369893444701,0.11627906976744186,1.689363501519993,3.735681241538581,1.235983920977444,5.314597127347767,0
street00,building01,global,global,0.0,1.0,5.0,1.0,10.0,0.1,100,1.0,0.0841486792640725,1.0,0.0841486792640725,1226.2333333333333,455.20000000000005,0.09999999999999999,0.10000000000000002,0.9966666666666667,1.0,1.0,1.0,1.2755227503986502,1.5273314500003323,0.038891882975330916,0.23019432052417463,0.9155369893444701,0.11627906976744186,1.689363501519993,3.735681241538581,1.235983920977444,5.314597127347767,0
street00,building01,global,global,0.0,1.0,5.0,1.0,10.0,0.1,200,1.0,0.15027261184554486,1.0,0.15027261184554486,1137.7,232.76666666666668,0.19999999999999998,0.20000000000000004,0.9933333333333333,1.0,1.0,1.0,1.2755227503986502,1.5273314500003323,0.038891882975330916,0.23019432052417463,0.9155369893444701,0.11627906976744186,1.695583199290029,3.753794523876332,1.5507337687628393,5.647652034224584,0
street00,building01,local_10s,local,10.0,0.5,10.0,1.5,1.0,1.0,0,1.0,0.6016003210675497,1.0,0.6016003210675497,529.4333333333334,15.0,0.4499661374068779,0.9,1.0,0.45333333333333337,1.0,0.45333333333333337,1.2755227503986502,1.5273314500003323,0.038891882975330916,0.23019432052417463,0.9155369893444701,0.11627906976744186,0.5974848154865614,2.051086662344568,3.3354444301461066,13.12122454681466,0
street00,building01,local_10s,local,10.0,0.5,10.0,1.5,1.0,1.0,25,1.0,0.544410163794617,1.0,0.544410163794617,605.4333333333334,15.033333333333333,0.5499736624275717,1.0,0.995,0.4455611390284757,1.0,0.4455611390284757,1.2755227503986502,1.5273314500003323,0.038891882975330916,0.23019432052417463,0.9155369893444701,0.11627906976744186,0.6835306921631842,2.2223379760112323,3.9886159691588152,15.00126442501896,0
street00,building01,local_10s,local,10.0,0.5,10.0,1.5,1.0,1.0,50,1.0,0.544410163794617,1.0,0.544410163794617,605.4333333333334,15.033333333333333,0.5499736624275717,1.0,0.995,0.4455611390284757,1.0,0.4455611390284757,1.2755227503986502,1.5273314500003323,0.038891882975330916,0.23019432052417463,0.9155369893444701,0.11627906976744186,0.6835306921631842,2.2223379760112323,3.9886159691588152,15.00126442501896,0
street00,building01,local_10s,local,10.0,0.5,10.0,1.5,1.0,1.0,100,1.0,0.544410163794617,1.0,0.544410163794617,605.4333333333334,15.033333333333333,0.5499736624275717,1.0,0.995,0.4455611390284757,1.0,0.4455611390284757,1.2755227503986502,1.5273314500003323,0.038891882975330916,0.23019432052417463,0.9155369893444701,0.11627906976744186,0.6835306921631842,2.2223379760112323,3.9886159691588152,15.00126442501896,0
street00,building01,local_10s,local,10.0,0.5,10.0,1.5,1.0,1.0,200,1.0,0.48563975217598515,1.0,0.48563975217598515,683.5333333333334,15.966666666666669,0.6499811874482655,1.1,0.9899999999999999,0.43097643097643096,1.0,0.43097643097643096,1.2755227503986502,1.5273314500003323,0.038891882975330916,0.23019432052417463,0.9155369893444701,0.11627906976744186,0.776142859204719,2.4099216432323267,4.682694572775503,16.795864556563174,0
street00,building01,local_10s,local,10.0,0.5,10.0,1.5,2.0,0.5,0,1.0,0.7772844708656282,1.0,0.7772844708656282,295.9666666666667,14.9,0.19998494995861238,0.4000000000000001,1.0,0.46,1.0,0.46,1.2755227503986502,1.5273314500003323,0.038891882975330916,0.23019432052417463,0.9155369893444701,0.11627906976744186,0.3702871955565128,1.333522604427418,1.614417805665347,6.223240356903552,0
street00,building01,local_10s,local,10.0,0.5,10.0,1.5,2.0,0.5,25,1.0,0.7000526751448567,1.0,0.7000526751448567,398.6000000000001,14.700000000000001,0.2999924749793062,0.5,0.995,0.4422110552763819,1.0,0.4422110552763819,1.2755227503986502,1.5273314500003323,0.038891882975330916,0.23019432052417463,0.9155369893444701,0.11627906976744186,0.4484378596074872,1.5228854156584666,2.238310017580364,8.265145362753385,0
street00,building01,local_10s,local,10.0,0.5,10.0,1.5,2.0,0.5,50,1.0,0.7000526751448567,1.0,0.7000526751448567,398.6000000000001,14.700000000000001,0.2999924749793062,0.5,0.995,0.4422110552763819,1.0,0.4422110552763819,1.2755227503986502,1.5273314500003323,0.038891882975330916,0.23019432052417463,0.9155369893444701,0.11627906976744186,0.4484378596074872,1.5228854156584666,2.238310017580364,8.265145362753385,0
street00,building01,local_10s,local,10.0,0.5,10.0,1.5,2.0,0.5,100,1.0,0.7000526751448567,1.0,0.7000526751448567,398.6000000000001,14.700000000000001,0.2999924749793062,0.5,0.995,0.4422110552763819,1.0,0.4422110552763819,1.2755227503986502,1.5273314500003323,0.038891882975330916,0.23019432052417463,0.9155369893444701,0.11627906976744186,0.4484378596074872,1.5228854156584666,2.238310017580364,8.265145362753385,0
street00,building01,local_10s,local,10.0,0.5,10.0,1.5,2.0,0.5,200,1.0,0.6131136027290741,1.0,0.6131136027290741,514.1333333333333,14.9,0.4000000000000001,0.6,0.9899999999999999,0.41919191919191917,1.0,0.41919191919191917,1.2755227503986502,1.5273314500003323,0.038891882975330916,0.23019432052417463,0.9155369893444701,0.11627906976744186,0.5404225389774306,1.752459923208014,2.949256701676415,10.18909379161991,0
street00,building01,local_10s,local,10.0,0.5,10.0,1.5,5.0,0.2,0,1.0,0.8939222916196353,1.0,0.8939222916196353,140.96666666666667,16.8,0.049996237489653095,0.10000000000000002,1.0,0.5,1.0,0.5,1.2755227503986502,1.5273314500003323,0.038891882975330916,0.23019432052417463,0.9155369893444701,0.11627906976744186,0.2592255349269171,1.0923347369328245,0.6914360787494843,2.1397090077972005,1
