sequence,base_seed,environment_category,condition_variable,condition_bin,n_samples,duration_s_approx,time_start_s,time_end_s,supported,Dp_mean_m,Dp_p95_m,Dp_max_m,Dtheta_mean_deg,Dtheta_p95_deg,Dtheta_max_deg,Dv_rmse_mps,Dv_p95_mps,Domega_rmse_radps,Domega_p95_radps,persistent_yaw_residual_signed_mean_radps,persistent_yaw_residual_abs_deg_per_min,Iomega_start_deg,Iomega_end_deg,Iomega_delta_deg,Iomega_p95_abs_deg,Iomega_max_abs_deg,RPE1_m,RPEtheta1_deg,RPE1_n_pairs,RPE5_m,RPEtheta5_deg,RPE5_n_pairs,RPE10_m,RPEtheta10_deg,RPE10_n_pairs
street01,1042,street,curvature,high,2358,235.80000001372537,109721.9,110953.6,True,0.3386892662694774,0.7847396610849356,0.918249974495125,0.3602265848645773,0.9227018084338261,1.8986360393315889,0.04054953796152157,0.07636556783691055,0.10707908212830719,0.24416195070371055,-0.0043223161442267856,14.859028367127243,-0.0666518667022059,-19.9970352351994,-19.930383368497196,19.913816535416625,23.06807194776955,0.031299890416554135,0.26979559797911434,2358.0,0.10589304770404076,0.37124554109789565,2358.0,0.17216127773954523,0.37958349271821346,2358.0
street01,1042,street,wheel_imu_disagreement,low,3579,357.9000000208325,109719.3,110967.5,True,0.31899586679715464,0.7276578584030112,0.9182844942920596,0.2996474695314829,0.6949295546350526,2.979516131870517,0.029318205955944972,0.05776687494944783,0.03043704806655771,0.041165412031114096,0.0009208248470360877,3.1655626443568465,0.0004450200499207,-20.691714768864816,-20.692159788914736,20.106631144729583,21.13386946973136,0.032082311492313186,0.10998746151286617,3569.0,0.1066186406161025,0.22407617793173337,3529.0,0.16440849072378055,0.2769572673519152,3480.0
street01,1042,street,wheel_imu_disagreement,medium,3958,395.8000000230386,109722.3,110957.6,True,0.3401305179169465,0.7415355460444021,0.9088864720303496,0.2991637426056711,0.7096737052390798,2.996103779172288,0.03065308881155662,0.06003946802229621,0.037050558235309894,0.06977473199367512,0.0013513217595941174,4.645502015336099,-0.0758515606786859,-20.20181111631893,-20.125959555640243,19.87826156638681,21.463575571834525,0.0386307877497548,0.11904767777487657,3958.0,0.09474141472236382,0.22413256931705794,3958.0,0.16219967349158546,0.2786076166052794,3957.0
street01,1042,street,wheel_imu_disagreement,high,4946,494.6000000287895,109721.7,110957.5,True,0.3552716309784167,0.7821615373982992,0.918249974495125,0.3029337665294862,0.7636292131774111,2.988174697115729,0.04055306517996654,0.07425233302637929,0.06735054239626957,0.17832531034946447,-0.0024778708365967993,8.518292466932824,-0.0326370523900147,-20.19542099410233,-20.162783941712316,19.904904965475342,23.06807194776955,0.03959569937511864,0.15912139701815156,4946.0,0.09804174738593575,0.2649155008998563,4946.0,0.15902612981417516,0.2977019061818099,4946.0
street01,1042,street,persistent_yaw_mismatch,low,0,0.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
street01,1042,street,persistent_yaw_mismatch,medium,0,0.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
street01,1042,street,persistent_yaw_mismatch,high,12483,1248.3000000726606,109719.3,110967.5,True,0.3400701981896611,0.7582250710328895,0.9182844942920596,0.30079618648892587,0.7247090487728951,2.996103779172288,0.0345827935703156,0.06546165058389293,0.049981558880053865,0.12226288709789511,-0.0002893042943036205,0.9945549035164869,0.0004450200499207,-20.691714768864816,-20.692159788914736,19.914025439952198,23.06807194776955,0.03727960607714106,0.13234589821407508,12473.0,0.09953832376520447,0.24034051385254498,12433.0,0.1615682441542301,0.2857704318232244,12383.0
street01,1042,street,elapsed_time,early,4161,416.1000000242202,109719.3,110135.3,True,0.3484394297288351,0.6319125379367648,0.6585745919211858,0.3343269079818306,0.7535253139673089,1.5165289229519765,0.033947017552048125,0.0690981037914753,0.046508839125124476,0.1082912161946297,-0.00032599764768834796,1.1206973606241046,0.0004450200499207,-7.772036196380573,-7.772481216430494,7.3460767296789315,8.531939750134116,0.02918175164039595,0.11638099222331189,4161.0,0.09129197205741,0.2051845530770893,4161.0,0.1575260387157636,0.24448256011941175,4161.0
street01,1042,street,elapsed_time,middle,4161,416.1000000242202,110135.4,110551.4,True,0.2991555631331911,0.602080975678968,0.6732156677685169,0.2656112884109958,0.7060802861930557,1.626432639335346,0.039093837752366606,0.0670361309312284,0.050340225392414235,0.1231471300125122,-0.00038184052965325614,1.3126710477702923,-7.780575828821389,-16.875409913197448,-9.094834084376059,16.269496582354684,18.289075646208605,0.027918713588804354,0.13938801328743444,4161.0,0.07432337747378796,0.23845471700737675,4161.0,0.12166413482049813,0.28237305516942945,4161.0
street01,1042,street,elapsed_time,late,4161,416.1000000242202,110551.5,110967.5,True,0.372615601706957,0.8201398016241143,0.9182844942920596,0.3024503630739513,0.6848157951735694,2.996103779172288,0.03011944027524013,0.0597175492439418,0.052889113009343396,0.1328001469373703,-0.00016007470556925747,0.5502963021550648,-16.901180051518764,-20.691714768864816,-3.790534717346052,20.24562415862812,23.06807194776955,0.05040877617114194,0.14129018465284096,4151.0,0.12624541159733163,0.27783279151233964,4111.0,0.19750025041006342,0.33155603103918224,4061.0
street01,1042,street,environment,building,0,0.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
street01,1042,street,environment,parking,0,0.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
street01,1042,street,environment,playground,0,0.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
street01,1042,street,environment,street,12483,1248.3000000726606,109719.3,110967.5,True,0.3400701981896611,0.7582250710328895,0.9182844942920596,0.30079618648892587,0.7247090487728951,2.996103779172288,0.0345827935703156,0.06546165058389293,0.049981558880053865,0.12226288709789511,-0.0002893042943036205,0.9945549035164869,0.0004450200499207,-20.691714768864816,-20.692159788914736,19.914025439952198,23.06807194776955,0.03727960607714106,0.13234589821407508,12473.0,0.09953832376520447,0.24034051385254498,12433.0,0.1615682441542301,0.2857704318232244,12383.0
street01,2042,street,speed,low,3542,354.20000002061715,109719.3,110967.5,True,0.30346065600012373,0.7423333400731106,0.8965373294912913,0.35766778560401385,0.7929873292868728,2.046628813644664,0.03611519080575462,0.062111877277493434,0.03562924583459707,0.07034307373687615,-0.0007143305407281824,2.4556875096613684,0.0004450200499207,-5.236810149840645,-5.237255169890566,7.020807511668584,9.06964801219124,0.044566404274610553,0.11920416761545498,3532.0,0.12979999626111105,0.2614875379423457,3492.0,0.19648840323609584,0.29959835105168603,3442.0
street01,2042,street,speed,medium,4265,426.50000002482557,109751.4,110951.8,True,0.36928256566602924,0.7554907172716575,0.9135421045856582,0.3468199447359649,0.6808622984970895,3.3681924363908498,0.03448336444828026,0.06732770465314379,0.04705387409026008,0.11543878838419898,0.00015730231332289693,0.5407655196627896,0.2262270601547517,-5.18299698873456,-5.409224048889312,6.973756078370938,9.29719577507563,0.04154202195876801,0.1273402137894386,4265.0,0.08522425397314472,0.21805037486024634,4265.0,0.14866509022590849,0.26645525062886627,4265.0
street01,2042,street,speed,high,4676,467.6000000272179,109753.5,110941.3,True,0.3443290300333875,0.7740399671506953,0.9145150132226832,0.3932359642592699,0.8301063207007086,3.3781279824789814,0.03576261245881238,0.07037647394463417,0.06123952888122565,0.15611329907551413,0.00020215325381191238,0.6949516954955699,0.1446060774537956,-5.309663422488333,-5.454269499942129,6.9780496764458455,9.89532744702458,0.028576275779460092,0.14295693865243328,4676.0,0.09476175579475386,0.23003259696053585,4676.0,0.16824225878575116,0.2858123845764427,4676.0
street01,2042,street,acceleration,low,3597,359.7000000209373,109719.3,110967.5,True,0.3225653626716892,0.7326052678189777,0.9133880794431768,0.371715700590074,0.8104968489788531,3.3546001931508784,0.03203705195838361,0.06030051819980132,0.04933400472621755,0.12256578169763051,0.0010105375131009165,3.473972072419719,0.0004450200499207,-5.236810149840645,-5.237255169890566,6.952480941562198,8.348130380813258,0.04194764755536029,0.13677399363427548,3587.0,0.10124434764114225,0.23541038313011076,3547.0,0.16650944114402924,0.29117989642122505,3497.0
street01,2042,street,acceleration,medium,3909,390.9000000227534,109722.3,110954.0,True,0.3415226331209782,0.7596054038202198,0.9135421045856582,0.36654637836569487,0.7584866949626597,3.3476157816111907,0.03439181775406518,0.06514796214178199,0.05104938249280467,0.12479904778301698,-0.0005356049555919445,1.841274206502618,-0.0190735174052552,-5.276666043776586,-5.257592526371331,7.00149915939306,8.561862158134824,0.038748520967562816,0.13111780171138737,3909.0,0.10003754670547724,0.23593286154205342,3909.0,0.16616024473646565,0.2759898503712265,3909.0
street01,2042,street,acceleration,high,4977,497.70000002896995,109721.7,110953.8,True,0.3545611308326708,0.7816331978571411,0.9145150132226832,0.36466276104694706,0.7581056577182572,3.3781279824789814,0.03844579109966744,0.07307187598198636,0.05018376385571541,0.12101557701826086,-0.0004933131318721417,1.69588562607926,0.0145210705187414,-5.268338549066159,-5.2828596195849,7.006671461986854,9.89532744702458,0.034758522120796484,0.12647256879898763,4977.0,0.1063794873288203,0.23336740404474546,4977.0,0.1762614400955611,0.28270191996088323,4977.0
street01,2042,street,turning,low,5240,524.0000000305008,109719.3,110967.5,True,0.3310879999221381,0.7471867768816801,0.9123433874278044,0.3652377169298089,0.7137614821456701,3.3781279824789814,0.03174767826011982,0.0630773729644716,0.015816978659380785,0.01920765092945664,0.0006187893531023605,2.1272411004237415,0.0004450200499207,-5.236810149840645,-5.237255169890566,6.995179317188067,7.58617343618534,0.038674001072335845,0.09092967329994346,5230.0,0.10796317861609024,0.2062965401216013,5190.0,0.17554193637294774,0.26139138506599124,5140.0
street01,2042,street,turning,medium,4783,478.3000000278407,109721.9,110957.3,True,0.35026300936578175,0.7598802718216218,0.9145150132226832,0.3510562412655239,0.6987569409279195,3.3413124871389384,0.03595550060310235,0.06640264503657797,0.022272455570623812,0.028427262045442932,0.0014312184408646564,4.920166573370328,-0.0186330412404002,-5.243157416955766,-5.224524375715366,6.974082079090061,7.896135153643281,0.03993163865237943,0.10001051506582155,4783.0,0.09581951609201526,0.1969875888765992,4783.0,0.16190094015563583,0.24840162650922495,4783.0
street01,2042,street,turning,high,2460,246.00000001431908,109723.3,110952.0,True,0.34541513705920124,0.7854178000055819,0.9135421045856582,0.4031992240241681,0.9489440834918524,2.177773836860006,0.04135355729174257,0.0784368515014648,0.10629013853651026,0.2417560583911835,-0.004472345450009994,15.374791128606574,-0.0271595951446124,-5.233866460759376,-5.206706865614764,7.041198492187952,9.89532744702458,0.0334031041806137,0.27588995611788286,2460.0,0.10552011930764166,0.3682362088752857,2460.0,0.17547327544649433,0.3953053576010757,2460.0
street01,2042,street,curvature,low,5371,537.1000000312633,109722.3,110953.4,True,0.3435899312731069,0.7524765311992393,0.9133880794431768,0.37033560692405937,0.713496350467115,3.3781279824789814,0.03260127560348493,0.06410566158592695,0.017610773688345273,0.02118630614131685,0.0007547920491701966,2.5947839296489907,-0.0190735174052552,-5.260795433554682,-5.241721916149427,6.995093822371979,7.513936055431924,0.038367161420613895,0.09420126544011798,5371.0,0.10339930542883076,0.2030280508111521,5371.0,0.16938256587972453,0.2574933827754551,5371.0
street01,2042,street,curvature,medium,4521,452.1000000263157,109721.8,110953.2,True,0.349241374048356,0.7572319408170297,0.9145150132226832,0.3520055133500601,0.7221716364195674,2.444497699375066,0.035983310068957795,0.0664163772016762,0.0236377186141144,0.0301112201996147,0.001226357019055311,4.215904882086839,0.0277647579613785,-5.211440064058045,-5.239204822019423,6.982154436198644,8.445646827991578,0.04100402758010488,0.10020174133113,4521.0,0.09998538906226853,0.2002679394261995,4521.0,0.16339614524806562,0.25116726968285824,4521.0
street01,2042,street,curvature,high,2358,235.80000001372537,109721.9,110953.6,True,0.34109988871256475,0.7880519838350213,0.9135421045856582,0.38899652699454496,0.893782773365281,2.177773836860006,0.04167106409318324,0.0776875495910644,0.10734423191085439,0.24407548671588328,-0.004432038129091583,15.236224766280316,-0.0186330412404002,-5.270241018218297,-5.251607976977897,7.043859878918775,9.89532744702458,0.03344773984920659,0.2743107221752528,2358.0,0.10946131665675529,0.36379329880917,2358.0,0.18110411748952548,0.38051495110378303,2358.0
street01,2042,street,wheel_imu_disagreement,low,3579,357.9000000208325,109719.3,110967.5,True,0.3202827874633061,0.7307335724842325,0.9145150132226832,0.37020612241023576,0.7487808948182254,3.3681924363908498,0.03001758495733838,0.05878879847004996,0.030714415912139907,0.04184465836733582,0.001255923855453826,4.3175481784381615,0.0004450200499207,-5.236810149840645,-5.237255169890566,6.965101625035392,8.482267842388,0.03691387408504777,0.10890127878279679,3569.0,0.1108858119297382,0.21555696431093332,3529.0,0.17336645315687846,0.27074951206512704,3480.0
street01,2042,street,wheel_imu_disagreement,medium,3958,395.8000000230386,109722.3,110957.6,True,0.34142111154096394,0.745343666740902,0.9068559719205052,0.3685832986305862,0.7599247279334002,3.3546001931508784,0.03152680936099305,0.06107883742079129,0.0373061480323093,0.07036036588251586,0.001516870199418188,5.214615629749783,-0.0190735174052552,-5.255305200212506,-5.236231682807251,6.980014300168308,7.869732082423073,0.039658492354004524,0.11763654870122714,3958.0,0.09955332289386429,0.2208669655513833,3958.0,0.171517235467267,0.2757846628375597,3957.0
street01,2042,street,wheel_imu_disagreement,high,4946,494.6000000287895,109721.7,110957.5,True,0.3563068084803609,0.7856060926758794,0.9135421045856582,0.3641320909216658,0.791258704114969,3.3781279824789814,0.04148702864263224,0.07729245140217242,0.06758318603179972,0.17839046288281687,-0.0023074645212452474,7.932478706611665,0.0145210705187414,-5.2601893524284105,-5.274710422947152,7.021611906485414,9.89532744702458,0.03790266328221491,0.15736507343980224,4946.0,0.09971825555065998,0.25957132591092374,4946.0,0.1673415428603318,0.2973351527894456,4946.0
street01,2042,street,persistent_yaw_mismatch,low,12483,1248.3000000726606,109719.3,110967.5,True,0.3412585380560901,0.7590142831210779,0.9145150132226832,0.36728492588197176,0.7760794518820207,3.3781279824789814,0.035432366805127444,0.06697329562157388,0.05021437062917692,0.12262807935476291,-7.321924169771396e-05,0.25170921170563815,0.0004450200499207,-5.236810149840645,-5.237255169890566,6.993162892216774,9.89532744702458,0.03819239075648387,0.13089086642896824,12473.0,0.10296039757573033,0.2347568370193105,12433.0,0.17038846244499753,0.28297729778982994,12383.0
street01,2042,street,persistent_yaw_mismatch,medium,0,0.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
street01,2042,street,persistent_yaw_mismatch,high,0,0.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
street01,2042,street,elapsed_time,early,4161,416.1000000242202,109719.3,110135.3,True,0.35096882608728613,0.6309635399207272,0.6613901786783178,0.4215504116788065,0.8364926715264588,1.535121086336667,0.03468809304991383,0.0696744732558727,0.046807692172535345,0.1085923928767443,-7.934273089274504e-05,0.2727602169117927,0.0004450200499207,-1.8915921043933936,-1.8920371244433143,1.6965458506209017,2.835211080121617,0.033141868468953915,0.11693258111872902,4161.0,0.10266220238229679,0.20622554810100716,4161.0,0.17800657660676997,0.2530345388350438,4161.0
street01,2042,street,elapsed_time,middle,4161,416.1000000242202,110135.4,110551.4,True,0.2984987573138739,0.607401644529625,0.6768320498748802,0.3175723979140397,0.6708526012554096,1.660294002518481,0.04002530873083327,0.0693944245576858,0.05055802226887168,0.1242380049079657,-0.00020254071867022077,0.6962837015610124,-1.8754374430201703,-6.720319575000098,-4.844882131979928,6.660701595181876,8.39436610652071,0.0278398293128171,0.1384612862400002,4161.0,0.07065565603724919,0.23557208807676697,4161.0,0.12034669392789973,0.27728509683942804,4161.0
street01,2042,street,elapsed_time,late,4161,416.1000000242202,110551.5,110967.5,True,0.37430803076711033,0.82286350341816,0.9145150132226832,0.362731968053069,0.7724071676640891,3.3781279824789814,0.03100110826730703,0.0615745484828949,0.05307895431142635,0.1331889582797885,6.222572446982412e-05,0.21391628335589127,-6.855725679401187,-5.236810149840645,1.6189155295605424,7.125251782691391,9.89532744702458,0.05005048806685314,0.13729412066703167,4151.0,0.12782699809057052,0.262809970937818,4111.0,0.20302689300695725,0.3194897499359732,4061.0
street01,2042,street,environment,building,0,0.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
street01,2042,street,environment,parking,0,0.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
street01,2042,street,environment,playground,0,0.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
street01,2042,street,environment,street,12483,1248.3000000726606,109719.3,110967.5,True,0.3412585380560901,0.7590142831210779,0.9145150132226832,0.36728492588197176,0.7760794518820207,3.3781279824789814,0.035432366805127444,0.06697329562157388,0.05021437062917692,0.12262807935476291,-7.321924169771396e-05,0.25170921170563815,0.0004450200499207,-5.236810149840645,-5.237255169890566,6.993162892216774,9.89532744702458,0.03819239075648387,0.13089086642896824,12473.0,0.10296039757573033,0.2347568370193105,12433.0,0.17038846244499753,0.28297729778982994,12383.0
street02,42,street,speed,low,3603,360.3000000209722,111890.1,113269.9,True,0.34388117748773306,0.856316549069073,0.9515262212967764,0.448266021995935,1.0382113975425893,3.290677810460246,0.04075531595504625,0.05651258304715151,0.0396721293704552,0.09412214066833251,-0.0002963174259214854,1.0186642740888918,-6.515660504831966e-07,20.171677227159744,20.171677878725795,18.293996136437396,20.601510289469815,0.02691857859478024,0.14230762869544128,3593.0,0.07949581472546376,0.2787421007373822,3553.0,0.13423426386215154,0.31177908510210955,3510.0
street02,42,street,speed,medium,5139,513.9000000299129,111914.5,113260.6,True,0.3827633693469935,0.8499226679167927,0.954002839806218,0.48562630468068746,1.107504002851459,3.2714951595811845,0.0372799691306803,0.061821553111076254,0.049474953688780285,0.12771564945578553,0.00014524784973359326,0.4993253263851164,-0.3704264608900828,20.15336342505392,20.523789885944005,17.529862367219927,20.65869938710432,0.026061603596321866,0.13374391308192046,5139.0,0.09454662119160365,0.2459750499277351,5139.0,0.15382545467513697,0.2943255455287608,5136.0
street02,42,street,speed,high,5057,505.7000000294356,111931.2,113260.4,True,0.3922075549098324,0.8539970945066439,0.951432535535589,0.5222091329046694,1.0953116511921408,3.468743000077941,0.03495584004378797,0.0679979163222015,0.06055705041485964,0.16167830750346185,0.0007597043342385221,2.6116711217798017,-0.7428308086140532,20.104388129904702,20.847218938518754,18.78769180280334,21.6804917402956,0.0395195925681253,0.1457380574389753,5057.0,0.09924110370685818,0.24026856012748474,5057.0,0.17393127474914574,0.3028765864343472,5053.0
street02,42,street,acceleration,low,5018,501.8000000292086,111890.1,113269.9,True,0.3721005734117022,0.8474171425520419,0.954002839806218,0.5005841013610097,1.0906482596297302,3.3952514508744827,0.03452691997903018,0.061572771705686924,0.04996516626629516,0.12635456928983282,0.00045872251803304105,1.5769718550544232,-6.515660504831966e-07,20.171677227159744,20.171677878725795,18.290700968365968,21.19989759540161,0.03669978149085303,0.132710971414133,5008.0,0.09623164361667891,0.24422322623637555,4970.0,0.15991237690738602,0.2970769993287455,4961.0
street02,42,street,acceleration,medium,5017,501.7000000292028,111898.2,113266.5,True,0.3736337741510019,0.8484145141567271,0.9517457180660808,0.4859987997927432,1.05395843538399,3.3962849218721267,0.03616762298371975,0.06328619644045817,0.05157238949230412,0.132170432806015,-0.00015291587052553162,0.5256860401009142,-0.2684250741639107,20.311796842939543,20.580221917103454,18.334976626566867,21.453243340300357,0.028223336469963577,0.13614778147138407,5017.0,0.09364804630209118,0.25094628225866505,5015.0,0.15558405193554461,0.30016822938140253,5005.0
street02,42,street,acceleration,high,3764,376.40000002190936,111894.8,113264.0,True,0.38461666324283367,0.8628027022510479,0.9515262212967764,0.47857615380302343,1.1096651876285226,3.468743000077941,0.04238258534061445,0.06544530414976173,0.053870610323553364,0.14076832216233007,0.0005276118914364571,1.8137960760134146,-0.0989430622141168,20.343126730941368,20.442069793155486,18.342161461089066,21.6804917402956,0.02938672028251935,0.15620315388302222,3764.0,0.08654198314833739,0.26492814403327547,3764.0,0.1549468172546086,0.31082105547094846,3733.0
street02,42,street,turning,low,6007,600.7000000349653,111890.1,113269.9,True,0.3965166747169698,0.8481054989919649,0.9515262212967764,0.4937867107402042,1.0365753209224817,3.468743000077941,0.03027302851095937,0.05310065988451241,0.014275859060447283,0.015351250767707691,0.0006437624062748278,2.2130921333240314,-6.515660504831966e-07,20.171677227159744,20.171677878725795,18.222118600156683,20.601510289469815,0.026320123662302984,0.0919309200995997,5997.0,0.09165109101110225,0.2049926679580173,5960.0,0.15389116199163883,0.25868491083248724,5947.0
street02,42,street,turning,medium,5022,502.2000000292319,111894.7,113266.4,True,0.36465081475484296,0.8538576078419484,0.951432535535589,0.4714894850940629,1.0155752867848875,3.452435014015228,0.03524901525438848,0.06357387197203938,0.023267452754098996,0.02912140404805526,0.0009261020450447492,3.183704314769915,-0.0973297331789526,20.31745370449481,20.414783437673762,18.343849931987755,20.470731248030447,0.028540901061846785,0.1071874324563983,5022.0,0.08944177939107995,0.22094734407899022,5019.0,0.14939010338502473,0.2682841858343139,4999.0
