sequence,model_replicate,transport_replicate,condition,service,coverage,physical_satisfaction,freshness_satisfaction,joint_satisfaction,eligible_samples,observable_samples,mean_aoi_s,max_aoi_s,qualified
playground00,seed_2042,1,degraded,local_10s,1.0,0.6835885874212858,1.0,0.6835885874212858,12863,12863,0.4849801757152018,1.3000000000174623,0
playground00,seed_2042,1,degraded,global,1.0,0.825271927794492,0.9824886214610815,0.8245005014271388,12963,12963,0.48532747051040553,1.3000000000174623,1
street00,seed_42,1,degraded,local_1s,1.0,0.5901846887101578,0.8364611260053619,0.5509383378016086,13428,13428,0.48512809055122463,1.2999999999883585,0
street00,seed_42,1,degraded,local_5s,1.0,0.5884374066328055,0.9828204362115327,0.5882880191216014,13388,13388,0.485233044511658,1.2999999999883585,0
street00,seed_42,1,degraded,local_10s,1.0,0.6512220722747039,1.0,0.6512220722747039,13338,13338,0.48484030588711713,1.2999999999883585,0
street00,seed_42,1,degraded,global,1.0,0.8330108647120107,0.982884357791338,0.8318946271766632,13438,13438,0.48517636552476456,1.2999999999883585,1
street00,seed_1042,1,degraded,local_1s,1.0,0.5911528150134048,0.8364611260053619,0.5519064641048556,13428,13428,0.48512809055122463,1.2999999999883585,0
street00,seed_1042,1,degraded,local_5s,1.0,0.5885867941440096,0.9828204362115327,0.5884374066328055,13388,13388,0.485233044511658,1.2999999999883585,0
street00,seed_1042,1,degraded,local_10s,1.0,0.6497225970910181,1.0,0.6497225970910181,13338,13338,0.48484030588711713,1.2999999999883585,0
street00,seed_1042,1,degraded,global,1.0,0.8287691620776901,0.982884357791338,0.8276529245423426,13438,13438,0.48517636552476456,1.2999999999883585,1
street00,seed_2042,1,degraded,local_1s,1.0,0.5897378611855824,0.8364611260053619,0.5504170390229371,13428,13428,0.48512809055122463,1.2999999999883585,0
street00,seed_2042,1,degraded,local_5s,1.0,0.5882880191216014,0.9828204362115327,0.5881386316103974,13388,13388,0.485233044511658,1.2999999999883585,0
street00,seed_2042,1,degraded,local_10s,1.0,0.6476983055930424,1.0,0.6476983055930424,13338,13338,0.48484030588711713,1.2999999999883585,0
street00,seed_2042,1,degraded,global,1.0,0.8288435779133799,0.982884357791338,0.8277273403780324,13438,13438,0.48517636552476456,1.2999999999883585,1
street01,seed_42,1,degraded,local_1s,1.0,0.5361044935513021,0.837180645691284,0.5027519921136943,12173,12173,0.48470385278604855,1.3000000000029104,0
street01,seed_42,1,degraded,local_5s,1.0,0.49097502678645016,0.9827742520398912,0.4908926069397511,12133,12133,0.48481826423511787,1.3000000000029104,0
street01,seed_42,1,degraded,local_10s,1.0,0.6093685343043946,1.0,0.6093685343043946,12083,12083,0.4843830174596401,1.3000000000029104,0
street01,seed_42,1,degraded,global,1.0,0.6831650660756792,0.9828449478781909,0.6829188213083806,12183,12183,0.4847574489013002,1.3000000000029104,0
street01,seed_1042,1,degraded,local_1s,1.0,0.5337221720200443,0.837180645691284,0.5003696705824365,12173,12173,0.48470385278604855,1.3000000000029104,0
street01,seed_1042,1,degraded,local_5s,1.0,0.49435424050111265,0.9827742520398912,0.4942718206544136,12133,12133,0.48481826423511787,1.3000000000029104,0
street01,seed_1042,1,degraded,local_10s,1.0,0.6115203178018704,1.0,0.6115203178018704,12083,12083,0.4843830174596401,1.3000000000029104,0
street01,seed_1042,1,degraded,global,1.0,0.6815234342936879,0.9828449478781909,0.6811951079372897,12183,12183,0.4847574489013002,1.3000000000029104,0
street01,seed_2042,1,degraded,local_1s,1.0,0.5355294504230674,0.837180645691284,0.5020126509488212,12173,12173,0.48470385278604855,1.3000000000029104,0
street01,seed_2042,1,degraded,local_5s,1.0,0.49674441605538616,0.9827742520398912,0.49674441605538616,12133,12133,0.48481826423511787,1.3000000000029104,0
street01,seed_2042,1,degraded,local_10s,1.0,0.6132582967806008,1.0,0.6132582967806008,12083,12083,0.4843830174596401,1.3000000000029104,0
street01,seed_2042,1,degraded,global,1.0,0.6849708610358697,0.9828449478781909,0.684724616268571,12183,12183,0.4847574489013002,1.3000000000029104,0
street02,seed_42,1,degraded,local_1s,1.0,0.5105641633923939,0.8363852027578027,0.4789087404551857,13489,13489,0.48514345021287597,1.2999999999883585,0
street02,seed_42,1,degraded,local_5s,1.0,0.4768384266488215,0.9827496468138895,0.4768384266488215,13449,13449,0.4852479738212296,1.2999999999883585,0
street02,seed_42,1,degraded,local_10s,1.0,0.5836256437047541,1.0,0.5836256437047541,13399,13399,0.4848570788806633,1.2999999999883585,0
street02,seed_42,1,degraded,global,1.0,0.6026372323875843,0.9828135417438328,0.6021186754574412,13499,13499,0.4851914956605249,1.2999999999883585,0
street02,seed_1042,1,degraded,local_1s,1.0,0.5135295425902587,0.8363852027578027,0.481799985173104,13489,13489,0.48514345021287597,1.2999999999883585,0
street02,seed_1042,1,degraded,local_5s,1.0,0.4911145810097405,0.9827496468138895,0.4911145810097405,13449,13449,0.4852479738212296,1.2999999999883585,0
street02,seed_1042,1,degraded,local_10s,1.0,0.5857899843271887,1.0,0.5857899843271887,13399,13399,0.4848570788806633,1.2999999999883585,0
street02,seed_1042,1,degraded,global,1.0,0.6064893695829321,0.9828135417438328,0.6059708126527891,13499,13499,0.4851914956605249,1.2999999999883585,0
street02,seed_2042,1,degraded,local_1s,1.0,0.5121209874712729,0.8363852027578027,0.4805396990140114,13489,13489,0.48514345021287597,1.2999999999883585,0
street02,seed_2042,1,degraded,local_5s,1.0,0.48137407985723846,0.9827496468138895,0.48137407985723846,13449,13449,0.4852479738212296,1.2999999999883585,0
street02,seed_2042,1,degraded,local_10s,1.0,0.5883274871259049,1.0,0.5883274871259049,13399,13399,0.4848570788806633,1.2999999999883585,0
street02,seed_2042,1,degraded,global,1.0,0.626713089858508,0.9828135417438328,0.626194532928365,13499,13499,0.4851914956605249,1.2999999999883585,0
building00,seed_42,2,degraded,local_1s,1.0,0.48106675784255065,0.6311650568424652,0.3539618770835114,11699,11699,0.49680314556763344,1.6999999999989086,0
building00,seed_42,2,degraded,local_5s,1.0,0.38759756411356033,0.9764130714469509,0.3875117934642765,11659,11659,0.49683506304106345,1.6999999999989086,0
building00,seed_42,2,degraded,local_10s,1.0,0.42630717546730984,0.9987940391075889,0.42630717546730984,11609,11609,0.4969075717112393,1.6999999999989086,0
building00,seed_42,2,degraded,global,1.0,0.1811427107353318,0.9764283884191648,0.17764113075412077,11709,11709,0.49676317362676065,1.6999999999989086,0
building00,seed_1042,2,degraded,local_1s,1.0,0.4815796221899308,0.6311650568424652,0.3545602188221216,11699,11699,0.49680314556763344,1.6999999999989086,0
building00,seed_1042,2,degraded,local_5s,1.0,0.3886268119049661,0.9764130714469509,0.3885410412556823,11659,11659,0.49683506304106345,1.6999999999989086,0
building00,seed_1042,2,degraded,local_10s,1.0,0.4386252045826514,0.9987940391075889,0.4386252045826514,11609,11609,0.4969075717112393,1.6999999999989086,0
building00,seed_1042,2,degraded,global,1.0,0.17567682978905116,0.9764283884191648,0.17217524980784013,11709,11709,0.49676317362676065,1.6999999999989086,0
building00,seed_2042,2,degraded,local_1s,1.0,0.47978459697410036,0.6311650568424652,0.35276519360629116,11699,11699,0.49680314556763344,1.6999999999989086,0
building00,seed_2042,2,degraded,local_5s,1.0,0.39334419761557593,0.9764130714469509,0.39325842696629215,11659,11659,0.49683506304106345,1.6999999999989086,0
building00,seed_2042,2,degraded,local_10s,1.0,0.42372297355500044,0.9987940391075889,0.42372297355500044,11609,11609,0.4969075717112393,1.6999999999989086,0
building00,seed_2042,2,degraded,global,1.0,0.1791784097702622,0.9764283884191648,0.17567682978905116,11709,11709,0.49676317362676065,1.6999999999989086,0
building01,seed_42,2,degraded,local_1s,1.0,0.44883773077210554,0.6309888631437327,0.3335824800059795,13379,13379,0.49686822632447364,1.6999999999989086,0
building01,seed_42,2,degraded,local_5s,1.0,0.3530249643901342,0.9764600044980883,0.35280005997451086,13339,13339,0.4968963190640338,1.6999999999989086,0
building01,seed_42,2,degraded,local_10s,1.0,0.4407404620362706,0.9987959966889909,0.44058996162239444,13289,13289,0.49695989163933824,1.6999999999989086,0
building01,seed_42,2,degraded,global,1.0,0.17462095750242737,0.9764732242885951,0.17267906490402568,13389,13389,0.49683322130070423,1.6999999999989086,0
