packet_id,source_elapsed_s,send_monotonic_ns,datagram_bytes
840,84.0,1336493968422,1127
841,84.1,1336593849511,1127
842,84.2,1336694864051,1127
843,84.3,1336793902044,1127
844,84.4,1336894832304,1127
845,84.5,1336994413788,1127
846,84.6,1337100893207,1127
847,84.7,1337195263708,1127
848,84.8,1337293961627,1127
849,84.9,1337394213154,1127
850,85.0,1337497896714,1127
851,85.1,1337599574140,1127
852,85.2,1337696348610,1127
853,85.3,1337795087629,1127
854,85.4,1337895922657,1127
855,85.5,1337993799693,1127
856,85.6,1338094178826,1127
857,85.7,1338194017732,1127
858,85.8,1338293997984,1127
859,85.9,1338394470520,1127
860,86.0,1338494017615,1127
861,86.1,1338594082053,1127
862,86.2,1338694959880,1127
863,86.3,1338793946121,1127
864,86.4,1338898019644,1127
865,86.5,1338993962015,1127
866,86.6,1339094871909,1127
867,86.7,1339194284099,1127
868,86.8,1339294030982,1127
869,86.9,1339395690284,1127
870,87.0,1339493947173,1127
871,87.1,1339595316812,1127
872,87.2,1339701414519,1127
873,87.3,1339796684074,1127
874,87.4,1339894498705,1127
875,87.5,1339995860024,1127
876,87.6,1340109657721,1127
877,87.7,1340195695586,1127
878,87.8,1340293871898,1127
879,87.9,1340394010092,1127
880,88.0,1340494373840,1127
881,88.1,1340594409472,1127
882,88.2,1340693901600,1127
883,88.3,1340794278932,1127
884,88.4,1340893951154,1127
885,88.5,1341033203701,1127
886,88.6,1341112726687,1127
887,88.7,1341195118986,1127
888,88.8,1341313473669,1127
889,88.9,1341394401030,1127
890,89.0,1341519830385,1127
891,89.1,1341593986733,1127
892,89.2,1341709259603,1127
893,89.3,1341794809796,1127
894,89.4,1341894310590,1127
895,89.5,1341994319127,1127
896,89.6,1342094025430,1127
897,89.7,1342193911293,1127
898,89.8,1342295751144,1127
899,89.9,1342401958818,1127
900,90.0,1342528944550,1127
901,90.1,1342597511057,1127
902,90.2,1342694005428,1127
903,90.3,1342800377575,1127
904,90.4,1342895496827,1127
905,90.5,1342994235781,1127
906,90.6,1343099017177,1127
907,90.7,1343283244794,1127
908,90.8,1343301158195,1127
909,90.9,1343394278433,1127
910,91.0,1343494195265,1127
911,91.1,1343594067566,1127
912,91.2,1343693967972,1127
913,91.3,1343795877553,1127
914,91.4,1343893959197,1127
915,91.5,1343993994385,1127
916,91.6,1344094265844,1127
917,91.7,1344196304760,1127
918,91.8,1344296015528,1127
919,91.9,1344393910291,1127
920,92.0,1344494249221,1127
921,92.1,1344599070360,1127
