t_wall_unix_s,http_latency_ms,L,R,millis,enc_left,enc_right,v_forward_mps,omega_rad_s,delta_v_asymmetry,ax,ay,az,gx,gy,gz,temp,vibration_rms,gps_valid,lat,lon,alt_m,speed_mps,surface,speed_setting,turn_type,vibration_level,log_file
1784562638.5788343,672.0,0.0,0.0,3868125.0,616391.0,987585.0,0.0,0.0,0.0,-9.189453,11.63086,990.3613,-1.2225,0.38875,-0.58875,52.77778,6.540049326309419,True,37.24855567,-80.41749733,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562639.6728084,718.0,0.0,0.0,3869209.0,616391.0,987585.0,0.0,0.0,0.0,-7.724609,6.748047,979.6191,-0.41,0.70125,-0.46375,52.22222,4.945110390331034,True,37.24855533,-80.41749933,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562640.6524873,36359.0,0.0,-0.043007782,3870202.0,616392.0,987600.0,0.012037018006061991,0.14939561355041478,0.02106478151060848,9.853516,-66.00586,984.502,-3.785,8.20125,-22.40125,52.77778,3.057116361750067,True,37.24855533,-80.41750083,,,ROUGH,MEDIUM,GENTLE_TURN,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562677.0261135,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562677.2823896,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562677.538104,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562677.790328,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562678.0445042,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562678.285683,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562678.5360863,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562678.790724,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562704.099105,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562704.1201644,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562704.3768148,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562704.6273518,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562704.8818662,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562705.1334832,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562705.380259,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562705.6276612,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562705.8818898,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562706.126646,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562706.3813467,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562706.629216,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562706.880388,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562707.13053,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562707.3877258,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562707.6235864,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562707.8907137,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562708.1394043,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562708.3792648,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562708.6288126,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562708.87823,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562709.134592,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562709.3755555,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562709.6299052,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562709.8818648,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562710.1240883,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562710.3819647,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562710.6238832,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562710.8795638,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562711.1210716,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562711.379109,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562711.6332636,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562711.882921,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562712.132554,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562712.3811593,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562712.6360905,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562712.8765564,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562713.1313322,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562713.3860538,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562713.629412,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562713.8859563,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562714.1259315,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562714.3801358,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562714.6230817,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562714.878755,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562715.130863,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562715.3730333,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562715.6288495,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562715.8817203,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562716.1367326,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562716.381771,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562716.6379735,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562716.8773098,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562717.1209536,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562717.378904,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562717.6343448,843.0,0.0,0.0,3947348.0,619445.0,991402.0,0.0,0.0,0.0,12.29492,-3.017578,980.5957,-0.3475,0.76375,-0.02625,53.33333,10.263238967207181,True,37.24857867,-80.41750717,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562718.645958,766.0,0.0,0.0,3948214.0,619445.0,991402.0,0.0,0.0,0.0,10.3418,-3.994141,983.5254,-0.785,-0.98625,0.34875,53.33333,29.89864136746015,True,37.2485795,-80.41750683,,,ROUGH,MEDIUM,STRAIGHT,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562719.7039917,859.0,0.0,0.0,3949411.0,619445.0,991402.0,0.0,0.0,0.0,10.83008,-3.017578,983.5254,-0.4725,-0.98625,0.22375,53.33333,67.90450521650298,True,37.2485805,-80.41750667,,,ROUGH,MEDIUM,STRAIGHT,HIGH,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562720.767493,1172.0,0.022337103,-0.067011309,3950774.0,619398.0,991536.0,0.06545128540796206,1.9314718609017913,0.2723375323871525,61.12305,-181.7285,942.998,1.2775,2.70125,-35.33875,53.88889,69.02014788259442,True,37.24858117,-80.41750667,,,ROUGH,MEDIUM,SHARP_TURN,HIGH,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562722.731415,1063.0,0.064484025,-0.06464101,3952541.0,618797.0,992389.0,0.1895830335954763,15.515801578735937,2.187728022601767,57.70508,15.53711,1141.729,-2.785,-0.86125,-43.90125,53.88889,70.16470051653383,True,37.24858117,-80.4175065,,,ROUGH,MEDIUM,SHARP_TURN,HIGH,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562724.190382,860.0,0.0,-0.021494675,3953900.0,618226.0,992905.0,-0.04137724939583809,11.599502280664348,1.6355298215736729,13.27148,6.748047,977.1777,-0.7225,2.20125,-1.40125,53.33333,71.33610171677006,True,37.248581,-80.417505,,,ROUGH,MEDIUM,SHARP_TURN,HIGH,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562725.643595,875.0,0.0,0.0,3955349.0,618229.0,992915.0,0.009780077129925369,0.07469780677520739,0.010532390755304242,-9.677734,-10.83008,981.5723,-0.3475,-0.98625,15.28625,53.33333,65.61556515261486,True,37.24858117,-80.41750467,,,ROUGH,MEDIUM,STRAIGHT,HIGH,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562726.8095958,719.0,0.0,0.0,3956426.0,618229.0,992915.0,0.0,0.0,0.0,-4.794922,-8.388672,980.5957,-1.0975,-3.11125,0.03625,53.33333,93.17887201665967,True,37.2485815,-80.41750417,,,ROUGH,MEDIUM,STRAIGHT,HIGH,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562727.6515987,687.0,0.0,-0.042897427,3957193.0,618229.0,992922.0,0.005266195377652121,0.07469780677520739,0.010532390755304242,75.77148,-48.42773,967.9004,0.1525,1.63875,-12.15125,53.33333,167.98750108610463,True,37.2485815,-80.41750417,,,ROUGH,MEDIUM,STRAIGHT,HIGH,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562728.634158,750.0,-0.138696628,-0.161837596,3958194.0,618490.0,993714.0,0.7921862475239547,5.66636219966216,0.7989570701523646,128.9941,91.2207,1179.814,3.9025,21.95125,-4.02625,53.33333,168.47629229545387,True,37.24858183,-80.41750383,,,ROUGH,MEDIUM,SHARP_TURN,HIGH,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562729.6479092,750.0,-0.193369203,-0.19320367,3959205.0,619623.0,994992.0,1.8138281507884662,1.5473117117721518,0.2181709513598734,-75.10742,163.4863,704.2285,-7.9725,-4.11125,-3.27625,53.33333,189.0368610828174,True,37.24858267,-80.41750267,,,ROUGH,MEDIUM,SHARP_TURN,HIGH,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562730.6524818,656.0,-0.193369203,-0.193176109,3960192.0,620850.0,996295.0,1.9033534722085523,0.8110047592736788,0.1143516710575887,15.22461,182.041,1060.674,5.465,16.95125,-2.02625,53.33333,191.5496571253,True,37.24858367,-80.41750083,,,ROUGH,MEDIUM,SHARP_TURN,HIGH,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562731.6383238,641.0,-0.1719574,-0.1719574,3961173.0,622109.0,997602.0,1.930436762722192,0.5122135321728505,0.07222210803637191,-103.4277,77.54883,1177.373,-3.66,1.63875,-1.90125,53.33333,170.44500746628046,True,37.24858517,-80.41749867,,,ROUGH,MEDIUM,SHARP_TURN,HIGH,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562732.6947286,969.0,0.0,0.0,3962494.0,622648.0,998189.0,0.8471051421766126,0.5122135321728505,0.07222210803637191,4.482422,-11.31836,980.1074,-0.8475,-0.61125,0.03625,53.33333,98.0721108503085,True,37.24858717,-80.41749483,,,ROUGH,MEDIUM,SHARP_TURN,HIGH,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562733.9496665,765.0,0.0,-0.0428852,3963565.0,622648.0,998205.0,0.012037018006061991,0.17073784405761688,0.024074036012123982,45.49805,-23.52539,988.4082,-1.0975,0.01375,-9.46375,53.33333,96.54034900495772,True,37.24858717,-80.417494,,,ROUGH,MEDIUM,GENTLE_TURN,HIGH,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562734.9261944,703.0,0.04298935,-0.064493238,3964473.0,622619.0,998514.0,0.21064781510608482,3.6068369557171573,0.5085640107561191,-26.76758,-44.52148,1040.654,-1.035,-3.29875,-25.40125,53.33333,41.79110792529048,True,37.24858767,-80.41749317,,,ROUGH,MEDIUM,SHARP_TURN,HIGH,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562735.6572928,687.0,0.045872782,-0.068935274,3965212.0,622420.0,998851.0,0.10381928030228468,5.7197177759301665,0.8064802064061534,-67.7832,-3.505859,993.7793,-0.4725,2.70125,-30.77625,53.33333,28.52821116821873,True,37.24858767,-80.41749317,,,ROUGH,MEDIUM,SHARP_TURN,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562736.654183,703.0,0.04298935,-0.04298935,3966198.0,622049.0,999252.0,0.02256940876136624,8.238100975780016,1.161572237584982,-36.5332,-51.8457,1021.123,-0.9725,-5.11125,-32.33875,53.33333,19.07019565811737,True,37.248588,-80.417493,,,ROUGH,MEDIUM,SHARP_TURN,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562737.6272285,765.0,0.021503891,0.0,3967159.0,621898.0,999408.0,0.0037615681268943733,3.276032382855525,0.46192056598262893,-33.60352,5.771484,981.5723,-0.2225,3.57625,-7.77625,53.33333,14.471988711938609,True,37.248588,-80.41749317,,,ROUGH,MEDIUM,SHARP_TURN,LOW,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562738.6456292,672.0,0.0,0.0,3968180.0,621847.0,999407.0,-0.03912030851970146,0.5335557626800528,0.07523136253788744,1.552734,-16.68945,990.8496,-0.16,-1.11125,0.41125,53.33333,39.355862355280166,True,37.24858733,-80.4174935,,,ROUGH,MEDIUM,SHARP_TURN,HIGH,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562739.617259,719.0,0.0,0.0,3969174.0,621847.0,999407.0,0.0,0.0,0.0,-3.330078,-9.853516,980.5957,-0.2225,0.95125,0.22375,53.33333,43.30102436777121,True,37.2485865,-80.4174935,,,ROUGH,MEDIUM,STRAIGHT,HIGH,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562740.6097214,750.0,0.0,-0.043013929,3970144.0,621847.0,999412.0,0.003761568126894372,0.05335557626800528,0.007523136253788744,60.63477,-95.79102,1002.568,0.7775,-4.92375,-12.08875,53.33333,58.7663814860585,True,37.248585,-80.4174945,,,ROUGH,MEDIUM,STRAIGHT,HIGH,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562741.6090548,672.0,-0.150462725,-0.150462725,3971143.0,622111.0,1000267.0,0.8418389467989604,6.306629114878224,0.8892347051978297,89.93164,-79.67773,834.1113,8.0275,0.13875,0.84875,53.33333,73.71470329142592,True,37.24858367,-80.41749533,,,ROUGH,MEDIUM,SHARP_TURN,HIGH,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
1784562742.5854335,656.0,-0.168940604,-0.190271818,3972120.0,623172.0,1001496.0,1.7227982021176225,1.7927473626049777,0.25277737812730183,-31.65039,-12.29492,791.6309,-6.66,0.38875,-11.02625,53.33333,84.06607445696368,True,37.24858183,-80.417495,,,ROUGH,MEDIUM,SHARP_TURN,HIGH,speed-medium_surface-rough_permeable_concrete_latency-wifi_baseline_route-square0p5x3_attack-none_trial-5_20260720_114957.csv
