condition,time_s,Dp_m,signed_heading_error_rad,Dtheta_rad,Dtheta_deg,rv_mps,Dv_mps,romega_radps,Domega_radps,Iomega_deg,derived_Dv_mps,derived_Domega_radps,derived_Iomega_deg
carpet_low_speed,128.63199628649676,0.08978655977042131,0.019562676334004436,0.019562676334004436,1.1208587899189117,,,,,,1.99286121558961e-05,0.03124024413886918,1.5816347045537869
carpet_low_speed,128.73202116696837,0.08978835894624765,0.01645154961826556,0.01645154961826556,0.9426043595766772,,,,,,1.992861215511001e-05,0.03110352845282299,1.4033802742115522
carpet_low_speed,128.83204604744,0.08979018623972013,0.013340748777057598,0.013340748777057598,0.7643686004697148,,,,,,1.9928612155890434e-05,0.03110027051808564,1.2251445151046407
carpet_low_speed,128.9320709279116,0.089792013497736,0.010229714761265996,0.010229714761265996,0.58611948144322,,,,,,1.9928612155669227e-05,0.0311026016839436,1.0468953960780951
carpet_low_speed,129.03209580838322,0.08979384054036145,0.0071197496656267845,0.0071197496656267845,0.40793160703009385,,,,,,1.9928612156122975e-05,0.031091915141264137,0.8687075216650199
carpet_low_speed,129.13212068885483,0.08979566769972804,0.004008303848273442,0.004008303848273442,0.22965889351211452,,,,,,1.992861215488314e-05,0.031106718675216388,0.6904348081470915
carpet_low_speed,129.23214556932646,0.08979746514932424,0.000898559688680578,0.000898559688680578,0.05148367780198629,,,,,,1.9928612156117314e-05,0.031089706330372162,0.5122595924369123
carpet_low_speed,129.33217044979807,0.08979927851369031,-0.0022161128367041982,0.0022161128367041982,0.12697391246791515,,,,,,1.99286121558961e-05,0.031138977729334806,0.3338020021670109
carpet_low_speed,129.43219533026968,0.08980134077313336,-0.0053270782965118,0.0053270782965118,0.3052191035258663,,,,,,1.9928612156122975e-05,0.031101916294622806,0.15555681110905975
carpet_low_speed,129.5322202107413,0.08980339935751819,-0.008433895454608376,0.008433895454608376,0.4832266144036287,,,,,,1.992861215488314e-05,0.031060443596115518,-0.022450699768702658
carpet_low_speed,129.63224509121292,0.08980474387516739,-0.011548320768964615,0.011548320768964615,0.6616700405249459,,,,,,1.9928612156117314e-05,0.031136506233960293,-0.20089412589001984
carpet_low_speed,129.73226997168453,0.08980669722658269,-0.014658923671511559,0.014658923671511559,0.8398944585820295,,,,,,1.9928612155669227e-05,0.031098291623851408,-0.3791185439471035
carpet_low_speed,129.83229485215614,0.08980852461994618,-0.017767730521361713,0.017767730521361713,1.018015970399804,,,,,,1.99286121558961e-05,0.031080335564435776,-0.5572400557648779
carpet_low_speed,129.93231973262775,0.08981022601413013,-0.020880104581717518,0.020880104581717518,1.1963418683241869,,,,,,1.992861215511001e-05,0.031115998796312,-0.7355659536892609
carpet_low_speed,130.03234461309938,0.08981205346278692,-0.02402557877758582,0.02402557877758582,1.376564264314747,,,,,,1.9928612155890434e-05,0.031446917817215,-0.915788349679821
carpet_low_speed,130.132369493571,0.08981394147372425,-0.027103003343576404,0.027103003343576404,1.5528877037158866,,,,,,1.9928612156122975e-05,0.03076659078702033,-1.0921117890809606
carpet_low_speed,130.23239437404257,0.09173755901248798,-0.046676258995507425,0.046676258995507425,2.6743526439021186,,,,,,0.019475512584362434,0.195683869449786,-2.2135767292671926
carpet_low_speed,130.3324192545142,0.09436094636792883,-0.07223018066798836,0.07223018066798836,4.138484505743163,,,,,,0.02654366652383528,0.2554756531773916,-3.6777085911082876
carpet_low_speed,130.43244413498584,0.09698607550557756,-0.09778484307079793,0.09778484307079793,5.602658808305794,,,,,,0.02654366652384303,0.2554830586381555,-5.141882893670919
