sequence,replicate,condition,aoi_setting,service,original_aoi_limit_s,aoi_limit_s,rate_hz,delay_ms,jitter_sd_ms,loss_probability,burst_period_s,burst_duration_s,coverage,physical_satisfaction,freshness_satisfaction,joint_satisfaction,eligible_samples,observable_samples,mean_aoi_s,max_aoi_s,qualified
parking02,replicate_01_base42,burst_2hz_2s_every_10s,original,local_5s,1.0,1.0,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.3355430067926999,0.817497340207873,0.32875030689909157,12219,12219,0.7350928881192303,3.6999999999825377,0
parking02,replicate_01_base42,burst_2hz_2s_every_10s,original,local_10s,1.5,1.5,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.5426082669077164,0.8774755526337414,0.5109704988084477,12169,12169,0.7358123099621305,3.6999999999825377,0
parking02,replicate_01_base42,burst_2hz_2s_every_10s,original,global,1.0,1.0,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.004238324231803733,0.8165294645040345,0.0004890374113619692,12269,12269,0.736865270187349,3.6999999999825377,0
parking02,replicate_01_base42,burst_2hz_2s_every_10s,aoi_0.5s,local_1s,0.6,0.5,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.4034586834162656,0.5307121298637736,0.2970062810996003,12259,12259,0.7366914103865441,3.6999999999825377,0
parking02,replicate_01_base42,burst_2hz_2s_every_10s,aoi_0.5s,local_5s,1.0,0.5,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.3355430067926999,0.5310581880677633,0.24494639495867093,12219,12219,0.7350928881192303,3.6999999999825377,0
parking02,replicate_01_base42,burst_2hz_2s_every_10s,aoi_0.5s,local_10s,1.5,0.5,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.5426082669077164,0.5309392719204536,0.353439066480401,12169,12169,0.7358123099621305,3.6999999999825377,0
parking02,replicate_01_base42,burst_2hz_2s_every_10s,aoi_0.5s,global,1.0,0.5,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.004238324231803733,0.5303610726220556,0.0,12269,12269,0.736865270187349,3.6999999999825377,0
parking02,replicate_01_base42,burst_2hz_2s_every_10s,aoi_0.3s,local_1s,0.6,0.3,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.4034586834162656,0.2262827310547353,0.12276694673301249,12259,12259,0.7366914103865441,3.6999999999825377,0
parking02,replicate_01_base42,burst_2hz_2s_every_10s,aoi_0.3s,local_5s,1.0,0.3,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.3355430067926999,0.22636876994844096,0.10352729355921106,12219,12219,0.7350928881192303,3.6999999999825377,0
parking02,replicate_01_base42,burst_2hz_2s_every_10s,aoi_0.3s,local_10s,1.5,0.3,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.5426082669077164,0.22631276193606706,0.15391568740241598,12169,12169,0.7358123099621305,3.6999999999825377,0
parking02,replicate_01_base42,burst_2hz_2s_every_10s,aoi_0.3s,global,1.0,0.3,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.004238324231803733,0.22609829651968374,0.0,12269,12269,0.736865270187349,3.6999999999825377,0
parking02,replicate_01_base42,burst_2hz_2s_every_10s,aoi_0.2s,local_1s,0.6,0.2,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.4034586834162656,0.07749408597764908,0.027490007341544987,12259,12259,0.7366914103865441,3.6999999999825377,0
parking02,replicate_01_base42,burst_2hz_2s_every_10s,aoi_0.2s,local_5s,1.0,0.2,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.3355430067926999,0.07750225059333825,0.02471560684180375,12219,12219,0.7350928881192303,3.6999999999825377,0
parking02,replicate_01_base42,burst_2hz_2s_every_10s,aoi_0.2s,local_10s,1.5,0.2,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.5426082669077164,0.07749198783794889,0.0353356890459364,12169,12169,0.7358123099621305,3.6999999999825377,0
parking02,replicate_01_base42,burst_2hz_2s_every_10s,aoi_0.2s,global,1.0,0.2,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.004238324231803733,0.07743092346564512,0.0,12269,12269,0.736865270187349,3.6999999999825377,0
playground00,replicate_01_base42,ideal_10hz,original,local_1s,0.6,0.6,10.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,12953,12953,0.0,0.0,1
playground00,replicate_01_base42,ideal_10hz,original,local_5s,1.0,1.0,10.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,12913,12913,0.0,0.0,1
playground00,replicate_01_base42,ideal_10hz,original,local_10s,1.5,1.5,10.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,12863,12863,0.0,0.0,1
playground00,replicate_01_base42,ideal_10hz,original,global,1.0,1.0,10.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,12963,12963,0.0,0.0,1
playground00,replicate_01_base42,ideal_10hz,aoi_0.5s,local_1s,0.6,0.5,10.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,12953,12953,0.0,0.0,1
playground00,replicate_01_base42,ideal_10hz,aoi_0.5s,local_5s,1.0,0.5,10.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,12913,12913,0.0,0.0,1
playground00,replicate_01_base42,ideal_10hz,aoi_0.5s,local_10s,1.5,0.5,10.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,12863,12863,0.0,0.0,1
playground00,replicate_01_base42,ideal_10hz,aoi_0.5s,global,1.0,0.5,10.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,12963,12963,0.0,0.0,1
playground00,replicate_01_base42,ideal_10hz,aoi_0.3s,local_1s,0.6,0.3,10.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,12953,12953,0.0,0.0,1
playground00,replicate_01_base42,ideal_10hz,aoi_0.3s,local_5s,1.0,0.3,10.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,12913,12913,0.0,0.0,1
playground00,replicate_01_base42,ideal_10hz,aoi_0.3s,local_10s,1.5,0.3,10.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,12863,12863,0.0,0.0,1
playground00,replicate_01_base42,ideal_10hz,aoi_0.3s,global,1.0,0.3,10.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,12963,12963,0.0,0.0,1
playground00,replicate_01_base42,ideal_10hz,aoi_0.2s,local_1s,0.6,0.2,10.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,12953,12953,0.0,0.0,1
playground00,replicate_01_base42,ideal_10hz,aoi_0.2s,local_5s,1.0,0.2,10.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,12913,12913,0.0,0.0,1
playground00,replicate_01_base42,ideal_10hz,aoi_0.2s,local_10s,1.5,0.2,10.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,12863,12863,0.0,0.0,1
playground00,replicate_01_base42,ideal_10hz,aoi_0.2s,global,1.0,0.2,10.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,12963,12963,0.0,0.0,1
playground00,replicate_01_base42,nominal_5hz,original,local_1s,0.6,0.6,5.0,50.0,20.0,0.01,,0.0,1.0,0.8995599475025091,1.0,0.8995599475025091,12953,12953,0.15171774878409558,0.40000000002328306,1
playground00,replicate_01_base42,nominal_5hz,original,local_5s,1.0,1.0,5.0,50.0,20.0,0.01,,0.0,1.0,0.9185317122279874,1.0,0.9185317122279874,12913,12913,0.1517230697746759,0.40000000002328306,1
playground00,replicate_01_base42,nominal_5hz,original,local_10s,1.5,1.5,5.0,50.0,20.0,0.01,,0.0,1.0,0.9631501205006608,1.0,0.9631501205006608,12863,12863,0.1517297675503685,0.40000000002328306,1
playground00,replicate_01_base42,nominal_5hz,original,global,1.0,1.0,5.0,50.0,20.0,0.01,,0.0,1.0,0.9967600092571164,1.0,0.9967600092571164,12963,12963,0.15171642366739105,0.40000000002328306,1
playground00,replicate_01_base42,nominal_5hz,aoi_0.5s,local_1s,0.6,0.5,5.0,50.0,20.0,0.01,,0.0,1.0,0.8995599475025091,1.0,0.8995599475025091,12953,12953,0.15171774878409558,0.40000000002328306,1
playground00,replicate_01_base42,nominal_5hz,aoi_0.5s,local_5s,1.0,0.5,5.0,50.0,20.0,0.01,,0.0,1.0,0.9185317122279874,1.0,0.9185317122279874,12913,12913,0.1517230697746759,0.40000000002328306,1
playground00,replicate_01_base42,nominal_5hz,aoi_0.5s,local_10s,1.5,0.5,5.0,50.0,20.0,0.01,,0.0,1.0,0.9631501205006608,1.0,0.9631501205006608,12863,12863,0.1517297675503685,0.40000000002328306,1
playground00,replicate_01_base42,nominal_5hz,aoi_0.5s,global,1.0,0.5,5.0,50.0,20.0,0.01,,0.0,1.0,0.9967600092571164,1.0,0.9967600092571164,12963,12963,0.15171642366739105,0.40000000002328306,1
playground00,replicate_01_base42,nominal_5hz,aoi_0.3s,local_1s,0.6,0.3,5.0,50.0,20.0,0.01,,0.0,1.0,0.8995599475025091,0.9917393653979774,0.8994827453099669,12953,12953,0.15171774878409558,0.40000000002328306,1
playground00,replicate_01_base42,nominal_5hz,aoi_0.3s,local_5s,1.0,0.3,5.0,50.0,20.0,0.01,,0.0,1.0,0.9185317122279874,0.9917137768140634,0.9180670641988694,12913,12913,0.1517230697746759,0.40000000002328306,1
playground00,replicate_01_base42,nominal_5hz,aoi_0.3s,local_10s,1.5,0.3,5.0,50.0,20.0,0.01,,0.0,1.0,0.9631501205006608,0.9916815672860142,0.9554536266811786,12863,12863,0.1517297675503685,0.40000000002328306,1
playground00,replicate_01_base42,nominal_5hz,aoi_0.3s,global,1.0,0.3,5.0,50.0,20.0,0.01,,0.0,1.0,0.9967600092571164,0.9917457378693204,0.9889686029468487,12963,12963,0.15171642366739105,0.40000000002328306,1
playground00,replicate_01_base42,nominal_5hz,aoi_0.2s,local_1s,0.6,0.2,5.0,50.0,20.0,0.01,,0.0,1.0,0.8995599475025091,0.79101366478808,0.7284798888288427,12953,12953,0.15171774878409558,0.40000000002328306,0
playground00,replicate_01_base42,nominal_5hz,aoi_0.2s,local_5s,1.0,0.2,5.0,50.0,20.0,0.01,,0.0,1.0,0.9185317122279874,0.7909858282351119,0.7404166343994424,12913,12913,0.1517230697746759,0.40000000002328306,0
playground00,replicate_01_base42,nominal_5hz,aoi_0.2s,local_10s,1.5,0.2,5.0,50.0,20.0,0.01,,0.0,1.0,0.9631501205006608,0.7909507890849724,0.765840006219389,12863,12863,0.1517297675503685,0.40000000002328306,0
playground00,replicate_01_base42,nominal_5hz,aoi_0.2s,global,1.0,0.2,5.0,50.0,20.0,0.01,,0.0,1.0,0.9967600092571164,0.7910205970840083,0.7894006017125665,12963,12963,0.15171642366739105,0.40000000002328306,0
playground00,replicate_01_base42,degraded_2hz,original,local_1s,0.6,0.6,2.0,200.0,50.0,0.05,,0.0,1.0,0.5613371419748321,0.660619161584189,0.4218327800509534,12953,12953,0.47871535553356076,1.7000000000407454,0
playground00,replicate_01_base42,degraded_2hz,original,local_5s,1.0,1.0,2.0,200.0,50.0,0.05,,0.0,1.0,0.6007124603113142,0.9824208162317045,0.6003252536203826,12913,12913,0.4786494230794946,1.7000000000407454,0
playground00,replicate_01_base42,degraded_2hz,original,local_10s,1.5,1.5,2.0,200.0,50.0,0.05,,0.0,1.0,0.678457591541631,0.9995335458291222,0.678457591541631,12863,12863,0.4786830444083527,1.7000000000407454,0
playground00,replicate_01_base42,degraded_2hz,original,global,1.0,1.0,2.0,200.0,50.0,0.05,,0.0,1.0,0.828357633263905,0.9824114788243462,0.827894777443493,12963,12963,0.4786932037511677,1.7000000000407454,1
playground00,replicate_01_base42,degraded_2hz,aoi_0.5s,local_1s,0.6,0.5,2.0,200.0,50.0,0.05,,0.0,1.0,0.5613371419748321,0.660619161584189,0.4218327800509534,12953,12953,0.47871535553356076,1.7000000000407454,0
playground00,replicate_01_base42,degraded_2hz,aoi_0.5s,local_5s,1.0,0.5,2.0,200.0,50.0,0.05,,0.0,1.0,0.6007124603113142,0.6607294974057152,0.45357391775729883,12913,12913,0.4786494230794946,1.7000000000407454,0
playground00,replicate_01_base42,degraded_2hz,aoi_0.5s,local_10s,1.5,0.5,2.0,200.0,50.0,0.05,,0.0,1.0,0.678457591541631,0.660654590686465,0.4969291767083884,12863,12863,0.4786830444083527,1.7000000000407454,0
playground00,replicate_01_base42,degraded_2hz,aoi_0.5s,global,1.0,0.5,2.0,200.0,50.0,0.05,,0.0,1.0,0.828357633263905,0.6606495410013115,0.631952480135771,12963,12963,0.4786932037511677,1.7000000000407454,0
playground00,replicate_01_base42,degraded_2hz,aoi_0.3s,local_1s,0.6,0.3,2.0,200.0,50.0,0.05,,0.0,1.0,0.5613371419748321,0.09719756041071566,0.03790627653825369,12953,12953,0.47871535553356076,1.7000000000407454,0
playground00,replicate_01_base42,degraded_2hz,aoi_0.3s,local_5s,1.0,0.3,2.0,200.0,50.0,0.05,,0.0,1.0,0.6007124603113142,0.09718887942383644,0.038023697049485015,12913,12913,0.4786494230794946,1.7000000000407454,0
playground00,replicate_01_base42,degraded_2hz,aoi_0.3s,local_10s,1.5,0.3,2.0,200.0,50.0,0.05,,0.0,1.0,0.678457591541631,0.09702246754256394,0.04275829899712353,12863,12863,0.4786830444083527,1.7000000000407454,0
playground00,replicate_01_base42,degraded_2hz,aoi_0.3s,global,1.0,0.3,2.0,200.0,50.0,0.05,,0.0,1.0,0.828357633263905,0.09719972228650775,0.09658258119262517,12963,12963,0.4786932037511677,1.7000000000407454,0
playground00,replicate_01_base42,degraded_2hz,aoi_0.2s,local_1s,0.6,0.2,2.0,200.0,50.0,0.05,,0.0,1.0,0.5613371419748321,0.004246120589824751,0.000386010962711341,12953,12953,0.47871535553356076,1.7000000000407454,0
playground00,replicate_01_base42,degraded_2hz,aoi_0.2s,local_5s,1.0,0.2,2.0,200.0,50.0,0.05,,0.0,1.0,0.6007124603113142,0.0042592736002478124,0.00023232401455897158,12913,12913,0.4786494230794946,1.7000000000407454,0
playground00,replicate_01_base42,degraded_2hz,aoi_0.2s,local_10s,1.5,0.2,2.0,200.0,50.0,0.05,,0.0,1.0,0.678457591541631,0.004275829899712353,0.00015548472362590375,12863,12863,0.4786830444083527,1.7000000000407454,0
playground00,replicate_01_base42,degraded_2hz,aoi_0.2s,global,1.0,0.2,2.0,200.0,50.0,0.05,,0.0,1.0,0.828357633263905,0.004242845020442799,0.004242845020442799,12963,12963,0.4786932037511677,1.7000000000407454,0
playground00,replicate_01_base42,stress_1hz,original,local_1s,0.6,0.6,1.0,300.0,100.0,0.1,,0.0,1.0,0.4229136107465452,0.22488998687562728,0.11472245811781055,12953,12953,0.9017833706651905,3.3999999999941792,0
playground00,replicate_01_base42,stress_1hz,original,local_5s,1.0,1.0,1.0,300.0,100.0,0.1,,0.0,1.0,0.4118330364748703,0.6784635638503833,0.3443816309145822,12913,12913,0.9018663362677545,3.3999999999941792,0
playground00,replicate_01_base42,stress_1hz,original,local_10s,1.5,1.5,1.0,300.0,100.0,0.1,,0.0,1.0,0.5390655368110083,0.9290212236647749,0.5329238902277851,12863,12863,0.9011350384999333,3.3999999999941792,0
playground00,replicate_01_base42,stress_1hz,original,global,1.0,1.0,1.0,300.0,100.0,0.1,,0.0,1.0,0.3845560441255882,0.6781609195402298,0.3729075059785543,12963,12963,0.9022062794280944,3.3999999999941792,0
playground00,replicate_01_base42,stress_1hz,aoi_0.5s,local_1s,0.6,0.5,1.0,300.0,100.0,0.1,,0.0,1.0,0.4229136107465452,0.22488998687562728,0.11472245811781055,12953,12953,0.9017833706651905,3.3999999999941792,0
playground00,replicate_01_base42,stress_1hz,aoi_0.5s,local_5s,1.0,0.5,1.0,300.0,100.0,0.1,,0.0,1.0,0.4118330364748703,0.22481220475489816,0.12375125842174553,12913,12913,0.9018663362677545,3.3999999999941792,0
playground00,replicate_01_base42,stress_1hz,aoi_0.5s,local_10s,1.5,0.5,1.0,300.0,100.0,0.1,,0.0,1.0,0.5390655368110083,0.22506413744849568,0.1365155873435435,12863,12863,0.9011350384999333,3.3999999999941792,0
playground00,replicate_01_base42,stress_1hz,aoi_0.5s,global,1.0,0.5,1.0,300.0,100.0,0.1,,0.0,1.0,0.3845560441255882,0.2247165008099977,0.21376224639358174,12963,12963,0.9022062794280944,3.3999999999941792,0
playground00,replicate_01_base42,stress_1hz,aoi_0.3s,local_1s,0.6,0.3,1.0,300.0,100.0,0.1,,0.0,1.0,0.4229136107465452,0.014745618775573226,0.002007257006098973,12953,12953,0.9017833706651905,3.3999999999941792,0
playground00,replicate_01_base42,stress_1hz,aoi_0.3s,local_5s,1.0,0.3,1.0,300.0,100.0,0.1,,0.0,1.0,0.4118330364748703,0.014791295593587857,0.0019360334546580965,12913,12913,0.9018663362677545,3.3999999999941792,0
playground00,replicate_01_base42,stress_1hz,aoi_0.3s,local_10s,1.5,0.3,1.0,300.0,100.0,0.1,,0.0,1.0,0.5390655368110083,0.01484879110627381,0.002021301407136749,12863,12863,0.9011350384999333,3.3999999999941792,0
playground00,replicate_01_base42,stress_1hz,aoi_0.3s,global,1.0,0.3,1.0,300.0,100.0,0.1,,0.0,1.0,0.3845560441255882,0.01473424361644681,0.01473424361644681,12963,12963,0.9022062794280944,3.3999999999941792,0
playground00,replicate_01_base42,stress_1hz,aoi_0.2s,local_1s,0.6,0.2,1.0,300.0,100.0,0.1,,0.0,1.0,0.4229136107465452,0.002007257006098973,0.0003088087701690728,12953,12953,0.9017833706651905,3.3999999999941792,0
playground00,replicate_01_base42,stress_1hz,aoi_0.2s,local_5s,1.0,0.2,1.0,300.0,100.0,0.1,,0.0,1.0,0.4118330364748703,0.0020134747928444202,0.0001548826763726477,12913,12913,0.9018663362677545,3.3999999999941792,0
playground00,replicate_01_base42,stress_1hz,aoi_0.2s,local_10s,1.5,0.2,1.0,300.0,100.0,0.1,,0.0,1.0,0.5390655368110083,0.002021301407136749,0.00023322708543885564,12863,12863,0.9011350384999333,3.3999999999941792,0
playground00,replicate_01_base42,stress_1hz,aoi_0.2s,global,1.0,0.2,1.0,300.0,100.0,0.1,,0.0,1.0,0.3845560441255882,0.002005708555118414,0.002005708555118414,12963,12963,0.9022062794280944,3.3999999999941792,0
playground00,replicate_01_base42,burst_5hz_1s_every_8s,original,local_1s,0.6,0.6,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.678452868061453,0.9239558403458659,0.6761368022851849,12953,12953,0.2279471937002611,1.400000000023283,0
playground00,replicate_01_base42,burst_5hz_1s_every_8s,original,local_5s,1.0,1.0,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.6940292728258344,0.9742120343839542,0.6932548594439711,12913,12913,0.2277085108030234,1.400000000023283,0
playground00,replicate_01_base42,burst_5hz_1s_every_8s,original,local_10s,1.5,1.5,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.7806887973256628,1.0,0.7806887973256628,12863,12863,0.22799502448879735,1.400000000023283,0
playground00,replicate_01_base42,burst_5hz_1s_every_8s,original,global,1.0,1.0,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.928951631566767,0.9741572166936666,0.9281802051994137,12963,12963,0.22788706317977953,1.400000000023283,1
playground00,replicate_01_base42,burst_5hz_1s_every_8s,aoi_0.5s,local_1s,0.6,0.5,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.678452868061453,0.9115262873465606,0.6757507913224735,12953,12953,0.2279471937002611,1.400000000023283,0
playground00,replicate_01_base42,burst_5hz_1s_every_8s,aoi_0.5s,local_5s,1.0,0.5,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.6940292728258344,0.9117943158057771,0.691318825989313,12913,12913,0.2277085108030234,1.400000000023283,0
playground00,replicate_01_base42,burst_5hz_1s_every_8s,aoi_0.5s,local_10s,1.5,0.5,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.7806887973256628,0.9114514498950478,0.7743916660188137,12863,12863,0.22799502448879735,1.400000000023283,0
playground00,replicate_01_base42,burst_5hz_1s_every_8s,aoi_0.5s,global,1.0,0.5,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.928951631566767,0.9115945383013191,0.9066574095502584,12963,12963,0.22788706317977953,1.400000000023283,1
playground00,replicate_01_base42,burst_5hz_1s_every_8s,aoi_0.3s,local_1s,0.6,0.3,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.678452868061453,0.8655909827839111,0.6738979387014591,12953,12953,0.2279471937002611,1.400000000023283,0
playground00,replicate_01_base42,burst_5hz_1s_every_8s,aoi_0.3s,local_5s,1.0,0.3,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.6940292728258344,0.8660264849376598,0.6877565244327422,12913,12913,0.2277085108030234,1.400000000023283,0
playground00,replicate_01_base42,burst_5hz_1s_every_8s,aoi_0.3s,local_10s,1.5,0.3,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.7806887973256628,0.8655834564254062,0.7392521184793595,12863,12863,0.22799502448879735,1.400000000023283,0
playground00,replicate_01_base42,burst_5hz_1s_every_8s,aoi_0.3s,global,1.0,0.3,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.928951631566767,0.8656946694438016,0.8632261050682712,12963,12963,0.22788706317977953,1.400000000023283,1
playground00,replicate_01_base42,burst_5hz_1s_every_8s,aoi_0.2s,local_1s,0.6,0.2,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.678452868061453,0.6904192079055045,0.5453562881185826,12953,12953,0.2279471937002611,1.400000000023283,0
playground00,replicate_01_base42,burst_5hz_1s_every_8s,aoi_0.2s,local_5s,1.0,0.2,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.6940292728258344,0.6907767366220088,0.5553318361341284,12913,12913,0.2277085108030234,1.400000000023283,0
playground00,replicate_01_base42,burst_5hz_1s_every_8s,aoi_0.2s,local_10s,1.5,0.2,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.7806887973256628,0.6904299152608256,0.5872658011350385,12863,12863,0.22799502448879735,1.400000000023283,0
playground00,replicate_01_base42,burst_5hz_1s_every_8s,aoi_0.2s,global,1.0,0.2,5.0,50.0,20.0,0.01,8.0,1.0,1.0,0.928951631566767,0.6905037414178816,0.6891151739566458,12963,12963,0.22788706317977953,1.400000000023283,0
playground00,replicate_01_base42,burst_2hz_2s_every_10s,original,local_1s,0.6,0.6,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.42252759978383386,0.5403381456033352,0.31622018065313057,12953,12953,0.7210530379237406,3.2000000000407454,0
playground00,replicate_01_base42,burst_2hz_2s_every_10s,original,local_5s,1.0,1.0,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.3832571826841168,0.8231239835824363,0.37783628901107413,12913,12913,0.7203825602281045,3.2000000000407454,0
playground00,replicate_01_base42,burst_2hz_2s_every_10s,original,local_10s,1.5,1.5,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.646272253751069,0.8816761253206873,0.6070123610355282,12863,12863,0.7213946979883885,3.2000000000407454,0
playground00,replicate_01_base42,burst_2hz_2s_every_10s,original,global,1.0,1.0,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.6836380467484379,0.8225719355087557,0.6786237753606418,12963,12963,0.7212296536470252,3.2000000000407454,0
playground00,replicate_01_base42,burst_2hz_2s_every_10s,aoi_0.5s,local_1s,0.6,0.5,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.42252759978383386,0.5403381456033352,0.31622018065313057,12953,12953,0.7210530379237406,3.2000000000407454,0
playground00,replicate_01_base42,burst_2hz_2s_every_10s,aoi_0.5s,local_5s,1.0,0.5,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.3832571826841168,0.5405405405405406,0.2852938898784171,12913,12913,0.7203825602281045,3.2000000000407454,0
playground00,replicate_01_base42,burst_2hz_2s_every_10s,aoi_0.5s,local_10s,1.5,0.5,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.646272253751069,0.5399984451527637,0.41576615097566666,12863,12863,0.7213946979883885,3.2000000000407454,0
playground00,replicate_01_base42,burst_2hz_2s_every_10s,aoi_0.5s,global,1.0,0.5,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.6836380467484379,0.5399984571472652,0.5175499498572861,12963,12963,0.7212296536470252,3.2000000000407454,0
playground00,replicate_01_base42,burst_2hz_2s_every_10s,aoi_0.3s,local_1s,0.6,0.3,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.42252759978383386,0.08260634602022697,0.032424920867752643,12953,12953,0.7210530379237406,3.2000000000407454,0
playground00,replicate_01_base42,burst_2hz_2s_every_10s,aoi_0.3s,local_5s,1.0,0.3,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.3832571826841168,0.08270734918299388,0.027646557732517618,12913,12913,0.7203825602281045,3.2000000000407454,0
playground00,replicate_01_base42,burst_2hz_2s_every_10s,aoi_0.3s,local_10s,1.5,0.3,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.646272253751069,0.0827178729689808,0.039493119800979554,12863,12863,0.7213946979883885,3.2000000000407454,0
playground00,replicate_01_base42,burst_2hz_2s_every_10s,aoi_0.3s,global,1.0,0.3,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.6836380467484379,0.08254262130679627,0.08169405230270771,12963,12963,0.7212296536470252,3.2000000000407454,0
playground00,replicate_01_base42,burst_2hz_2s_every_10s,aoi_0.2s,local_1s,0.6,0.2,2.0,200.0,50.0,0.05,10.0,2.0,1.0,0.42252759978383386,0.003937311819655678,0.000386010962711341,12953,12953,0.7210530379237406,3.2000000000407454,0
