sequence,condition,aoi_setting,service,coverage,physical_satisfaction,freshness_satisfaction,joint_satisfaction,mean_aoi_s,max_aoi_s,qualified
parking01,stress_1hz,original,global,1.0,0.08900540505550701,0.6744344111078746,0.07269314172897044,0.9103246269806181,3.3999999999941792,0
parking01,stress_1hz,original,local_10s,1.0,0.390332385527993,0.9212667908618491,0.3876197012779031,0.9106219563951337,3.3999999999941792,0
parking01,stress_1hz,original,local_1s,1.0,0.41730650856902196,0.22460880552045873,0.11604626299931965,0.9101564777859957,3.3999999999941792,0
parking01,stress_1hz,original,local_5s,1.0,0.32965817803362935,0.674179594757212,0.27687254041044657,0.9105863986672205,3.3999999999941792,0
parking02,burst_2hz_2s_every_10s,aoi_0.2s,global,1.0,0.0032602494090797946,0.07743092346564512,0.0,0.7367565952070464,3.6666666666569654,0
parking02,burst_2hz_2s_every_10s,aoi_0.2s,local_10s,1.0,0.5396499301503822,0.07746459583093653,0.03747226559289999,0.7365792861584765,3.6666666666569654,0
parking02,burst_2hz_2s_every_10s,aoi_0.2s,local_1s,1.0,0.4003861108845202,0.07749408597764908,0.027326861897381514,0.7365826467571018,3.6666666666569654,0
parking02,burst_2hz_2s_every_10s,aoi_0.2s,local_5s,1.0,0.3340698911531222,0.0774749706740868,0.02457920724554655,0.7356384865042592,3.6666666666569654,0
parking02,burst_2hz_2s_every_10s,aoi_0.3s,global,1.0,0.0032602494090797946,0.22547341538294344,0.0,0.7367565952070464,3.6666666666569654,0
parking02,burst_2hz_2s_every_10s,aoi_0.3s,local_10s,1.0,0.5396499301503822,0.22554578573972117,0.15501136768291013,0.7365792861584765,3.6666666666569654,0
parking02,burst_2hz_2s_every_10s,aoi_0.3s,local_1s,1.0,0.4003861108845202,0.22565734018544195,0.12154335590178644,0.7365826467571018,3.6666666666569654,0
parking02,burst_2hz_2s_every_10s,aoi_0.3s,local_5s,1.0,0.3340698911531222,0.225686771967155,0.10352729355921104,0.7356384865042592,3.6666666666569654,0
parking02,burst_2hz_2s_every_10s,aoi_0.5s,global,1.0,0.0032602494090797946,0.5289754666231966,0.0,0.7367565952070464,3.6666666666569654,0
parking02,burst_2hz_2s_every_10s,aoi_0.5s,local_10s,1.0,0.5396499301503822,0.5291313994576382,0.3548086668310187,0.7365792861584765,3.6666666666569654,0
parking02,burst_2hz_2s_every_10s,aoi_0.5s,local_1s,1.0,0.4003861108845202,0.529325393588384,0.29466786306659054,0.7365826467571018,3.6666666666569654,0
parking02,burst_2hz_2s_every_10s,aoi_0.5s,local_5s,1.0,0.3340698911531222,0.5295032326704313,0.24456447608915077,0.7356384865042592,3.6666666666569654,0
parking02,burst_2hz_2s_every_10s,original,global,1.0,0.0032602494090797946,0.8164479582688076,0.0002988561958323145,0.7367565952070464,3.6666666666569654,0
parking02,burst_2hz_2s_every_10s,original,local_10s,1.0,0.5396499301503822,0.8776399046758155,0.5085326101843483,0.7365792861584765,3.6666666666569654,0
parking02,burst_2hz_2s_every_10s,original,local_1s,1.0,0.4003861108845202,0.529325393588384,0.29466786306659054,0.7365826467571018,3.6666666666569654,0
parking02,burst_2hz_2s_every_10s,original,local_5s,1.0,0.3340698911531222,0.8171427012576044,0.3264860736012221,0.7356384865042592,3.6666666666569654,0
parking02,burst_5hz_1s_every_8s,aoi_0.2s,global,1.0,0.00043469992121063927,0.6050479528350586,0.0,0.22747846877023412,1.3999999999941792,0
parking02,burst_5hz_1s_every_8s,aoi_0.2s,local_10s,1.0,0.7908620264606787,0.6048429068397841,0.5326923603692443,0.22762209987196516,1.3999999999941792,0
parking02,burst_5hz_1s_every_8s,aoi_0.2s,local_1s,1.0,0.6795823476629415,0.6049704978655138,0.48410691464774175,0.22754167006623724,1.3999999999941792,0
parking02,burst_5hz_1s_every_8s,aoi_0.2s,local_5s,1.0,0.6995389693646507,0.6052322885124259,0.4960853315874185,0.22730447117947003,1.3999999999941792,0
parking02,burst_5hz_1s_every_8s,aoi_0.3s,global,1.0,0.00043469992121063927,0.8671176678349227,0.0,0.22747846877023412,1.3999999999941792,0
parking02,burst_5hz_1s_every_8s,aoi_0.3s,local_10s,1.0,0.7908620264606787,0.8668474539129482,0.746596543128715,0.22762209987196516,1.3999999999941792,0
parking02,burst_5hz_1s_every_8s,aoi_0.3s,local_1s,1.0,0.6795823476629415,0.86700927209941,0.6734643935068113,0.22754167006623724,1.3999999999941792,0
parking02,burst_5hz_1s_every_8s,aoi_0.3s,local_5s,1.0,0.6995389693646507,0.8673923125187549,0.6886542815833265,0.22730447117947003,1.3999999999941792,0
parking02,burst_5hz_1s_every_8s,aoi_0.5s,global,1.0,0.00043469992121063927,0.9117287472491645,0.0,0.22747846877023412,1.3999999999941792,0
parking02,burst_5hz_1s_every_8s,aoi_0.5s,local_10s,1.0,0.7908620264606787,0.9115786013641219,0.7811926479853178,0.22762209987196516,1.3999999999941792,0
parking02,burst_5hz_1s_every_8s,aoi_0.5s,local_1s,1.0,0.6795823476629415,0.91165674198548,0.6757484297250999,0.22754167006623724,1.3999999999941792,0
parking02,burst_5hz_1s_every_8s,aoi_0.5s,local_5s,1.0,0.6995389693646507,0.9119404206563549,0.6956652208309464,0.22730447117947003,1.3999999999941792,0
parking02,burst_5hz_1s_every_8s,original,global,1.0,0.00043469992121063927,0.9745972233542531,0.00016301247045398973,0.22747846877023412,1.3999999999941792,0
parking02,burst_5hz_1s_every_8s,original,local_10s,1.0,0.7908620264606787,1.0,0.7908620264606787,0.22762209987196516,1.3999999999941792,0
parking02,burst_5hz_1s_every_8s,original,local_1s,1.0,0.6795823476629415,0.911792696522283,0.6757484297250999,0.22754167006623724,1.3999999999941792,0
parking02,burst_5hz_1s_every_8s,original,local_5s,1.0,0.6995389693646507,0.9746569550154133,0.6985568922715988,0.22730447117947003,1.3999999999941792,0
parking02,degraded_2hz,aoi_0.2s,global,1.0,2.7168745075664954e-05,0.09949194446708508,0.0,0.47862634824315364,1.7666666666530848,0
parking02,degraded_2hz,aoi_0.2s,local_10s,1.0,0.5917221354808667,0.0995973374969184,0.04889473251705153,0.47840962006704196,1.7666666666530848,0
parking02,degraded_2hz,aoi_0.2s,local_1s,1.0,0.5500448649971449,0.09951872093971777,0.03991625200532942,0.47863610408097257,1.7666666666530848,0
parking02,degraded_2hz,aoi_0.2s,local_5s,1.0,0.5183184657773413,0.09943530567149521,0.04130179774667867,0.47856616743832364,1.7666666666530848,0
parking02,degraded_2hz,aoi_0.3s,global,1.0,2.7168745075664954e-05,0.2843209172168338,0.0,0.47862634824315364,1.7666666666530848,0
parking02,degraded_2hz,aoi_0.3s,local_10s,1.0,0.5917221354808667,0.28446599282329416,0.19503108992795903,0.47840962006704196,1.7666666666530848,0
parking02,degraded_2hz,aoi_0.3s,local_1s,1.0,0.5500448649971449,0.28433531826957065,0.17268945264703484,0.47863610408097257,1.7666666666530848,0
parking02,degraded_2hz,aoi_0.3s,local_5s,1.0,0.5183184657773413,0.284284038519246,0.16965381782469924,0.47856616743832364,1.7666666666530848,0
parking02,degraded_2hz,aoi_0.5s,global,1.0,2.7168745075664954e-05,0.6625370174151656,0.0,0.47862634824315364,1.7666666666530848,0
parking02,degraded_2hz,aoi_0.5s,local_10s,1.0,0.5917221354808667,0.6628317856849372,0.4451475059577615,0.47840962006704196,1.7666666666530848,0
parking02,degraded_2hz,aoi_0.5s,local_1s,1.0,0.5500448649971449,0.6625336487478587,0.4161024553389347,0.47863610408097257,1.7666666666530848,0
parking02,degraded_2hz,aoi_0.5s,local_5s,1.0,0.5183184657773413,0.6625746787789508,0.39656818615816897,0.47856616743832364,1.7666666666530848,0
parking02,degraded_2hz,original,global,1.0,2.7168745075664954e-05,0.9813622408780939,2.7168745075664954e-05,0.47862634824315364,1.7666666666530848,0
parking02,degraded_2hz,original,local_10s,1.0,0.5917221354808667,0.9988221436984688,0.591667351466842,0.47840962006704196,1.7666666666530848,0
parking02,degraded_2hz,original,local_1s,1.0,0.5500448649971449,0.6625336487478587,0.4161024553389347,0.47863610408097257,1.7666666666530848,0
parking02,degraded_2hz,original,local_5s,1.0,0.5183184657773413,0.9814496549090214,0.5174182284420438,0.47856616743832364,1.7666666666530848,0
parking02,ideal_10hz,aoi_0.2s,global,1.0,0.0,1.0,0.0,0.0,0.0,0
parking02,ideal_10hz,aoi_0.2s,local_10s,1.0,1.0,1.0,1.0,0.0,0.0,1
parking02,ideal_10hz,aoi_0.2s,local_1s,1.0,0.9999456181852788,1.0,0.9999456181852788,0.0,0.0,1
parking02,ideal_10hz,aoi_0.2s,local_5s,1.0,0.9997272008074857,1.0,0.9997272008074857,0.0,0.0,1
parking02,ideal_10hz,aoi_0.3s,global,1.0,0.0,1.0,0.0,0.0,0.0,0
parking02,ideal_10hz,aoi_0.3s,local_10s,1.0,1.0,1.0,1.0,0.0,0.0,1
parking02,ideal_10hz,aoi_0.3s,local_1s,1.0,0.9999456181852788,1.0,0.9999456181852788,0.0,0.0,1
parking02,ideal_10hz,aoi_0.3s,local_5s,1.0,0.9997272008074857,1.0,0.9997272008074857,0.0,0.0,1
parking02,ideal_10hz,aoi_0.5s,global,1.0,0.0,1.0,0.0,0.0,0.0,0
parking02,ideal_10hz,aoi_0.5s,local_10s,1.0,1.0,1.0,1.0,0.0,0.0,1
parking02,ideal_10hz,aoi_0.5s,local_1s,1.0,0.9999456181852788,1.0,0.9999456181852788,0.0,0.0,1
parking02,ideal_10hz,aoi_0.5s,local_5s,1.0,0.9997272008074857,1.0,0.9997272008074857,0.0,0.0,1
parking02,ideal_10hz,original,global,1.0,0.0,1.0,0.0,0.0,0.0,0
parking02,ideal_10hz,original,local_10s,1.0,1.0,1.0,1.0,0.0,0.0,1
parking02,ideal_10hz,original,local_1s,1.0,0.9999456181852788,1.0,0.9999456181852788,0.0,0.0,1
parking02,ideal_10hz,original,local_5s,1.0,0.9997272008074857,1.0,0.9997272008074857,0.0,0.0,1
parking02,nominal_5hz,aoi_0.2s,global,1.0,0.0,0.6916890808813542,0.0,0.15198739370227887,0.4666666666744277,0
parking02,nominal_5hz,aoi_0.2s,local_10s,1.0,0.9614868381406305,0.6917029610759581,0.6747747007423234,0.15199276851014124,0.4666666666744277,0
parking02,nominal_5hz,aoi_0.2s,local_1s,1.0,0.8952062430323299,0.6916823014383989,0.6417869864317373,0.15199445305489195,0.4666666666744277,0
parking02,nominal_5hz,aoi_0.2s,local_5s,1.0,0.9094852279237253,0.6917096325394877,0.6519082303516383,0.15199007010938534,0.4666666666744277,0
parking02,nominal_5hz,aoi_0.3s,global,1.0,0.0,0.9919308827125275,0.0,0.15198739370227887,0.4666666666744277,0
parking02,nominal_5hz,aoi_0.3s,local_10s,1.0,0.9614868381406305,0.9919193579313555,0.9541183882543075,0.15199276851014124,0.4666666666744277,1
parking02,nominal_5hz,aoi_0.3s,local_1s,1.0,0.8952062430323299,0.9919243005139081,0.8945536612556761,0.15199445305489195,0.4666666666744277,1
parking02,nominal_5hz,aoi_0.3s,local_5s,1.0,0.9094852279237253,0.991925143901574,0.9077393130916332,0.15199007010938534,0.4666666666744277,1
parking02,nominal_5hz,aoi_0.5s,global,1.0,0.0,0.9999728312549244,0.0,0.15198739370227887,0.4666666666744277,0
parking02,nominal_5hz,aoi_0.5s,local_10s,1.0,0.9614868381406305,0.9999726079929876,0.9614868381406305,0.15199276851014124,0.4666666666744277,1
parking02,nominal_5hz,aoi_0.5s,local_1s,1.0,0.8952062430323299,0.9999728090926393,0.8952062430323299,0.15199445305489195,0.4666666666744277,1
parking02,nominal_5hz,aoi_0.5s,local_5s,1.0,0.9094852279237253,0.9999727200807486,0.9094852279237253,0.15199007010938534,0.4666666666744277,1
parking02,nominal_5hz,original,global,1.0,0.0,1.0,0.0,0.15198739370227887,0.4666666666744277,0
parking02,nominal_5hz,original,local_10s,1.0,0.9614868381406305,1.0,0.9614868381406305,0.15199276851014124,0.4666666666744277,1
parking02,nominal_5hz,original,local_1s,1.0,0.8952062430323299,1.0,0.8952062430323299,0.15199445305489195,0.4666666666744277,1
parking02,nominal_5hz,original,local_5s,1.0,0.9094852279237253,1.0,0.9094852279237253,0.15199007010938534,0.4666666666744277,1
parking02,stress_1hz,aoi_0.2s,global,1.0,0.005107724074225012,0.0163555845355503,0.0,0.9124297008662959,3.766666666662786,0
parking02,stress_1hz,aoi_0.2s,local_10s,1.0,0.4178924589804695,0.01638042019338757,0.0026570246801983183,0.9122305311251951,3.766666666662786,0
parking02,stress_1hz,aoi_0.2s,local_1s,1.0,0.4006036381434048,0.016314544416347176,0.0025559452918943906,0.912344671935882,3.766666666662786,0
parking02,stress_1hz,aoi_0.2s,local_5s,1.0,0.3582126196906457,0.016367951550863413,0.0022915132171208775,0.9124396431728354,3.766666666662786,0
parking02,stress_1hz,aoi_0.3s,global,1.0,0.005107724074225012,0.060830820224413835,0.0,0.9124297008662959,3.766666666662786,0
parking02,stress_1hz,aoi_0.3s,local_10s,1.0,0.4178924589804695,0.06091982359547484,0.020763141315364175,0.9122305311251951,3.766666666662786,0
parking02,stress_1hz,aoi_0.3s,local_1s,1.0,0.4006036381434048,0.0607988688582538,0.01897925333768388,0.912344671935882,3.766666666662786,0
parking02,stress_1hz,aoi_0.3s,local_5s,1.0,0.3582126196906457,0.060888779769211886,0.018359385656218457,0.9124396431728354,3.766666666662786,0
parking02,stress_1hz,aoi_0.5s,global,1.0,0.005107724074225012,0.2237617844431766,0.0,0.9124297008662959,3.766666666662786,0
parking02,stress_1hz,aoi_0.5s,local_10s,1.0,0.4178924589804695,0.22387487331196756,0.11466294135371298,0.9122305311251951,3.766666666662786,0
parking02,stress_1hz,aoi_0.5s,local_1s,1.0,0.4006036381434048,0.22369959485548033,0.1081110476656606,0.912344671935882,3.766666666662786,0
parking02,stress_1hz,aoi_0.5s,local_5s,1.0,0.3582126196906457,0.22377717761955426,0.10235425703139918,0.9124396431728354,3.766666666662786,0
parking02,stress_1hz,original,global,1.0,0.005107724074225012,0.6729969842692967,0.0010867498030265983,0.9124297008662959,3.766666666662786,0
parking02,stress_1hz,original,local_10s,1.0,0.4178924589804695,0.9216314679376558,0.41326320979538167,0.9122305311251951,3.766666666662786,0
parking02,stress_1hz,original,local_1s,1.0,0.4006036381434048,0.22369959485548033,0.1081110476656606,0.912344671935882,3.766666666662786,0
parking02,stress_1hz,original,local_5s,1.0,0.3582126196906457,0.6729410480944976,0.29342281146847804,0.9124396431728354,3.766666666662786,0
playground00,burst_2hz_2s_every_10s,aoi_0.2s,global,1.0,0.681040911311682,0.004397130293913446,0.004397130293913446,0.7283524904389201,3.400000000032984,0
playground00,burst_2hz_2s_every_10s,aoi_0.2s,local_10s,1.0,0.6328228251574283,0.004405400502733939,0.00023322708543885564,0.7286506517575972,3.400000000032984,0
playground00,burst_2hz_2s_every_10s,aoi_0.2s,local_1s,1.0,0.41730358475514034,0.004400524974909287,0.00018013844926529246,0.7281813737018101,3.400000000032984,0
playground00,burst_2hz_2s_every_10s,aoi_0.2s,local_5s,1.0,0.3780427992462376,0.004414156276620461,0.000180696455768089,0.7275329771206418,3.400000000032984,0
playground00,burst_2hz_2s_every_10s,aoi_0.3s,global,1.0,0.681040911311682,0.08151405281699195,0.0807169122373936,0.7283524904389201,3.400000000032984,0
playground00,burst_2hz_2s_every_10s,aoi_0.3s,local_10s,1.0,0.6328228251574283,0.08142216693876493,0.03749773251444712,0.7286506517575972,3.400000000032984,0
playground00,burst_2hz_2s_every_10s,aoi_0.3s,local_1s,1.0,0.41730358475514034,0.08157698345299673,0.03028899354074989,0.7281813737018101,3.400000000032984,0
playground00,burst_2hz_2s_every_10s,aoi_0.3s,local_5s,1.0,0.3780427992462376,0.08157154288959446,0.026407496321536435,0.7275329771206418,3.400000000032984,0
playground00,burst_2hz_2s_every_10s,aoi_0.5s,global,1.0,0.681040911311682,0.5340070456941551,0.5125099642572449,0.7283524904389201,3.400000000032984,0
playground00,burst_2hz_2s_every_10s,aoi_0.5s,local_10s,1.0,0.6328228251574283,0.5337013138459147,0.4069553499701988,0.7286506517575972,3.400000000032984,0
playground00,burst_2hz_2s_every_10s,aoi_0.5s,local_1s,1.0,0.41730358475514034,0.5343421086492189,0.30968372835121855,0.7281813737018101,3.400000000032984,0
playground00,burst_2hz_2s_every_10s,aoi_0.5s,local_5s,1.0,0.3780427992462376,0.534422674823821,0.27933090683807016,0.7275329771206418,3.400000000032984,0
playground00,burst_2hz_2s_every_10s,original,global,1.0,0.681040911311682,0.8188176605209699,0.6753580704055131,0.7283524904389201,3.400000000032984,0
playground00,burst_2hz_2s_every_10s,original,local_10s,1.0,0.6328228251574283,0.8801990204462412,0.5956619762108373,0.7286506517575972,3.400000000032984,0
playground00,burst_2hz_2s_every_10s,original,local_1s,1.0,0.41730358475514034,0.5343421086492189,0.30968372835121855,0.7281813737018101,3.400000000032984,0
playground00,burst_2hz_2s_every_10s,original,local_5s,1.0,0.3780427992462376,0.8193809855700973,0.3719507473089135,0.7275329771206418,3.400000000032984,0
playground00,burst_5hz_1s_every_8s,aoi_0.2s,global,1.0,0.9295173442361593,0.691789452030137,0.6904008845689011,0.2272802077707559,1.400000000023283,0
playground00,burst_5hz_1s_every_8s,aoi_0.2s,local_10s,1.0,0.7815180491850008,0.6916478789292285,0.5887688201300889,0.22739381689074292,1.400000000023283,0
playground00,burst_5hz_1s_every_8s,aoi_0.2s,local_1s,1.0,0.6802285184899252,0.6917059111145423,0.5475179495097661,0.22733986978555618,1.400000000023283,0
playground00,burst_5hz_1s_every_8s,aoi_0.2s,local_5s,1.0,0.696455768089006,0.69201579803299,0.5572678695887865,0.22710963112101204,1.400000000023283,0
playground00,burst_5hz_1s_every_8s,aoi_0.3s,global,1.0,0.9295173442361593,0.8669546658438119,0.8646146725295071,0.2272802077707559,1.400000000023283,1
playground00,burst_5hz_1s_every_8s,aoi_0.3s,local_10s,1.0,0.7815180491850008,0.8668014200938091,0.7408328798362227,0.22739381689074292,1.400000000023283,0
playground00,burst_5hz_1s_every_8s,aoi_0.3s,local_1s,1.0,0.6802285184899252,0.8668519519287682,0.6756735891299313,0.22733986978555618,1.400000000023283,0
playground00,burst_5hz_1s_every_8s,aoi_0.3s,local_5s,1.0,0.696455768089006,0.8672397325692455,0.6899765094607501,0.22710963112101204,1.400000000023283,0
playground00,burst_5hz_1s_every_8s,aoi_0.5s,global,1.0,0.9295173442361593,0.9119545372727506,0.9072231222196508,0.2272802077707559,1.400000000023283,1
playground00,burst_5hz_1s_every_8s,aoi_0.5s,local_10s,1.0,0.7815180491850008,0.9118142475835082,0.7752209178781518,0.22739381689074292,1.400000000023283,0
playground00,burst_5hz_1s_every_8s,aoi_0.5s,local_1s,1.0,0.6802285184899252,0.9118865642450912,0.6775264417509458,0.22733986978555618,1.400000000023283,0
playground00,burst_5hz_1s_every_8s,aoi_0.5s,local_5s,1.0,0.696455768089006,0.9121557087173132,0.6937195074730891,0.22710963112101204,1.400000000023283,0
playground00,burst_5hz_1s_every_8s,original,global,1.0,0.9295173442361593,0.974491501452853,0.9287716320810512,0.2272802077707559,1.400000000023283,1
playground00,burst_5hz_1s_every_8s,original,local_10s,1.0,0.7815180491850008,1.0,0.7815180491850008,0.22739381689074292,1.400000000023283,0
playground00,burst_5hz_1s_every_8s,original,local_1s,1.0,0.6802285184899252,0.924264649116035,0.677912452713657,0.22733986978555618,1.400000000023283,0
playground00,burst_5hz_1s_every_8s,original,local_5s,1.0,0.696455768089006,0.974547613516095,0.6957071684865381,0.22710963112101204,1.400000000023283,0
playground00,degraded_2hz,aoi_0.2s,global,1.0,0.8346319010517114,0.004242845020442799,0.004242845020442799,0.47623749648175995,1.6666666667054717,0
playground00,degraded_2hz,aoi_0.2s,local_10s,1.0,0.6864132265671564,0.004249915779108036,0.00020731296483453832,0.4762082458906404,1.6666666667054717,0
playground00,degraded_2hz,aoi_0.2s,local_1s,1.0,0.5698036490903008,0.004246120589824751,0.0002830747059883167,0.4762577524042985,1.6666666667054717,0
playground00,degraded_2hz,aoi_0.2s,local_5s,1.0,0.6088179870414828,0.0042592736002478124,0.00028395157334985414,0.476274555375114,1.6666666667054717,0
playground00,degraded_2hz,aoi_0.3s,global,1.0,0.8346319010517114,0.0989997171436653,0.09845971868651804,0.47623749648175995,1.6666666667054717,0
playground00,degraded_2hz,aoi_0.3s,local_10s,1.0,0.6864132265671564,0.09894011246728342,0.04470185804244733,0.4762082458906404,1.6666666667054717,0
playground00,degraded_2hz,aoi_0.3s,local_1s,1.0,0.5698036490903008,0.09899894490336858,0.04068555546977534,0.4762577524042985,1.6666666667054717,0
playground00,degraded_2hz,aoi_0.3s,local_5s,1.0,0.6088179870414828,0.0989700302021219,0.041431115929683265,0.476274555375114,1.6666666667054717,0
playground00,degraded_2hz,aoi_0.5s,global,1.0,0.8346319010517114,0.6645323870503227,0.6366581809766257,0.47623749648175995,1.6666666667054717,0
playground00,degraded_2hz,aoi_0.5s,local_10s,1.0,0.6864132265671564,0.6645935370183212,0.5042110445982015,0.4762082458906404,1.6666666667054717,0
playground00,degraded_2hz,aoi_0.5s,local_1s,1.0,0.5698036490903008,0.6645050052754832,0.42957873336936103,0.4762577524042985,1.6666666667054717,0
playground00,degraded_2hz,aoi_0.5s,local_5s,1.0,0.6088179870414828,0.6644983091974496,0.46069852087044066,0.476274555375114,1.6666666667054717,0
playground00,degraded_2hz,original,global,1.0,0.8346319010517114,0.9834914757386407,0.8341176168068092,0.47623749648175995,1.6666666667054717,1
playground00,degraded_2hz,original,local_10s,1.0,0.6864132265671564,0.9994817175879137,0.6864132265671564,0.4762082458906404,1.6666666667054717,0
playground00,degraded_2hz,original,local_1s,1.0,0.5698036490903008,0.6645050052754832,0.42957873336936103,0.4762577524042985,1.6666666667054717,0
playground00,degraded_2hz,original,local_5s,1.0,0.6088179870414828,0.9834533674075221,0.6083275252329693,0.476274555375114,1.6666666667054717,0
playground00,ideal_10hz,aoi_0.2s,global,1.0,1.0,1.0,1.0,0.0,0.0,1
playground00,ideal_10hz,aoi_0.2s,local_10s,1.0,1.0,1.0,1.0,0.0,0.0,1
playground00,ideal_10hz,aoi_0.2s,local_1s,1.0,1.0,1.0,1.0,0.0,0.0,1
playground00,ideal_10hz,aoi_0.2s,local_5s,1.0,1.0,1.0,1.0,0.0,0.0,1
playground00,ideal_10hz,aoi_0.3s,global,1.0,1.0,1.0,1.0,0.0,0.0,1
playground00,ideal_10hz,aoi_0.3s,local_10s,1.0,1.0,1.0,1.0,0.0,0.0,1
playground00,ideal_10hz,aoi_0.3s,local_1s,1.0,1.0,1.0,1.0,0.0,0.0,1
playground00,ideal_10hz,aoi_0.3s,local_5s,1.0,1.0,1.0,1.0,0.0,0.0,1
playground00,ideal_10hz,aoi_0.5s,global,1.0,1.0,1.0,1.0,0.0,0.0,1
playground00,ideal_10hz,aoi_0.5s,local_10s,1.0,1.0,1.0,1.0,0.0,0.0,1
playground00,ideal_10hz,aoi_0.5s,local_1s,1.0,1.0,1.0,1.0,0.0,0.0,1
playground00,ideal_10hz,aoi_0.5s,local_5s,1.0,1.0,1.0,1.0,0.0,0.0,1
playground00,ideal_10hz,original,global,1.0,1.0,1.0,1.0,0.0,0.0,1
playground00,ideal_10hz,original,local_10s,1.0,1.0,1.0,1.0,0.0,0.0,1
playground00,ideal_10hz,original,local_1s,1.0,1.0,1.0,1.0,0.0,0.0,1
playground00,ideal_10hz,original,local_5s,1.0,1.0,1.0,1.0,0.0,0.0,1
playground00,nominal_5hz,aoi_0.2s,global,1.0,0.9969400087428322,0.7889120316799095,0.787394893157448,0.15219985085759055,0.4666666666744277,0
playground00,nominal_5hz,aoi_0.2s,local_10s,1.0,0.9633574334654954,0.7889035735572314,0.7638446189328566,0.15220658736947876,0.4666666666744277,0
playground00,nominal_5hz,aoi_0.2s,local_1s,1.0,0.8954939653619496,0.7889549396536194,0.72498005610026,0.15219125556501234,0.4666666666744277,0
playground00,nominal_5hz,aoi_0.2s,local_5s,1.0,0.9137045354810397,0.788946539662872,0.7362348021373809,0.15219804331554285,0.4666666666744277,0
playground00,nominal_5hz,aoi_0.3s,global,1.0,0.9969400087428322,0.989740029314202,0.987117179665201,0.15219985085759055,0.4666666666744277,1
playground00,nominal_5hz,aoi_0.3s,local_10s,1.0,0.9633574334654954,0.989712094120086,0.9535878099976678,0.15220658736947876,0.4666666666744277,1
playground00,nominal_5hz,aoi_0.3s,local_1s,1.0,0.8954939653619496,0.9897578424560591,0.8951851565917806,0.15219125556501234,0.4666666666744277,1
playground00,nominal_5hz,aoi_0.3s,local_5s,1.0,0.9137045354810397,0.9897519295800098,0.9128784945403856,0.15219804331554285,0.4666666666744277,1
playground00,nominal_5hz,aoi_0.5s,global,1.0,0.9969400087428322,0.9999742857877548,0.996914294530587,0.15219985085759055,0.4666666666744277,1
playground00,nominal_5hz,aoi_0.5s,local_10s,1.0,0.9633574334654954,0.9999740858793956,0.9633574334654954,0.15220658736947876,0.4666666666744277,1
playground00,nominal_5hz,aoi_0.5s,local_1s,1.0,0.8954939653619496,0.9999742659358192,0.8954939653619496,0.15219125556501234,0.4666666666744277,1
playground00,nominal_5hz,aoi_0.5s,local_5s,1.0,0.9137045354810397,0.9999741862206045,0.9137045354810397,0.15219804331554285,0.4666666666744277,1
playground00,nominal_5hz,original,global,1.0,0.9969400087428322,1.0,0.9969400087428322,0.15219985085759055,0.4666666666744277,1
playground00,nominal_5hz,original,local_10s,1.0,0.9633574334654954,1.0,0.9633574334654954,0.15220658736947876,0.4666666666744277,1
playground00,nominal_5hz,original,local_1s,1.0,0.8954939653619496,1.0,0.8954939653619496,0.15219125556501234,0.4666666666744277,1
playground00,nominal_5hz,original,local_5s,1.0,0.9137045354810397,1.0,0.9137045354810397,0.15219804331554285,0.4666666666744277,1
playground00,stress_1hz,aoi_0.2s,global,1.0,0.3866131811051969,0.0021085654040988457,0.0021085654040988457,0.904983414350566,3.666666666676368,0
playground00,stress_1hz,aoi_0.2s,local_10s,1.0,0.5331312031926196,0.002099043768949701,0.00018139884423022104,0.9045557024197031,3.666666666676368,0
playground00,stress_1hz,aoi_0.2s,local_1s,1.0,0.4210607581255308,0.0021101932628219975,0.00023160657762680463,0.9048971924310619,3.666666666676368,0
playground00,stress_1hz,aoi_0.2s,local_5s,1.0,0.4080900384625313,0.0021167299104261853,0.00012906889697720644,0.9048091071188348,3.666666666676368,0
playground00,stress_1hz,aoi_0.3s,global,1.0,0.3866131811051969,0.015402813134819615,0.015377098922574507,0.904983414350566,3.666666666676368,0
playground00,stress_1hz,aoi_0.3s,local_10s,1.0,0.5331312031926196,0.015444815880173107,0.002021301407136749,0.9045557024197031,3.666666666676368,0
playground00,stress_1hz,aoi_0.3s,local_1s,1.0,0.4210607581255308,0.015414704444272884,0.00229033171208729,0.9048971924310619,3.666666666676368,0
playground00,stress_1hz,aoi_0.3s,local_5s,1.0,0.4080900384625313,0.015462453857869332,0.002271612586798833,0.9048091071188348,3.666666666676368,0
playground00,stress_1hz,aoi_0.5s,global,1.0,0.3866131811051969,0.22448507289979172,0.21373653218133662,0.904983414350566,3.666666666676368,0
playground00,stress_1hz,aoi_0.5s,local_10s,1.0,0.5331312031926196,0.22472725388063955,0.13623053201689603,0.9045557024197031,3.666666666676368,0
playground00,stress_1hz,aoi_0.5s,local_1s,1.0,0.4210607581255308,0.22452970997709668,0.11348722303713425,0.9048971924310619,3.666666666676368,0
playground00,stress_1hz,aoi_0.5s,local_5s,1.0,0.4080900384625313,0.22468313585792096,0.12359637574537287,0.9048091071188348,3.666666666676368,0
playground00,stress_1hz,original,global,1.0,0.3866131811051969,0.6766694952300135,0.374733215047957,0.904983414350566,3.666666666676368,0
playground00,stress_1hz,original,local_10s,1.0,0.5331312031926196,0.9269740081370338,0.5281038637953821,0.9045557024197031,3.666666666676368,0
