dataset,domain,subsystem,segment,component,unit,horizon_s,n_points,normalized_p95_error,scale,unit_id,semantics
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.08492352055764181,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:241,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.07410650066798159,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:242,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.10262312074721171,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:243,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.08290867380395107,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:244,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.014180667209056686,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:245,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.04507721631354249,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:246,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.06868437704179063,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:247,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.07382583018133779,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:248,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.07372266090199267,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:249,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.06533250362153527,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:250,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.0022780425557521297,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:251,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.0024535036016944765,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:252,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.012002766985473985,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:253,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.03721065012609835,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:254,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.027887412691636405,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:255,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.03985501475692992,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:256,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.06020212134888809,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:257,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.09941908511174108,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:258,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.11113921885573047,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:259,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.08691075935313951,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:260,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.047316795935651024,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:261,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.1072323204745313,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:262,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.10491790479688207,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:263,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.08637582506635515,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:264,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.06071691540510424,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:265,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.01027433070520077,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:266,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.04740706654991435,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:267,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.021683703456294064,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:268,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.015211617109952022,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:269,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.008733294692683802,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:270,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.023778551923909798,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:271,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.1497678838743059,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:272,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.05513230145109732,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:273,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.03375470846117008,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:274,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.08922867683953328,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:275,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.08069780521165514,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:276,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.08620597361944285,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:277,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.09353367380546884,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:278,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.09459139613821257,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:279,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.08354611810325474,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:280,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.06353089506217179,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:281,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.12455922513444961,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:282,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.12933601953454496,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:283,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.19659309807234462,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:284,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.21270220416213653,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:285,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.12913915756160604,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:286,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.07095695946641654,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:287,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.054296674260767654,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:288,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.08580092931872287,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:289,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.126801038987598,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:290,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.18352615476404976,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:291,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.23420970369151894,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:292,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.19925066478260797,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:293,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.21932315397597413,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:294,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.2415715078556461,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:295,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.12657074641986743,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:296,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.2177963786010015,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:297,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.23206418756366476,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:298,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.18153824116033168,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:299,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.1424758469373889,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:300,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.21537989546479772,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:301,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.10501112515540428,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:302,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.14012972858554773,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:303,synchronized twin remains within normalized discrepancy over service horizon
TUWien_SNG,biomass_to_sng_process,soft_sensor_product_gas,campaign_2023_excerpt,PG_CO2,percent_scale,60,1,0.08375034126064995,2.963549999999998,campaign_2023_excerpt:PG_CO2:60:304,synchronized twin remains within normalized discrepancy over service horizon
