dataset,file,column,clean_column,numeric_fraction,median_numeric,min_numeric,max_numeric
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_11_SENSORS:Bat_Sensors_full:TH14:Mean Temperature,grp_s_11_sensors_bat_sensors_full_th14_mean_temperature,0.9963369963369964,315.689436,283.692118,336.289526
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_11_SENSORS:Bat_Sensors_full:TH14:Minimum Temperature,grp_s_11_sensors_bat_sensors_full_th14_minimum_temperature,0.9963369963369964,315.656952,283.690263,336.187853
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_11_SENSORS:Bat_Sensors_full:TH14:Maximum Temperature,grp_s_11_sensors_bat_sensors_full_th14_maximum_temperature,0.9963369963369964,315.719581,283.6949,336.381378
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_11_SENSORS:Bat_Sensors_full:TH15:Mean Temperature,grp_s_11_sensors_bat_sensors_full_th15_mean_temperature,0.9963369963369964,311.7111095,283.692126,332.346136
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_11_SENSORS:Bat_Sensors_full:TH15:Minimum Temperature,grp_s_11_sensors_bat_sensors_full_th15_minimum_temperature,0.9963369963369964,311.61028550000003,283.690247,332.207188
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_11_SENSORS:Bat_Sensors_full:TH15:Maximum Temperature,grp_s_11_sensors_bat_sensors_full_th15_maximum_temperature,0.9963369963369964,311.8156125,283.694403,332.496561
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_11_SENSORS:Bat_Sensors_full:TH16:Mean Temperature,grp_s_11_sensors_bat_sensors_full_th16_mean_temperature,0.9963369963369964,302.0766595,283.69211,317.892422
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_11_SENSORS:Bat_Sensors_full:TH16:Minimum Temperature,grp_s_11_sensors_bat_sensors_full_th16_minimum_temperature,0.9963369963369964,301.92884200000003,283.690255,317.656554
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_11_SENSORS:Bat_Sensors_full:TH16:Maximum Temperature,grp_s_11_sensors_bat_sensors_full_th16_maximum_temperature,0.9963369963369964,302.22243349999997,283.694185,318.134295
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_11_SENSORS:Bat_Sensors_full:TH17:Mean Temperature,grp_s_11_sensors_bat_sensors_full_th17_mean_temperature,0.9963369963369964,315.2377025,283.692085,335.353133
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_11_SENSORS:Bat_Sensors_full:TH17:Minimum Temperature,grp_s_11_sensors_bat_sensors_full_th17_minimum_temperature,0.9963369963369964,315.20560550000005,283.690233,335.255772
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_11_SENSORS:Bat_Sensors_full:TH17:Maximum Temperature,grp_s_11_sensors_bat_sensors_full_th17_maximum_temperature,0.9963369963369964,315.2684405,283.694448,335.442469
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_11_SENSORS:Bat_Sensors_full:TH18:Mean Temperature,grp_s_11_sensors_bat_sensors_full_th18_mean_temperature,0.9963369963369964,311.229354,283.692112,331.258534
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_11_SENSORS:Bat_Sensors_full:TH18:Minimum Temperature,grp_s_11_sensors_bat_sensors_full_th18_minimum_temperature,0.9963369963369964,311.129611,283.69024,331.122962
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_11_SENSORS:Bat_Sensors_full:TH18:Maximum Temperature,grp_s_11_sensors_bat_sensors_full_th18_maximum_temperature,0.9963369963369964,311.333159,283.694136,331.40566
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_11_SENSORS:Bat_Sensors_full:TH19:Mean Temperature,grp_s_11_sensors_bat_sensors_full_th19_mean_temperature,0.9963369963369964,301.5826535,283.692109,316.84247
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_11_SENSORS:Bat_Sensors_full:TH19:Minimum Temperature,grp_s_11_sensors_bat_sensors_full_th19_minimum_temperature,0.9963369963369964,301.435564,283.690244,316.608199
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_11_SENSORS:Bat_Sensors_full:TH19:Maximum Temperature,grp_s_11_sensors_bat_sensors_full_th19_maximum_temperature,0.9963369963369964,301.7288215,283.694437,317.084446
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_11_SENSORS:Bat_Sensors_full:TH20:Mean Temperature,grp_s_11_sensors_bat_sensors_full_th20_mean_temperature,0.9963369963369964,314.7335155,283.692123,334.569096
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_11_SENSORS:Bat_Sensors_full:TH20:Minimum Temperature,grp_s_11_sensors_bat_sensors_full_th20_minimum_temperature,0.9963369963369964,314.687549,283.690235,334.486505
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_11_SENSORS:Bat_Sensors_full:TH20:Maximum Temperature,grp_s_11_sensors_bat_sensors_full_th20_maximum_temperature,0.9963369963369964,314.77831849999995,283.694516,334.641456
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_11_SENSORS:Bat_Sensors_full:TH21:Mean Temperature,grp_s_11_sensors_bat_sensors_full_th21_mean_temperature,0.9963369963369964,310.95849,283.692118,330.827436
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_11_SENSORS:Bat_Sensors_full:TH21:Minimum Temperature,grp_s_11_sensors_bat_sensors_full_th21_minimum_temperature,0.9963369963369964,310.8608135,283.690242,330.693572
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_11_SENSORS:Bat_Sensors_full:TH21:Maximum Temperature,grp_s_11_sensors_bat_sensors_full_th21_maximum_temperature,0.9963369963369964,311.058474,283.694117,330.970141
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_11_SENSORS:Bat_Sensors_full:TH22:Mean Temperature,grp_s_11_sensors_bat_sensors_full_th22_mean_temperature,0.9963369963369964,301.636347,283.692118,316.898907
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_11_SENSORS:Bat_Sensors_full:TH22:Minimum Temperature,grp_s_11_sensors_bat_sensors_full_th22_minimum_temperature,0.9963369963369964,301.49217450000003,283.690238,316.669204
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_11_SENSORS:Bat_Sensors_full:TH22:Maximum Temperature,grp_s_11_sensors_bat_sensors_full_th22_maximum_temperature,0.9963369963369964,301.7780045,283.694889,317.13452
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_06_POSITIVE_BUSBAR:BND_PLUS_V2:Mean Convection Heat Flux,grp_s_06_positive_busbar_bnd_plus_v2_mean_convection_heat_flux,0.9963369963369964,-544.6139455,-978.092542,1086.36035
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_06_POSITIVE_BUSBAR:BND_PLUS_V2:Convection Heat Rate,grp_s_06_positive_busbar_bnd_plus_v2_convection_heat_rate,0.9963369963369964,-0.586035996,-1.05248395,1.16898635
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_07_NEGATIVE_BUSBAR:BND_MINUS:Mean Convection Heat Flux,grp_s_07_negative_busbar_bnd_minus_mean_convection_heat_flux,0.9963369963369964,-597.363059,-1105.17831,724.636308
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_07_NEGATIVE_BUSBAR:BND_MINUS:Convection Heat Rate,grp_s_07_negative_busbar_bnd_minus_convection_heat_rate,0.9963369963369964,-0.4789080215,-0.88602526,0.580943423
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_04_CASING:Electromagnetics:Electric Potential,grp_s_04_casing_electromagnetics_electric_potential,0.9963369963369964,-0.13858751549999998,-0.138761827,3.47965505e-11
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_04_CASING:Electromagnetics:Current,grp_s_04_casing_electromagnetics_current,0.9963369963369964,80.20768899999999,8.26924006e-09,80.3391996
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_04_CASING:Electromagnetics:Volume Heat Source,grp_s_04_casing_electromagnetics_volume_heat_source,0.9963369963369964,0.329825606,3.58119859e-21,0.330589263
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_06_POSITIVE_BUSBAR:Electromagnetics:Volume Heat Source,grp_s_06_positive_busbar_electromagnetics_volume_heat_source,0.9963369963369964,1.6410452750000002,5.05870433e-20,1.64526405
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_07_NEGATIVE_BUSBAR:Electromagnetics:Volume Heat Source,grp_s_07_negative_busbar_electromagnetics_volume_heat_source,0.9963369963369964,1.36487935,5.66950863e-20,1.36803414
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_08_PLUSPOLE:Electromagnetics:Electric Potential,grp_s_08_pluspole_electromagnetics_electric_potential,0.9963369963369964,3.12509543,1.96890734,3.74440821
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_08_PLUSPOLE:Electromagnetics:Current,grp_s_08_pluspole_electromagnetics_current,0.9963369963369964,40.48453445,2.77868866e-08,40.6891342
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_08_PLUSPOLE:Electromagnetics:Volume Heat Source,grp_s_08_pluspole_electromagnetics_volume_heat_source,0.9963369963369964,0.15742125699999998,4.118775430000001e-21,0.15778547
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_09_MINUSPOLE:Electromagnetics:Electric Potential,grp_s_09_minuspole_electromagnetics_electric_potential,0.9963369963369964,-0.1414507385,-0.141628847,3.507173e-11
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_09_MINUSPOLE:Electromagnetics:Current,grp_s_09_minuspole_electromagnetics_current,0.9963369963369964,40.103844699999996,4.28913556e-09,40.1844994
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_09_MINUSPOLE:Electromagnetics:Volume Heat Source,grp_s_09_minuspole_electromagnetics_volume_heat_source,0.9963369963369964,0.004409986439999999,4.47785619e-23,0.00442019092
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_1:Battery:C-rate,grp_s_03_activemat_1_battery_c_rate,0.9963369963369964,-4.609637265,-4.61496662,0.0
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_1:Battery:Heat Source (Ohmic),grp_s_03_activemat_1_battery_heat_source_ohmic,0.9963369963369964,13.1287436,3.10580227e-19,13.1591159
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,"GRP_S_03_ACTIVEMAT_1:Battery:Heat Source (Reaction, All Domains)",grp_s_03_activemat_1_battery_heat_source_reaction_all_domains,0.9963369963369964,20.1676236,0.000504592016,68.9715921
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,"GRP_S_03_ACTIVEMAT_1:Battery:Heat Source (Reaction, Per Domain)",grp_s_03_activemat_1_battery_heat_source_reaction_per_domain,0.9963369963369964,5.023356815,0.000115935821,17.2103902
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_1:Battery:Heat Source (Total),grp_s_03_activemat_1_battery_heat_source_total,0.9963369963369964,32.82631805,0.000504592016,82.1300673
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_1:Battery:Operating Current,grp_s_03_activemat_1_battery_operating_current,0.9963369963369964,-80.2076884,-80.3004192,0.0
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_1:Battery:Operating Voltage,grp_s_03_activemat_1_battery_operating_voltage,0.9963369963369964,3.1229315800000004,1.94701152,3.72262186
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_1:Battery:Operating Power,grp_s_03_activemat_1_battery_operating_power,0.9963369963369964,-234.881488,-298.554945,0.0
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_1:Battery:Active Layer Voltage,grp_s_03_activemat_1_battery_active_layer_voltage,0.9963369963369964,3.139556295,2.125762,3.88716776
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_1:Battery:Active Layer Current,grp_s_03_activemat_1_battery_active_layer_current,0.9963369963369964,-20.00995085,-20.0330851,1.40141572e-06
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_1:Battery:Capacity,grp_s_03_activemat_1_battery_capacity,0.9963369963369964,3.234272025,5.55779939e-05,4.02990132
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_1:Battery:Open Circuit Voltage,grp_s_03_activemat_1_battery_open_circuit_voltage,0.9963369963369964,3.459356945,3.06315757,4.17055973
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_1:Battery:State Of Charge,grp_s_03_activemat_1_battery_state_of_charge,0.9963369963369964,0.2564891895,0.0735859029,0.999987223
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_1:Battery:Depth Of Discharge,grp_s_03_activemat_1_battery_depth_of_discharge,0.9963369963369964,0.7435108105,1.27765503e-05,0.926414097
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_2:Battery:C-rate,grp_s_03_activemat_2_battery_c_rate,0.9963369963369964,-4.609637265,-4.61496662,0.0
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_2:Battery:Heat Source (Ohmic),grp_s_03_activemat_2_battery_heat_source_ohmic,0.9963369963369964,13.1287436,3.10580227e-19,13.1591159
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,"GRP_S_03_ACTIVEMAT_2:Battery:Heat Source (Reaction, All Domains)",grp_s_03_activemat_2_battery_heat_source_reaction_all_domains,0.9963369963369964,20.1676236,0.000504592016,68.9715921
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,"GRP_S_03_ACTIVEMAT_2:Battery:Heat Source (Reaction, Per Domain)",grp_s_03_activemat_2_battery_heat_source_reaction_per_domain,0.9963369963369964,5.001026075,0.000128136719,17.2876374
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_2:Battery:Heat Source (Total),grp_s_03_activemat_2_battery_heat_source_total,0.9963369963369964,32.82631805,0.000504592016,82.1300673
FreeTwinEV_simulation_discharge,C:\Users\shrey\Documents\DigitalTwinDivergence\public_datasets\freetwinev_1s4p\extracted\FTEV_1S4P_IdentValid_SimPackage_V1\Simulation data\CASE_ID22_DIS\CASE_ID22_DIS_2DresultsFULL.csv,GRP_S_03_ACTIVEMAT_2:Battery:Operating Current,grp_s_03_activemat_2_battery_operating_current,0.9963369963369964,-80.2076884,-80.3004192,0.0
