sequence,method,trace_id,family,horizon_s,position_tolerance_m,heading_tolerance_deg,n_windows,position_valid_fraction,joint_valid_fraction,heading_valid_fraction
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,local_relative_motion,5.0,0.5,5.0,50,0.6,0.48,0.58
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,local_relative_motion,5.0,0.5,10.0,50,0.6,0.58,0.76
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,local_relative_motion,5.0,0.5,20.0,50,0.6,0.58,0.8
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,local_relative_motion,5.0,1.0,1.0,50,0.64,0.2,0.24
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,local_relative_motion,5.0,1.0,2.0,50,0.64,0.28,0.34
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,local_relative_motion,5.0,1.0,5.0,50,0.64,0.5,0.58
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,local_relative_motion,5.0,1.0,10.0,50,0.64,0.62,0.76
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,local_relative_motion,5.0,1.0,20.0,50,0.64,0.62,0.8
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,local_relative_motion,10.0,0.05,1.0,25,0.0,0.0,0.04
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,local_relative_motion,10.0,0.05,2.0,25,0.0,0.0,0.12
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,local_relative_motion,10.0,0.05,5.0,25,0.0,0.0,0.4
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,local_relative_motion,10.0,0.05,10.0,25,0.0,0.0,0.56
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,local_relative_motion,10.0,0.05,20.0,25,0.0,0.0,0.64
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,local_relative_motion,10.0,0.1,1.0,25,0.0,0.0,0.04
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,local_relative_motion,10.0,0.1,2.0,25,0.0,0.0,0.12
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,local_relative_motion,10.0,0.1,5.0,25,0.0,0.0,0.4
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,local_relative_motion,10.0,0.1,10.0,25,0.0,0.0,0.56
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,local_relative_motion,10.0,0.1,20.0,25,0.0,0.0,0.64
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,local_relative_motion,10.0,0.2,1.0,25,0.0,0.0,0.04
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,local_relative_motion,10.0,0.2,2.0,25,0.0,0.0,0.12
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,local_relative_motion,10.0,0.2,5.0,25,0.0,0.0,0.4
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,local_relative_motion,10.0,0.2,10.0,25,0.0,0.0,0.56
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,local_relative_motion,10.0,0.2,20.0,25,0.0,0.0,0.64
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,local_relative_motion,10.0,0.5,1.0,25,0.16,0.04,0.04
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,local_relative_motion,10.0,0.5,2.0,25,0.16,0.08,0.12
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,local_relative_motion,10.0,0.5,5.0,25,0.16,0.12,0.4
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,local_relative_motion,10.0,0.5,10.0,25,0.16,0.12,0.56
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,local_relative_motion,10.0,0.5,20.0,25,0.16,0.12,0.64
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,local_relative_motion,10.0,1.0,1.0,25,0.44,0.04,0.04
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,local_relative_motion,10.0,1.0,2.0,25,0.44,0.08,0.12
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,local_relative_motion,10.0,1.0,5.0,25,0.44,0.36,0.4
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,local_relative_motion,10.0,1.0,10.0,25,0.44,0.4,0.56
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,local_relative_motion,10.0,1.0,20.0,25,0.44,0.4,0.64
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,global_synchronization,0.0,0.5,2.0,232,0.02586206896551724,0.02586206896551724,0.034482758620689655
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,global_synchronization,0.0,0.5,5.0,232,0.02586206896551724,0.02586206896551724,0.034482758620689655
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,global_synchronization,0.0,0.5,10.0,232,0.02586206896551724,0.02586206896551724,0.06465517241379311
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,global_synchronization,0.0,0.5,20.0,232,0.02586206896551724,0.02586206896551724,0.16810344827586207
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,global_synchronization,0.0,0.5,30.0,232,0.02586206896551724,0.02586206896551724,0.27586206896551724
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,global_synchronization,0.0,0.5,45.0,232,0.02586206896551724,0.02586206896551724,0.2974137931034483
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,global_synchronization,0.0,1.0,2.0,232,0.02586206896551724,0.02586206896551724,0.034482758620689655
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,global_synchronization,0.0,1.0,5.0,232,0.02586206896551724,0.02586206896551724,0.034482758620689655
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,global_synchronization,0.0,1.0,10.0,232,0.02586206896551724,0.02586206896551724,0.06465517241379311
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,global_synchronization,0.0,1.0,20.0,232,0.02586206896551724,0.02586206896551724,0.16810344827586207
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,global_synchronization,0.0,1.0,30.0,232,0.02586206896551724,0.02586206896551724,0.27586206896551724
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,global_synchronization,0.0,1.0,45.0,232,0.02586206896551724,0.02586206896551724,0.2974137931034483
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,global_synchronization,0.0,2.0,2.0,232,0.03017241379310345,0.03017241379310345,0.034482758620689655
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,global_synchronization,0.0,2.0,5.0,232,0.03017241379310345,0.03017241379310345,0.034482758620689655
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,global_synchronization,0.0,2.0,10.0,232,0.03017241379310345,0.03017241379310345,0.06465517241379311
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,global_synchronization,0.0,2.0,20.0,232,0.03017241379310345,0.03017241379310345,0.16810344827586207
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,global_synchronization,0.0,2.0,30.0,232,0.03017241379310345,0.03017241379310345,0.27586206896551724
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,global_synchronization,0.0,2.0,45.0,232,0.03017241379310345,0.03017241379310345,0.2974137931034483
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,global_synchronization,0.0,5.0,2.0,232,0.0603448275862069,0.034482758620689655,0.034482758620689655
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,global_synchronization,0.0,5.0,5.0,232,0.0603448275862069,0.034482758620689655,0.034482758620689655
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,global_synchronization,0.0,5.0,10.0,232,0.0603448275862069,0.03879310344827586,0.06465517241379311
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,global_synchronization,0.0,5.0,20.0,232,0.0603448275862069,0.03879310344827586,0.16810344827586207
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,global_synchronization,0.0,5.0,30.0,232,0.0603448275862069,0.03879310344827586,0.27586206896551724
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,global_synchronization,0.0,5.0,45.0,232,0.0603448275862069,0.03879310344827586,0.2974137931034483
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,global_synchronization,0.0,10.0,2.0,232,0.12931034482758622,0.034482758620689655,0.034482758620689655
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,global_synchronization,0.0,10.0,5.0,232,0.12931034482758622,0.034482758620689655,0.034482758620689655
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,global_synchronization,0.0,10.0,10.0,232,0.12931034482758622,0.04741379310344827,0.06465517241379311
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,global_synchronization,0.0,10.0,20.0,232,0.12931034482758622,0.0603448275862069,0.16810344827586207
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,global_synchronization,0.0,10.0,30.0,232,0.12931034482758622,0.06465517241379311,0.27586206896551724
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,global_synchronization,0.0,10.0,45.0,232,0.12931034482758622,0.06465517241379311,0.2974137931034483
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,global_synchronization,0.0,20.0,2.0,232,0.28448275862068967,0.034482758620689655,0.034482758620689655
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,global_synchronization,0.0,20.0,5.0,232,0.28448275862068967,0.034482758620689655,0.034482758620689655
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,global_synchronization,0.0,20.0,10.0,232,0.28448275862068967,0.06465517241379311,0.06465517241379311
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,global_synchronization,0.0,20.0,20.0,232,0.28448275862068967,0.08189655172413793,0.16810344827586207
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,global_synchronization,0.0,20.0,30.0,232,0.28448275862068967,0.09051724137931035,0.27586206896551724
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_07_playground00_trace,global_synchronization,0.0,20.0,45.0,232,0.28448275862068967,0.09051724137931035,0.2974137931034483
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,1.0,0.05,1.0,232,0.20689655172413793,0.09482758620689655,0.34913793103448276
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,1.0,0.05,2.0,232,0.20689655172413793,0.14655172413793102,0.5991379310344828
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,1.0,0.05,5.0,232,0.20689655172413793,0.1939655172413793,0.8706896551724138
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,1.0,0.05,10.0,232,0.20689655172413793,0.20689655172413793,0.9353448275862069
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,1.0,0.05,20.0,232,0.20689655172413793,0.20689655172413793,0.9525862068965517
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,1.0,0.1,1.0,232,0.646551724137931,0.2543103448275862,0.34913793103448276
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,1.0,0.1,2.0,232,0.646551724137931,0.4396551724137931,0.5991379310344828
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,1.0,0.1,5.0,232,0.646551724137931,0.6120689655172413,0.8706896551724138
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,1.0,0.1,10.0,232,0.646551724137931,0.646551724137931,0.9353448275862069
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,1.0,0.1,20.0,232,0.646551724137931,0.646551724137931,0.9525862068965517
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,1.0,0.2,1.0,232,0.7198275862068966,0.27586206896551724,0.34913793103448276
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,1.0,0.2,2.0,232,0.7198275862068966,0.4698275862068966,0.5991379310344828
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,1.0,0.2,5.0,232,0.7198275862068966,0.6724137931034483,0.8706896551724138
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,1.0,0.2,10.0,232,0.7198275862068966,0.7155172413793104,0.9353448275862069
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,1.0,0.2,20.0,232,0.7198275862068966,0.7155172413793104,0.9525862068965517
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,1.0,0.5,1.0,232,0.75,0.28448275862068967,0.34913793103448276
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,1.0,0.5,2.0,232,0.75,0.47844827586206895,0.5991379310344828
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,1.0,0.5,5.0,232,0.75,0.6810344827586207,0.8706896551724138
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,1.0,0.5,10.0,232,0.75,0.7327586206896551,0.9353448275862069
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,1.0,0.5,20.0,232,0.75,0.7327586206896551,0.9525862068965517
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,1.0,1.0,1.0,232,0.771551724137931,0.28448275862068967,0.34913793103448276
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,1.0,1.0,2.0,232,0.771551724137931,0.47844827586206895,0.5991379310344828
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,1.0,1.0,5.0,232,0.771551724137931,0.6853448275862069,0.8706896551724138
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,1.0,1.0,10.0,232,0.771551724137931,0.7370689655172413,0.9353448275862069
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,1.0,1.0,20.0,232,0.771551724137931,0.7370689655172413,0.9525862068965517
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,5.0,0.05,1.0,50,0.02,0.02,0.24
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,5.0,0.05,2.0,50,0.02,0.02,0.36
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,5.0,0.05,5.0,50,0.02,0.02,0.58
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,5.0,0.05,10.0,50,0.02,0.02,0.76
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,5.0,0.05,20.0,50,0.02,0.02,0.8
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,5.0,0.1,1.0,50,0.02,0.02,0.24
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,5.0,0.1,2.0,50,0.02,0.02,0.36
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,5.0,0.1,5.0,50,0.02,0.02,0.58
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,5.0,0.1,10.0,50,0.02,0.02,0.76
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,5.0,0.1,20.0,50,0.02,0.02,0.8
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,5.0,0.2,1.0,50,0.08,0.04,0.24
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,5.0,0.2,2.0,50,0.08,0.04,0.36
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,5.0,0.2,5.0,50,0.08,0.08,0.58
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,5.0,0.2,10.0,50,0.08,0.08,0.76
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,5.0,0.2,20.0,50,0.08,0.08,0.8
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,5.0,0.5,1.0,50,0.6,0.2,0.24
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,5.0,0.5,2.0,50,0.6,0.3,0.36
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,5.0,0.5,5.0,50,0.6,0.48,0.58
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,5.0,0.5,10.0,50,0.6,0.58,0.76
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,5.0,0.5,20.0,50,0.6,0.58,0.8
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,5.0,1.0,1.0,50,0.64,0.2,0.24
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,5.0,1.0,2.0,50,0.64,0.3,0.36
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,5.0,1.0,5.0,50,0.64,0.5,0.58
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,5.0,1.0,10.0,50,0.64,0.62,0.76
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,5.0,1.0,20.0,50,0.64,0.62,0.8
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,10.0,0.05,1.0,25,0.0,0.0,0.04
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,10.0,0.05,2.0,25,0.0,0.0,0.12
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,10.0,0.05,5.0,25,0.0,0.0,0.4
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,10.0,0.05,10.0,25,0.0,0.0,0.56
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,10.0,0.05,20.0,25,0.0,0.0,0.64
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,10.0,0.1,1.0,25,0.0,0.0,0.04
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,10.0,0.1,2.0,25,0.0,0.0,0.12
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,10.0,0.1,5.0,25,0.0,0.0,0.4
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,10.0,0.1,10.0,25,0.0,0.0,0.56
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,10.0,0.1,20.0,25,0.0,0.0,0.64
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,10.0,0.2,1.0,25,0.0,0.0,0.04
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,10.0,0.2,2.0,25,0.0,0.0,0.12
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,10.0,0.2,5.0,25,0.0,0.0,0.4
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,10.0,0.2,10.0,25,0.0,0.0,0.56
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,10.0,0.2,20.0,25,0.0,0.0,0.64
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,10.0,0.5,1.0,25,0.12,0.04,0.04
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,10.0,0.5,2.0,25,0.12,0.04,0.12
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,10.0,0.5,5.0,25,0.12,0.08,0.4
ts_2022_09_01_12h32m56s_double_loop_corridor,frozen_v2_checkpoint,replicate_03_base2042_fold_08_street00_trace,local_relative_motion,10.0,0.5,10.0,25,0.12,0.08,0.56
