sequence,method,family,horizon_s,position_tolerance_m,heading_tolerance_deg,n_traces,position_valid_fraction_median,position_valid_fraction_mean,joint_valid_fraction_median,joint_valid_fraction_mean
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,1.0,0.1,20.0,1,0.7222222222222222,0.7222222222222222,0.7063492063492064,0.7063492063492064
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,1.0,0.2,1.0,1,0.8809523809523809,0.8809523809523809,0.2857142857142857,0.2857142857142857
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,1.0,0.2,2.0,1,0.8809523809523809,0.8809523809523809,0.5238095238095238,0.5238095238095238
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,1.0,0.2,5.0,1,0.8809523809523809,0.8809523809523809,0.7698412698412699,0.7698412698412699
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,1.0,0.2,10.0,1,0.8809523809523809,0.8809523809523809,0.8492063492063492,0.8492063492063492
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,1.0,0.2,20.0,1,0.8809523809523809,0.8809523809523809,0.8571428571428571,0.8571428571428571
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,1.0,0.5,1.0,1,0.9126984126984127,0.9126984126984127,0.29365079365079366,0.29365079365079366
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,1.0,0.5,2.0,1,0.9126984126984127,0.9126984126984127,0.5317460317460317,0.5317460317460317
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,1.0,0.5,5.0,1,0.9126984126984127,0.9126984126984127,0.7777777777777778,0.7777777777777778
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,1.0,0.5,10.0,1,0.9126984126984127,0.9126984126984127,0.8571428571428571,0.8571428571428571
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,1.0,0.5,20.0,1,0.9126984126984127,0.9126984126984127,0.873015873015873,0.873015873015873
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,1.0,1.0,1.0,1,0.9523809523809523,0.9523809523809523,0.29365079365079366,0.29365079365079366
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,1.0,1.0,2.0,1,0.9523809523809523,0.9523809523809523,0.5476190476190477,0.5476190476190477
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,1.0,1.0,5.0,1,0.9523809523809523,0.9523809523809523,0.8015873015873016,0.8015873015873016
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,1.0,1.0,10.0,1,0.9523809523809523,0.9523809523809523,0.8888888888888888,0.8888888888888888
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,1.0,1.0,20.0,1,0.9523809523809523,0.9523809523809523,0.9047619047619048,0.9047619047619048
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,5.0,0.05,1.0,1,0.07407407407407407,0.07407407407407407,0.0,0.0
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,5.0,0.05,2.0,1,0.07407407407407407,0.07407407407407407,0.037037037037037035,0.037037037037037035
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,5.0,0.05,5.0,1,0.07407407407407407,0.07407407407407407,0.037037037037037035,0.037037037037037035
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,5.0,0.05,10.0,1,0.07407407407407407,0.07407407407407407,0.037037037037037035,0.037037037037037035
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,5.0,0.05,20.0,1,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,5.0,0.1,1.0,1,0.1111111111111111,0.1111111111111111,0.0,0.0
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,5.0,0.1,2.0,1,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.07407407407407407
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,5.0,0.1,5.0,1,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.07407407407407407
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,5.0,0.1,10.0,1,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.07407407407407407
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,5.0,0.1,20.0,1,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,5.0,0.2,1.0,1,0.25925925925925924,0.25925925925925924,0.07407407407407407,0.07407407407407407
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,5.0,0.2,2.0,1,0.25925925925925924,0.25925925925925924,0.14814814814814814,0.14814814814814814
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,5.0,0.2,5.0,1,0.25925925925925924,0.25925925925925924,0.18518518518518517,0.18518518518518517
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,5.0,0.2,10.0,1,0.25925925925925924,0.25925925925925924,0.18518518518518517,0.18518518518518517
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,5.0,0.2,20.0,1,0.25925925925925924,0.25925925925925924,0.2222222222222222,0.2222222222222222
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,5.0,0.5,1.0,1,0.7407407407407407,0.7407407407407407,0.14814814814814814,0.14814814814814814
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,5.0,0.5,2.0,1,0.7407407407407407,0.7407407407407407,0.2962962962962963,0.2962962962962963
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,5.0,0.5,5.0,1,0.7407407407407407,0.7407407407407407,0.4444444444444444,0.4444444444444444
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,5.0,0.5,10.0,1,0.7407407407407407,0.7407407407407407,0.5925925925925926,0.5925925925925926
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,5.0,0.5,20.0,1,0.7407407407407407,0.7407407407407407,0.6666666666666666,0.6666666666666666
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,5.0,1.0,1.0,1,0.8518518518518519,0.8518518518518519,0.14814814814814814,0.14814814814814814
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,5.0,1.0,2.0,1,0.8518518518518519,0.8518518518518519,0.2962962962962963,0.2962962962962963
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,5.0,1.0,5.0,1,0.8518518518518519,0.8518518518518519,0.4444444444444444,0.4444444444444444
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,5.0,1.0,10.0,1,0.8518518518518519,0.8518518518518519,0.6666666666666666,0.6666666666666666
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,5.0,1.0,20.0,1,0.8518518518518519,0.8518518518518519,0.7407407407407407,0.7407407407407407
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,10.0,0.05,1.0,1,0.0,0.0,0.0,0.0
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,10.0,0.05,2.0,1,0.0,0.0,0.0,0.0
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,10.0,0.05,5.0,1,0.0,0.0,0.0,0.0
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,10.0,0.05,10.0,1,0.0,0.0,0.0,0.0
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,10.0,0.05,20.0,1,0.0,0.0,0.0,0.0
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,10.0,0.1,1.0,1,0.0,0.0,0.0,0.0
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,10.0,0.1,2.0,1,0.0,0.0,0.0,0.0
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,10.0,0.1,5.0,1,0.0,0.0,0.0,0.0
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,10.0,0.1,10.0,1,0.0,0.0,0.0,0.0
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,10.0,0.1,20.0,1,0.0,0.0,0.0,0.0
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,10.0,0.2,1.0,1,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,10.0,0.2,2.0,1,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,10.0,0.2,5.0,1,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,10.0,0.2,10.0,1,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,10.0,0.2,20.0,1,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,10.0,0.5,1.0,1,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.07692307692307693
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,10.0,0.5,2.0,1,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.07692307692307693
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,10.0,0.5,5.0,1,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,10.0,0.5,10.0,1,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,10.0,0.5,20.0,1,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,10.0,1.0,1.0,1,0.6153846153846154,0.6153846153846154,0.15384615384615385,0.15384615384615385
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,10.0,1.0,2.0,1,0.6153846153846154,0.6153846153846154,0.23076923076923078,0.23076923076923078
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,10.0,1.0,5.0,1,0.6153846153846154,0.6153846153846154,0.46153846153846156,0.46153846153846156
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,10.0,1.0,10.0,1,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154
ts_2022_06_09_13h16m39s_one_row,physics_only,local_relative_motion,10.0,1.0,20.0,1,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6153846153846154
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,global_synchronization,0.0,0.5,2.0,30,0.030303030303030304,0.030639730639730633,0.016835016835016835,0.018069584736251407
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,global_synchronization,0.0,0.5,5.0,30,0.030303030303030304,0.030639730639730633,0.02356902356902357,0.02356902356902357
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,global_synchronization,0.0,0.5,10.0,30,0.030303030303030304,0.030639730639730633,0.030303030303030304,0.030639730639730633
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,global_synchronization,0.0,0.5,20.0,30,0.030303030303030304,0.030639730639730633,0.030303030303030304,0.030639730639730633
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,global_synchronization,0.0,0.5,30.0,30,0.030303030303030304,0.030639730639730633,0.030303030303030304,0.030639730639730633
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,global_synchronization,0.0,0.5,45.0,30,0.030303030303030304,0.030639730639730633,0.030303030303030304,0.030639730639730633
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,global_synchronization,0.0,1.0,2.0,30,0.04377104377104377,0.04365881032547698,0.016835016835016835,0.018069584736251407
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,global_synchronization,0.0,1.0,5.0,30,0.04377104377104377,0.04365881032547698,0.02356902356902357,0.02356902356902357
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,global_synchronization,0.0,1.0,10.0,30,0.04377104377104377,0.04365881032547698,0.04040404040404041,0.039393939393939405
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,global_synchronization,0.0,1.0,20.0,30,0.04377104377104377,0.04365881032547698,0.04377104377104377,0.04365881032547698
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,global_synchronization,0.0,1.0,30.0,30,0.04377104377104377,0.04365881032547698,0.04377104377104377,0.04365881032547698
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,global_synchronization,0.0,1.0,45.0,30,0.04377104377104377,0.04365881032547698,0.04377104377104377,0.04365881032547698
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,global_synchronization,0.0,2.0,2.0,30,0.06397306397306397,0.06273849607182941,0.016835016835016835,0.018069584736251407
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,global_synchronization,0.0,2.0,5.0,30,0.06397306397306397,0.06273849607182941,0.02356902356902357,0.02356902356902357
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,global_synchronization,0.0,2.0,10.0,30,0.06397306397306397,0.06273849607182941,0.04377104377104377,0.041863075196408514
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,global_synchronization,0.0,2.0,20.0,30,0.06397306397306397,0.06273849607182941,0.06397306397306397,0.06273849607182941
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,global_synchronization,0.0,2.0,30.0,30,0.06397306397306397,0.06273849607182941,0.06397306397306397,0.06273849607182941
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,global_synchronization,0.0,2.0,45.0,30,0.06397306397306397,0.06273849607182941,0.06397306397306397,0.06273849607182941
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,global_synchronization,0.0,5.0,2.0,30,0.07744107744107744,0.07744107744107744,0.016835016835016835,0.018069584736251407
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,global_synchronization,0.0,5.0,5.0,30,0.07744107744107744,0.07744107744107744,0.02356902356902357,0.02356902356902357
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,global_synchronization,0.0,5.0,10.0,30,0.07744107744107744,0.07744107744107744,0.04377104377104377,0.041863075196408514
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,global_synchronization,0.0,5.0,20.0,30,0.07744107744107744,0.07744107744107744,0.06397306397306397,0.06397306397306399
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,global_synchronization,0.0,5.0,30.0,30,0.07744107744107744,0.07744107744107744,0.06397306397306397,0.06397306397306399
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,global_synchronization,0.0,5.0,45.0,30,0.07744107744107744,0.07744107744107744,0.06397306397306397,0.06397306397306399
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,global_synchronization,0.0,10.0,2.0,30,0.09427609427609428,0.09427609427609428,0.016835016835016835,0.018069584736251407
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,global_synchronization,0.0,10.0,5.0,30,0.09427609427609428,0.09427609427609428,0.02356902356902357,0.02356902356902357
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,global_synchronization,0.0,10.0,10.0,30,0.09427609427609428,0.09427609427609428,0.04377104377104377,0.041863075196408514
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,global_synchronization,0.0,10.0,20.0,30,0.09427609427609428,0.09427609427609428,0.06397306397306397,0.06397306397306399
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,global_synchronization,0.0,10.0,30.0,30,0.09427609427609428,0.09427609427609428,0.06397306397306397,0.06397306397306399
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,global_synchronization,0.0,10.0,45.0,30,0.09427609427609428,0.09427609427609428,0.06397306397306397,0.06397306397306399
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,global_synchronization,0.0,20.0,2.0,30,0.2053872053872054,0.203030303030303,0.016835016835016835,0.018069584736251407
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,global_synchronization,0.0,20.0,5.0,30,0.2053872053872054,0.203030303030303,0.02356902356902357,0.02356902356902357
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,global_synchronization,0.0,20.0,10.0,30,0.2053872053872054,0.203030303030303,0.04377104377104377,0.041863075196408514
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,global_synchronization,0.0,20.0,20.0,30,0.2053872053872054,0.203030303030303,0.06397306397306397,0.06397306397306399
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,global_synchronization,0.0,20.0,30.0,30,0.2053872053872054,0.203030303030303,0.06397306397306397,0.06397306397306399
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,global_synchronization,0.0,20.0,45.0,30,0.2053872053872054,0.203030303030303,0.06397306397306397,0.06397306397306399
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,1.0,0.05,1.0,30,0.3383838383838384,0.3402918069584737,0.1447811447811448,0.14219977553310886
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,1.0,0.05,2.0,30,0.3383838383838384,0.3402918069584737,0.22895622895622897,0.22727272727272735
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,1.0,0.05,5.0,30,0.3383838383838384,0.3402918069584737,0.3181818181818182,0.3169472502805837
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,1.0,0.05,10.0,30,0.3383838383838384,0.3402918069584737,0.33164983164983164,0.3327721661054995
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,1.0,0.05,20.0,30,0.3383838383838384,0.3402918069584737,0.335016835016835,0.3369248035914703
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,1.0,0.1,1.0,30,0.7693602693602694,0.7672278338945007,0.2356902356902357,0.235016835016835
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,1.0,0.1,2.0,30,0.7693602693602694,0.7672278338945007,0.3771043771043771,0.3745230078563412
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,1.0,0.1,5.0,30,0.7693602693602694,0.7672278338945007,0.6430976430976431,0.6427609427609429
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,1.0,0.1,10.0,30,0.7693602693602694,0.7672278338945007,0.739057239057239,0.7368125701459035
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,1.0,0.1,20.0,30,0.7693602693602694,0.7672278338945007,0.7558922558922558,0.7537598204264871
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,1.0,0.2,1.0,30,0.9494949494949495,0.9494949494949493,0.25757575757575757,0.2583613916947251
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,1.0,0.2,2.0,30,0.9494949494949495,0.9494949494949493,0.4208754208754209,0.42132435465768786
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,1.0,0.2,5.0,30,0.9494949494949495,0.9494949494949493,0.7508417508417509,0.7500561167227834
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,1.0,0.2,10.0,30,0.9494949494949495,0.9494949494949493,0.8888888888888888,0.8891133557800225
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,1.0,0.2,20.0,30,0.9494949494949495,0.9494949494949493,0.9225589225589226,0.9225589225589228
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,1.0,0.5,1.0,30,0.9831649831649831,0.983164983164983,0.2609427609427609,0.26172839506172846
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,1.0,0.5,2.0,30,0.9831649831649831,0.983164983164983,0.42424242424242425,0.4248035914702581
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,1.0,0.5,5.0,30,0.9831649831649831,0.983164983164983,0.7575757575757576,0.7567901234567901
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,1.0,0.5,10.0,30,0.9831649831649831,0.983164983164983,0.898989898989899,0.8992143658810328
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,1.0,0.5,20.0,30,0.9831649831649831,0.983164983164983,0.936026936026936,0.9360269360269357
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,1.0,1.0,1.0,30,0.98989898989899,0.9898989898989898,0.2609427609427609,0.26172839506172846
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,1.0,1.0,2.0,30,0.98989898989899,0.9898989898989898,0.42424242424242425,0.4248035914702581
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,1.0,1.0,5.0,30,0.98989898989899,0.9898989898989898,0.7575757575757576,0.7567901234567901
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,1.0,1.0,10.0,30,0.98989898989899,0.9898989898989898,0.898989898989899,0.8992143658810328
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,1.0,1.0,20.0,30,0.98989898989899,0.9898989898989898,0.936026936026936,0.9360269360269357
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,5.0,0.05,1.0,30,0.03125,0.027604166666666666,0.015625,0.015625
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,5.0,0.05,2.0,30,0.03125,0.027604166666666666,0.015625,0.015625
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,5.0,0.05,5.0,30,0.03125,0.027604166666666666,0.015625,0.015625
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,5.0,0.05,10.0,30,0.03125,0.027604166666666666,0.03125,0.027604166666666666
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,5.0,0.05,20.0,30,0.03125,0.027604166666666666,0.03125,0.027604166666666666
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,5.0,0.1,1.0,30,0.03125,0.034895833333333334,0.015625,0.015625
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,5.0,0.1,2.0,30,0.03125,0.034895833333333334,0.015625,0.016666666666666666
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,5.0,0.1,5.0,30,0.03125,0.034895833333333334,0.015625,0.019270833333333334
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,5.0,0.1,10.0,30,0.03125,0.034895833333333334,0.03125,0.034895833333333334
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,5.0,0.1,20.0,30,0.03125,0.034895833333333334,0.03125,0.034895833333333334
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,5.0,0.2,1.0,30,0.2890625,0.27708333333333335,0.109375,0.1078125
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,5.0,0.2,2.0,30,0.2890625,0.27708333333333335,0.1640625,0.15364583333333334
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,5.0,0.2,5.0,30,0.2890625,0.27708333333333335,0.2421875,0.22708333333333333
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,5.0,0.2,10.0,30,0.2890625,0.27708333333333335,0.2890625,0.27447916666666666
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,5.0,0.2,20.0,30,0.2890625,0.27708333333333335,0.2890625,0.27708333333333335
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,5.0,0.5,1.0,30,0.734375,0.7328125,0.203125,0.20729166666666668
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,5.0,0.5,2.0,30,0.734375,0.7328125,0.359375,0.35989583333333336
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,5.0,0.5,5.0,30,0.734375,0.7328125,0.546875,0.5515625
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,5.0,0.5,10.0,30,0.734375,0.7328125,0.703125,0.7041666666666667
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,5.0,0.5,20.0,30,0.734375,0.7328125,0.734375,0.7328125
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,5.0,1.0,1.0,30,0.8125,0.8145833333333333,0.203125,0.20729166666666668
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,5.0,1.0,2.0,30,0.8125,0.8145833333333333,0.375,0.37552083333333336
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,5.0,1.0,5.0,30,0.8125,0.8145833333333333,0.5625,0.5671875
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,5.0,1.0,10.0,30,0.8125,0.8145833333333333,0.75,0.7510416666666667
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,5.0,1.0,20.0,30,0.8125,0.8145833333333333,0.796875,0.796875
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,10.0,0.05,1.0,30,0.0,0.0,0.0,0.0
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,10.0,0.05,2.0,30,0.0,0.0,0.0,0.0
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,10.0,0.05,5.0,30,0.0,0.0,0.0,0.0
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,10.0,0.05,10.0,30,0.0,0.0,0.0,0.0
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,10.0,0.05,20.0,30,0.0,0.0,0.0,0.0
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,10.0,0.1,1.0,30,0.0,0.0,0.0,0.0
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,10.0,0.1,2.0,30,0.0,0.0,0.0,0.0
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,10.0,0.1,5.0,30,0.0,0.0,0.0,0.0
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,10.0,0.1,10.0,30,0.0,0.0,0.0,0.0
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,10.0,0.1,20.0,30,0.0,0.0,0.0,0.0
ts_2022_06_15_11h48m34s_four_rows,frozen_v2_checkpoint,local_relative_motion,10.0,0.2,1.0,30,0.0,0.005208333333333333,0.0,0.0010416666666666667
